 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,13,6,7,11,90,1.065,5,1,1.914
2,902,462,229,1962,5358,1.178,347,75,4.717
3,22,10,11,19,103,0.806,7,3,2.821
4,1,0,2,0,13,2.214,0,0,2.214
5,1,0,2,0,7,1.163,0,0,1.163
6,3,1,3,1,30,1.478,1,0,3.527
7,1,0,2,0,4,0.619,0,0,0.619
8,1,0,2,0,7,1.105,0,0,1.105
9,1,0,2,0,5,0.671,0,0,0.671
10,52,22,21,65,241,1.045,15,2,2.217
11,3,1,3,1,24,1.786,1,0,2.913
12,6,2,5,7,15,0.717,1,1,1.618
13,14,7,6,10,99,1.126,6,1,2.015
14,28,13,12,30,186,1.085,9,3,2.784
15,19,10,6,24,79,0.650,8,2,1.776
16,11,5,6,8,52,0.820,4,1,1.649
17,14,7,7,11,105,0.985,7,0,4.196
18,16,7,10,18,228,1.889,6,1,4.117
19,1,0,2,0,1,0.118,0,0,0.118
20,15,7,8,12,67,0.695,6,1,2.185
21,1,0,2,0,4,0.642,0,0,0.642
22,8,3,5,11,36,0.862,2,0,1.629
23,13,6,5,22,105,1.256,3,3,2.714
24,10,5,5,11,36,0.646,5,0,1.468
25,20,10,6,24,113,1.521,8,1,3.568
26,10,5,5,11,67,0.899,5,0,2.041
27,23,11,9,38,106,0.842,8,2,1.767
28,7,4,2,8,87,1.695,4,0,5.685
29,7,3,5,5,45,0.839,3,0,1.399
30,13,5,6,143,85,2.034,4,0,5.641
31,5,2,4,4,33,0.970,2,0,2.766
32,12,6,4,13,92,1.164,4,2,3.914
33,5,2,4,6,26,0.898,2,0,1.552
34,1,0,2,0,0,0.403,0,0,0.403
35,1,0,2,0,7,0.806,0,0,0.806
36,12,7,3,9,47,0.304,7,0,0.659
