 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,8,3,5,6,68,0.913,2,0,1.687
2,6,2,5,5,37,0.808,1,1,1.511
3,4,1,4,4,23,1.157,0,1,2.591
4,193,101,52,373,1300,1.124,80,16,5.021
5,5,2,4,4,19,0.642,2,0,1.574
6,1,0,2,0,1,0.118,0,0,0.118
7,3,1,3,1,23,0.743,1,0,0.947
8,1,0,2,0,36,2.510,0,0,2.510
9,3,1,3,3,35,1.332,1,0,2.265
10,343,174,104,553,2027,1.068,128,35,4.148
11,1082,551,256,1515,6274,1.036,396,95,4.065
12,1,0,2,0,5,0.354,0,0,0.354
13,1,0,2,0,2,0.207,0,0,0.207
14,1,0,2,0,0,0.406,0,0,0.406
15,4,1,4,2,7,0.630,0,1,1.264
16,1,0,2,0,1,0.098,0,0,0.098
17,6,2,5,7,24,0.853,1,1,1.678
18,71,31,30,231,381,1.238,22,3,3.849
19,60,28,23,211,438,1.114,17,9,3.578
20,8,3,6,5,25,0.474,2,1,1.122
21,4,2,2,6,21,0.743,2,0,1.137
22,3,1,3,3,4,0.642,1,0,0.930
23,124,64,44,135,721,1.033,51,11,4.012
24,1,0,2,0,8,0.561,0,0,0.561
25,3,1,3,3,12,0.589,1,0,1.393
26,16,7,8,15,87,0.762,4,3,1.658
27,3,1,3,1,25,1.005,1,0,1.350
28,1,0,2,0,0,0.069,0,0,0.069
29,1,0,2,0,13,2.234,0,0,2.234
30,33,19,7,29,192,0.944,17,2,3.155
31,2,1,1,3,8,0.463,1,0,0.858
32,1,0,2,0,6,0.423,0,0,0.423
33,1,0,2,0,18,2.493,0,0,2.493
34,3,1,3,1,7,0.435,1,0,0.524
35,15,6,9,15,69,0.609,4,1,1.361
36,9,5,3,9,53,0.883,5,0,2.139
37,1,0,2,0,0,0.049,0,0,0.049
38,14,7,6,16,62,0.781,6,1,2.338
39,1,0,2,0,2,0.187,0,0,0.187
40,5,2,4,2,27,0.737,2,0,2.461
41,1,0,2,0,6,0.760,0,0,0.760
42,1,0,2,0,5,1.733,0,0,1.733
43,5,2,4,4,61,1.618,2,0,2.737
44,1,0,2,0,9,1.264,0,0,1.264
45,1,0,2,0,9,0.529,0,0,0.529
46,0,0,1,0,0,0.000,0,0,0.000
47,1,0,2,0,5,0.293,0,0,0.293
48,7,3,5,5,19,0.531,3,0,1.629
49,1,0,2,0,1,0.138,0,0,0.138
50,9,4,5,5,77,1.275,3,1,3.074
51,4,1,4,2,40,1.182,0,1,1.643
52,0,0,1,0,0,0.000,0,0,0.000
53,2,1,1,1,23,1.072,1,0,1.860
54,1,0,2,0,4,0.642,0,0,0.642
55,2,1,1,1,23,0.905,1,0,1.151
56,1,0,2,0,11,0.708,0,0,0.708
57,1,0,2,0,19,1.848,0,0,1.848
58,3,1,3,1,14,0.912,1,0,1.166
59,1,0,2,0,3,0.236,0,0,0.236
60,0,0,1,0,0,0.000,0,0,0.000
61,1,0,2,0,3,0.236,0,0,0.236
62,20,11,3,17,95,0.947,7,4,2.024
63,1,0,2,0,0,0.049,0,0,0.049
64,3,1,3,3,19,1.130,1,0,2.245
65,1,0,2,0,11,1.776,0,0,1.776
66,1,0,2,0,11,1.085,0,0,1.085
67,3,1,3,1,19,1.018,1,0,1.422
68,6,3,3,3,37,1.088,3,0,1.986
69,9,5,3,9,37,0.517,5,0,0.829
70,1,0,2,0,16,1.033,0,0,1.033
71,1,0,2,0,8,1.255,0,0,1.255
72,12,6,2,13,51,0.608,3,2,1.727
73,5,2,3,7,39,1.060,1,1,1.852
74,5,2,4,4,37,1.001,2,0,1.597
75,10,5,3,13,50,0.451,3,2,0.981
76,5,2,3,4,40,1.574,1,1,2.383
77,1,0,2,0,3,0.927,0,0,0.927
78,1,0,2,0,7,1.163,0,0,1.163
79,6,3,3,3,22,0.454,3,0,0.708
80,9,5,2,10,60,0.981,4,1,2.403
81,1,0,2,0,7,1.140,0,0,1.140
82,5,2,4,4,20,0.941,2,0,1.955
83,3,1,3,3,14,0.350,1,0,0.480
84,3,1,3,1,15,0.691,1,0,0.760
85,1,0,2,0,1,0.098,0,0,0.098
86,1,0,2,0,19,2.524,0,0,2.524
87,4,1,4,4,7,0.370,0,1,0.622
88,5,2,4,2,22,0.321,2,0,0.708
89,7,3,5,3,20,0.220,3,0,0.472
90,1,0,2,0,16,1.054,0,0,1.054
91,1,0,2,0,3,0.256,0,0,0.256
92,0,0,1,0,0,0.000,0,0,0.000
93,1,0,2,0,37,2.814,0,0,2.814
