 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,30,2.829,0,0,2.829
2,1702,872,429,3100,9927,1.071,642,151,5.121
3,6,2,5,5,46,1.124,1,1,1.767
4,1,0,2,0,5,0.334,0,0,0.334
5,1,0,2,0,14,0.875,0,0,0.875
6,56,29,15,87,391,1.179,21,6,3.532
7,23,11,10,24,135,1.099,8,3,3.454
8,1,0,2,0,13,2.521,0,0,2.521
9,9,4,4,9,73,1.462,2,2,2.628
10,31,16,8,39,143,0.946,11,4,1.664
11,1,0,2,0,3,0.550,0,0,0.550
12,1,0,2,0,8,0.561,0,0,0.561
13,1,0,2,0,8,0.561,0,0,0.561
14,1,0,2,0,18,1.050,0,0,1.050
15,0,0,1,0,0,0.000,0,0,0.000
16,5,2,4,2,19,0.835,2,0,1.638
17,1,0,2,0,11,1.358,0,0,1.358
18,21,11,6,21,115,0.868,8,3,1.805
19,12,7,3,9,52,0.838,7,0,3.253
20,10,5,5,11,61,1.001,5,0,2.498
21,1,0,2,0,18,1.529,0,0,1.529
22,7,2,6,9,101,1.998,1,0,2.861
23,5,2,2,3,35,1.156,1,0,2.205
24,15,7,8,14,80,0.993,6,1,2.491
25,6,2,5,7,44,0.747,1,1,1.200
26,4,1,3,7,14,0.876,0,0,1.962
27,1,0,2,0,16,2.041,0,0,2.041
28,1,0,2,0,14,1.644,0,0,1.644
29,1,0,2,0,6,1.097,0,0,1.097
30,1,0,2,0,14,0.774,0,0,0.774
31,1,0,2,0,0,0.069,0,0,0.069
32,6,2,5,3,26,0.743,1,1,1.235
33,1,0,2,0,1,0.138,0,0,0.138
34,3,1,3,1,6,0.174,1,0,0.216
35,1,0,2,0,5,0.374,0,0,0.374
36,1,0,2,0,0,0.069,0,0,0.069
37,1,0,2,0,10,1.266,0,0,1.266
38,1,0,2,0,2,0.167,0,0,0.167
39,1,0,2,0,5,0.668,0,0,0.668
40,3,1,3,1,10,0.490,1,0,0.809
41,1,0,2,0,9,0.927,0,0,0.927
42,1,0,2,0,4,0.662,0,0,0.662
43,1,0,2,0,13,0.867,0,0,0.867
44,1,0,2,0,1,0.098,0,0,0.098
45,1,0,2,0,12,1.073,0,0,1.073
46,2,1,1,3,28,1.053,1,0,1.399
47,1,0,2,0,1,0.118,0,0,0.118
48,3,1,3,1,11,0.312,1,0,0.659
49,1,0,2,0,2,0.187,0,0,0.187
50,2,1,0,5,30,1.087,0,1,1.151
