 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,84,44,26,104,520,1.096,36,6,2.905
2,198,100,66,301,1281,1.052,80,15,3.871
3,1,0,2,0,8,0.858,0,0,0.858
4,51,25,20,49,317,1.078,20,3,2.260
5,1,0,2,0,10,2.035,0,0,2.035
6,1,0,2,0,8,0.521,0,0,0.521
7,5,2,3,2,49,1.050,1,1,1.842
8,1,0,2,0,2,0.544,0,0,0.544
9,21,9,9,29,188,1.552,6,1,3.312
10,1,0,2,0,9,0.590,0,0,0.590
11,13,7,4,9,88,0.869,6,1,2.446
12,49,25,16,53,336,1.113,19,5,2.766
13,4,2,2,2,14,0.548,2,0,1.077
14,21,9,12,66,113,0.984,7,1,3.296
15,6,3,3,3,48,0.949,3,0,2.041
16,3,1,3,1,11,0.485,1,0,1.025
17,7,3,4,4,41,0.864,2,1,1.465
18,9,5,3,7,34,0.450,5,0,0.898
19,4,2,2,4,38,1.343,2,0,2.677
20,13,6,7,9,117,1.202,5,1,3.745
21,1,0,2,0,9,1.278,0,0,1.278
22,1,0,2,0,13,1.163,0,0,1.163
23,5,2,4,4,54,1.345,2,0,4.018
24,1,0,2,0,24,2.219,0,0,2.219
25,3,1,3,1,12,0.543,1,0,0.800
26,1,0,2,0,16,0.952,0,0,0.952
27,10,5,3,15,47,0.906,4,0,2.176
28,20,10,7,19,201,1.631,9,0,6.638
29,1,0,2,0,0,0.403,0,0,0.403
30,1,0,2,0,5,0.711,0,0,0.711
31,1,0,2,0,16,1.013,0,0,1.013
32,1,0,2,0,0,0.069,0,0,0.069
33,3,1,3,3,11,0.440,1,0,0.679
34,0,0,1,0,0,0.000,0,0,0.000
35,10,5,4,8,65,0.969,4,1,4.029
36,3,1,3,3,51,1.471,1,0,2.490
37,11,5,6,12,76,0.779,4,1,1.529
38,2,1,1,1,9,1.166,1,0,1.860
39,4,2,2,4,27,0.751,2,0,1.221
40,5,2,3,7,16,0.738,1,1,1.005
41,1,0,2,0,23,1.692,0,0,1.692
42,1,0,2,0,12,1.491,0,0,1.491
43,14,6,7,18,63,0.692,3,3,2.035
44,1,0,2,0,8,0.875,0,0,0.875
45,3,1,3,1,20,0.811,1,0,0.895
46,5,2,3,7,37,0.890,1,1,1.309
47,1,0,2,0,7,0.786,0,0,0.786
48,1,0,2,0,2,0.147,0,0,0.147
49,12,7,2,18,118,1.430,6,1,3.741
50,1,0,2,0,15,1.240,0,0,1.240
51,1,0,2,0,17,2.127,0,0,2.127
52,1,0,2,0,0,0.049,0,0,0.049
53,3,1,3,3,15,1.000,1,0,1.324
54,2,1,1,1,17,0.541,1,0,0.944
55,1,0,2,0,6,0.716,0,0,0.716
56,3,1,3,1,26,0.917,1,0,1.517
57,1,0,2,0,7,0.849,0,0,0.849
58,1,0,2,0,9,0.610,0,0,0.610
59,1,0,2,0,2,0.147,0,0,0.147
60,1,0,2,0,10,0.700,0,0,0.700
61,1,0,2,0,13,0.786,0,0,0.786
62,1,0,2,0,24,1.424,0,0,1.424
63,1,0,2,0,7,0.432,0,0,0.432
64,1,0,2,0,6,0.383,0,0,0.383
65,1,0,2,0,16,1.664,0,0,1.664
66,1,0,2,0,2,0.207,0,0,0.207
