 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6.571,251.981,0,255,26.569,5.377,1.556,7.021,0.117,3.455,0.289,0.427,224,65
2,0.557,255.000,255,255,2.985,1.094,0.649,6.417,0.786,1.686,0.593,0.922,105,82
3,0.867,255.000,255,255,3.597,1.350,0.817,55.586,0.842,1.653,0.605,0.940,88,103
4,0.830,255.000,255,255,3.977,1.440,0.734,31.924,0.660,1.961,0.510,0.834,157,115
5,1.489,255.000,255,255,6.191,1.752,1.082,116.416,0.488,1.618,0.618,0.732,304,116
6,1.579,255.000,255,255,7.624,2.236,0.900,52.313,0.341,2.485,0.402,0.589,278,148
7,0.414,255.000,255,255,3.205,1.375,0.384,93.105,0.507,3.582,0.279,0.845,214,151
8,2.404,255.000,255,255,10.856,3.790,0.808,57.640,0.256,4.692,0.213,0.697,105,160
9,1.004,254.081,0,255,6.707,1.216,1.051,88.180,0.281,1.157,0.864,0.658,230,162
10,0.867,255.000,255,255,5.087,2.247,0.491,2.732,0.421,4.574,0.219,0.876,313,175
11,0.487,255.000,255,255,2.996,1.197,0.518,66.222,0.682,2.314,0.432,0.876,163,176
12,1.929,255.000,255,255,9.624,1.936,1.268,139.964,0.262,1.527,0.655,0.604,354,191
13,1.674,255.000,255,255,8.591,2.575,0.827,39.315,0.285,3.112,0.321,0.496,203,193
14,1.001,255.000,255,255,6.026,1.647,0.773,45.292,0.346,2.129,0.470,0.580,237,218
15,0.794,255.000,255,255,4.989,1.463,0.691,98.891,0.401,2.118,0.472,0.696,191,222
16,1.223,255.000,255,255,7.881,2.079,0.749,31.398,0.247,2.775,0.360,0.528,344,222
17,4.082,255.000,255,255,16.949,3.839,1.354,64.256,0.179,2.837,0.353,0.428,272,225
18,1.131,255.000,255,255,5.825,1.956,0.736,160.083,0.419,2.656,0.376,0.683,419,226
19,0.416,255.000,255,255,3.311,1.232,0.430,1.827,0.477,2.865,0.349,0.774,157,227
20,0.868,255.000,255,255,4.213,1.569,0.705,138.129,0.615,2.227,0.449,0.825,109,237
21,0.436,255.000,255,255,2.685,1.053,0.527,92.521,0.760,1.998,0.500,0.916,179,260
22,0.890,255.000,255,255,3.977,1.574,0.720,71.832,0.707,2.186,0.457,0.892,10,264
23,1.223,255.000,255,255,5.896,1.532,1.017,18.556,0.442,1.507,0.664,0.698,206,264
24,2.108,255.000,255,255,7.815,3.153,0.851,50.236,0.434,3.704,0.270,0.772,406,264
25,0.277,255.000,255,255,2.004,0.689,0.511,66.091,0.866,1.348,0.742,0.905,38,267
26,0.467,255.000,255,255,2.660,0.934,0.636,35.821,0.829,1.469,0.681,0.921,358,268
27,0.716,255.000,255,255,3.392,1.361,0.670,143.975,0.783,2.030,0.493,0.923,439,269
28,0.579,255.000,255,255,3.867,1.413,0.522,139.379,0.487,2.709,0.369,0.726,75,278
29,0.704,255.000,255,255,3.290,1.290,0.695,89.817,0.817,1.857,0.539,0.943,27,289
30,0.979,253.586,0,255,4.863,2.059,0.605,17.959,0.520,3.401,0.294,0.868,180,305
31,2.075,254.778,0,255,10.389,2.913,0.907,66.375,0.242,3.211,0.311,0.586,88,340
32,1.769,255.000,255,255,8.564,2.013,1.119,174.987,0.303,1.798,0.556,0.533,153,344
33,2.345,255.000,255,255,9.949,3.388,0.881,31.969,0.298,3.846,0.260,0.670,520,350
34,1.241,255.000,255,255,6.468,2.468,0.640,126.897,0.373,3.853,0.260,0.748,376,365
35,0.503,255.000,255,255,2.950,0.989,0.647,0.450,0.726,1.528,0.654,0.880,117,372
36,0.212,255.000,255,255,1.753,0.611,0.441,31.500,0.866,1.384,0.723,0.918,145,379
37,0.488,255.000,255,255,2.695,0.923,0.674,106.742,0.845,1.370,0.730,0.914,224,402
38,0.331,255.000,255,255,2.149,0.755,0.559,60.081,0.901,1.351,0.740,0.929,121,403
39,0.604,255.000,255,255,3.431,1.428,0.539,26.000,0.645,2.652,0.377,0.847,197,408
40,3.508,255.000,255,255,16.619,2.817,1.586,175.935,0.160,1.776,0.563,0.521,291,425
41,0.995,255.000,255,255,3.968,1.265,1.002,60.851,0.794,1.263,0.792,0.884,442,433
42,0.774,255.000,255,255,4.224,1.843,0.535,35.376,0.545,3.445,0.290,0.809,526,437
43,0.465,255.000,255,255,2.695,1.064,0.556,170.059,0.805,1.912,0.523,0.924,383,451
44,1.560,255.000,255,255,7.068,2.916,0.681,157.750,0.392,4.283,0.233,0.788,178,461
45,1.102,255.000,255,255,5.865,1.609,0.872,98.203,0.403,1.845,0.542,0.670,489,473
46,0.615,255.000,255,255,3.241,1.286,0.609,23.211,0.736,2.112,0.474,0.894,266,497
47,0.206,255.000,255,255,1.703,0.524,0.501,175.106,0.893,1.047,0.955,0.901,393,502
48,0.248,255.000,255,255,1.863,0.685,0.461,78.633,0.897,1.486,0.673,0.945,290,505
49,0.850,255.000,255,255,4.128,1.458,0.743,26.504,0.627,1.964,0.509,0.868,330,509
