 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,2.120,236.071,0,255,9.939,2.238,1.206,82.772,0.270,1.855,0.539,0.587,436,61
2,0.394,255.000,255,255,2.440,0.938,0.535,165.927,0.833,1.753,0.571,0.916,473,62
3,0.847,255.000,255,255,4.489,1.766,0.610,134.499,0.528,2.894,0.346,0.853,361,97
4,5.697,222.933,0,255,18.233,3.542,2.048,138.445,0.215,1.729,0.578,0.598,368,131
5,1.232,255.000,255,255,5.755,2.263,0.693,17.734,0.468,3.263,0.306,0.767,547,142
6,5.898,223.946,0,255,19.084,3.480,2.158,15.838,0.204,1.613,0.620,0.573,579,149
7,1.607,255.000,255,255,9.172,2.620,0.781,23.672,0.240,3.355,0.298,0.509,457,156
8,0.440,255.000,255,255,2.514,0.928,0.603,51.655,0.874,1.537,0.651,0.944,448,189
9,2.202,247.666,0,255,7.800,2.148,1.305,10.877,0.455,1.646,0.608,0.707,477,199
10,2.495,255.000,255,255,12.627,3.053,1.040,38.103,0.197,2.935,0.341,0.641,335,208
11,1.627,255.000,255,255,8.360,1.918,1.080,147.244,0.292,1.775,0.563,0.624,581,239
12,0.347,255.000,255,255,2.139,0.744,0.595,78.654,0.954,1.251,0.800,0.948,449,255
13,4.480,221.117,0,255,15.833,3.447,1.655,31.871,0.225,2.083,0.480,0.632,370,256
14,2.433,255.000,255,255,10.376,4.721,0.656,126.681,0.284,7.192,0.139,0.732,546,256
15,0.277,255.000,255,255,2.039,0.767,0.459,32.584,0.837,1.670,0.599,0.897,421,280
16,1.359,255.000,255,255,6.095,2.299,0.753,106.757,0.460,3.055,0.327,0.778,624,285
17,0.932,255.000,255,255,4.749,2.045,0.580,65.405,0.519,3.526,0.284,0.867,396,287
18,2.471,255.000,255,255,10.835,2.275,1.383,55.777,0.265,1.645,0.608,0.620,256,300
19,0.414,255.000,255,255,2.564,0.961,0.549,96.143,0.792,1.749,0.572,0.942,679,300
20,5.124,255.000,255,255,24.318,3.249,2.008,115.293,0.109,1.618,0.618,0.371,430,310
21,0.561,255.000,255,255,3.021,1.161,0.615,22.479,0.773,1.887,0.530,0.909,664,325
22,1.321,255.000,255,255,7.002,2.178,0.772,25.916,0.339,2.820,0.355,0.640,291,350
23,0.659,255.000,255,255,3.176,1.195,0.701,44.529,0.820,1.704,0.587,0.929,703,369
24,3.409,199.642,0,255,8.400,2.391,1.815,121.147,0.607,1.318,0.759,0.845,656,370
25,2.055,255.000,255,255,10.034,2.397,1.092,28.907,0.257,2.195,0.456,0.609,211,373
26,0.268,255.000,255,255,1.933,0.660,0.516,17.783,0.900,1.278,0.782,0.902,738,380
27,0.785,255.000,255,255,4.548,1.904,0.525,79.638,0.477,3.628,0.276,0.828,314,397
28,1.285,255.000,255,255,6.462,1.869,0.875,31.243,0.387,2.136,0.468,0.645,206,414
29,0.309,255.000,255,255,2.135,0.643,0.612,22.662,0.853,1.051,0.952,0.891,791,421
30,2.415,238.191,0,255,11.958,2.947,1.044,70.042,0.212,2.823,0.354,0.573,307,443
31,6.298,255.000,255,255,25.265,3.705,2.164,0.056,0.124,1.712,0.584,0.369,715,446
32,0.818,255.000,255,255,4.523,1.754,0.594,64.401,0.502,2.955,0.338,0.758,224,447
33,2.390,255.000,255,255,10.935,2.897,1.050,14.058,0.251,2.758,0.363,0.555,179,460
34,1.308,255.000,255,255,7.929,2.197,0.758,171.036,0.261,2.898,0.345,0.696,589,467
35,0.449,255.000,255,255,3.021,1.169,0.489,74.572,0.618,2.392,0.418,0.855,280,472
36,2.453,255.000,255,255,12.983,2.105,1.484,11.879,0.183,1.418,0.705,0.582,456,484
37,1.809,255.000,255,255,9.537,2.679,0.860,53.962,0.250,3.117,0.321,0.514,191,490
38,0.241,255.000,255,255,1.873,0.726,0.422,67.904,0.862,1.719,0.582,0.933,128,499
39,5.459,254.831,0,255,28.324,2.929,2.373,44.806,0.086,1.234,0.810,0.309,513,506
40,0.230,255.000,255,255,1.788,0.598,0.489,78.575,0.903,1.221,0.819,0.910,111,508
41,0.414,255.000,255,255,2.610,0.976,0.541,74.900,0.764,1.805,0.554,0.903,314,516
42,0.320,255.000,255,255,2.089,0.762,0.535,7.808,0.922,1.423,0.703,0.927,109,534
43,3.034,255.000,255,255,13.750,2.639,1.464,94.085,0.202,1.803,0.555,0.492,67,538
44,0.224,255.000,255,255,1.823,0.649,0.440,121.906,0.848,1.473,0.679,0.908,122,539
45,0.317,255.000,255,255,2.755,1.029,0.392,12.574,0.524,2.629,0.380,0.795,497,539
46,1.791,255.000,255,255,8.985,2.326,0.980,41.171,0.279,2.372,0.422,0.501,398,541
47,1.764,255.000,255,255,8.775,3.196,0.703,16.886,0.288,4.547,0.220,0.589,504,549
48,0.289,255.000,255,255,2.043,0.795,0.464,11.754,0.871,1.714,0.584,0.938,160,550
49,3.653,205.617,0,255,8.545,2.753,1.689,137.721,0.629,1.630,0.613,0.872,747,553
50,2.712,245.133,0,255,12.128,2.437,1.417,118.159,0.232,1.721,0.581,0.528,188,556
51,0.213,255.000,255,255,1.848,0.734,0.370,4.605,0.785,1.982,0.505,0.904,215,556
52,0.400,255.000,255,255,2.550,0.876,0.581,153.004,0.773,1.506,0.664,0.897,673,561
53,1.133,255.000,255,255,6.325,2.599,0.555,177.206,0.356,4.685,0.213,0.734,140,562
54,0.832,255.000,255,255,4.352,1.582,0.670,22.693,0.552,2.363,0.423,0.837,725,562
55,0.801,255.000,255,255,3.572,1.336,0.764,42.500,0.789,1.748,0.572,0.921,345,573
56,1.583,255.000,255,255,8.929,1.874,1.076,149.207,0.250,1.742,0.574,0.501,265,575
57,1.127,255.000,255,255,6.873,1.796,0.799,175.812,0.300,2.248,0.445,0.598,580,576
58,23.336,254.980,0,255,110.927,7.588,3.916,32.668,0.024,1.938,0.516,0.219,696,589
59,0.434,255.000,255,255,2.525,0.967,0.572,151.693,0.856,1.690,0.592,0.936,171,592
60,0.811,255.000,255,255,5.379,2.292,0.450,69.008,0.352,5.089,0.196,0.815,589,601
61,0.867,255.000,255,255,4.087,1.365,0.809,99.552,0.652,1.688,0.593,0.833,99,604
62,0.709,255.000,255,255,3.842,1.485,0.608,31.705,0.604,2.442,0.410,0.863,335,606
63,0.572,255.000,255,255,3.425,1.178,0.618,170.170,0.612,1.905,0.525,0.829,524,610
64,0.431,255.000,255,255,2.880,1.165,0.471,82.237,0.653,2.477,0.404,0.880,392,613
65,0.521,255.000,255,255,4.292,1.816,0.365,167.893,0.355,4.971,0.201,0.684,146,614
66,1.558,231.307,0,255,6.973,1.882,1.054,42.114,0.403,1.785,0.560,0.722,277,623
67,0.250,255.000,255,255,2.099,0.859,0.370,39.001,0.712,2.324,0.430,0.882,300,639
68,0.579,255.000,255,255,2.960,1.133,0.651,64.571,0.830,1.742,0.574,0.947,376,640
69,3.977,255.000,255,255,24.336,2.427,2.086,72.458,0.084,1.164,0.859,0.405,332,644
70,0.859,255.000,255,255,5.464,2.128,0.514,95.201,0.362,4.137,0.242,0.780,141,648
71,2.122,255.000,255,255,9.491,2.529,1.069,54.264,0.296,2.367,0.423,0.570,517,650
72,0.333,255.000,255,255,2.309,0.929,0.456,66.069,0.785,2.036,0.491,0.932,120,651
73,0.778,255.000,255,255,3.693,1.386,0.714,49.867,0.717,1.941,0.515,0.919,225,664
74,2.616,237.894,0,255,11.831,2.944,1.132,102.841,0.235,2.602,0.384,0.564,406,667
75,0.523,255.000,255,255,3.467,1.315,0.506,141.870,0.547,2.597,0.385,0.790,112,679
76,5.743,255.000,255,255,30.400,4.475,1.634,106.934,0.078,2.738,0.365,0.310,292,699
77,0.472,255.000,255,255,2.560,0.879,0.684,93.071,0.906,1.284,0.779,0.932,648,699
78,2.622,255.000,255,255,12.227,3.326,1.004,102.323,0.220,3.315,0.302,0.572,206,704
79,0.431,255.000,255,255,3.962,1.208,0.454,71.773,0.345,2.661,0.376,0.621,154,712
80,0.346,255.000,255,255,2.655,0.892,0.493,120.479,0.616,1.807,0.553,0.832,122,715
81,0.921,255.000,255,255,6.051,1.689,0.694,5.442,0.316,2.432,0.411,0.645,459,719
82,0.402,255.000,255,255,2.390,0.811,0.630,37.819,0.884,1.287,0.777,0.921,687,731
83,0.668,255.000,255,255,4.854,1.585,0.536,111.263,0.356,2.956,0.338,0.638,260,742
84,0.232,255.000,255,255,2.004,0.693,0.425,38.648,0.725,1.629,0.614,0.859,181,751
85,1.227,255.000,255,255,7.640,2.767,0.564,139.677,0.264,4.903,0.204,0.662,277,767
86,0.261,255.000,255,255,1.884,0.683,0.486,55.879,0.923,1.405,0.712,0.935,376,774
87,0.639,255.000,255,255,3.803,1.686,0.482,54.518,0.555,3.495,0.286,0.852,527,797
88,2.518,255.000,255,255,11.570,3.565,0.899,6.888,0.236,3.964,0.252,0.539,573,829
89,0.682,255.000,255,255,4.232,1.724,0.504,104.021,0.479,3.422,0.292,0.835,386,830
90,0.376,255.000,255,255,2.309,0.794,0.604,37.650,0.887,1.316,0.760,0.929,481,853
