 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1.811,255.000,255,255,7.304,2.217,1.040,127.495,0.427,2.132,0.469,0.698,906,0
2,0.398,255.000,255,255,3.697,1.423,0.356,91.756,0.366,3.995,0.250,0.780,598,11
3,0.896,255.000,255,255,4.554,1.824,0.625,158.421,0.543,2.917,0.343,0.845,921,11
4,0.291,255.000,255,255,3.271,0.886,0.418,40.347,0.342,2.119,0.472,0.602,1107,29
5,2.737,255.000,255,255,13.008,3.105,1.122,50.868,0.203,2.767,0.361,0.532,546,33
6,0.257,255.000,255,255,2.489,1.025,0.319,101.290,0.521,3.210,0.312,0.814,603,47
7,3.072,255.000,255,255,15.047,2.856,1.370,91.672,0.171,2.086,0.479,0.509,999,48
8,0.391,255.000,255,255,2.539,1.000,0.498,92.072,0.762,2.009,0.498,0.919,495,49
9,1.502,254.078,0,255,6.632,2.534,0.755,47.855,0.429,3.358,0.298,0.762,1083,50
10,1.093,255.000,255,255,6.072,1.458,0.954,82.911,0.372,1.528,0.655,0.636,867,53
11,8.625,255.000,255,255,40.955,4.672,2.350,167.319,0.065,1.988,0.503,0.373,935,67
12,0.393,255.000,255,255,2.404,0.883,0.566,61.608,0.853,1.560,0.641,0.918,807,76
13,0.452,255.000,255,255,2.801,1.156,0.498,53.112,0.725,2.319,0.431,0.919,548,77
14,2.965,255.000,255,255,15.650,3.171,1.191,124.708,0.152,2.663,0.375,0.398,575,77
15,1.152,255.000,255,255,5.440,2.261,0.649,60.567,0.489,3.484,0.287,0.832,845,93
16,1.069,255.000,255,255,6.226,1.581,0.861,112.320,0.347,1.835,0.545,0.623,604,94
17,1.122,255.000,255,255,6.371,2.222,0.643,16.547,0.347,3.457,0.289,0.635,1117,94
18,7.081,254.805,0,255,33.650,3.996,2.256,32.755,0.079,1.771,0.565,0.388,784,109
19,0.436,255.000,255,255,3.686,1.024,0.542,72.658,0.403,1.890,0.529,0.670,697,110
20,2.225,255.000,255,255,12.514,3.206,0.884,96.259,0.179,3.628,0.276,0.421,645,115
21,2.091,255.000,255,255,9.311,3.413,0.780,21.638,0.303,4.374,0.229,0.645,447,122
22,0.640,255.000,255,255,3.846,1.619,0.504,77.317,0.544,3.214,0.311,0.859,1054,125
23,2.500,255.000,255,255,12.155,3.534,0.901,177.690,0.213,3.924,0.255,0.618,295,126
24,0.219,255.000,255,255,1.944,0.635,0.439,9.679,0.728,1.447,0.691,0.840,411,126
25,2.316,255.000,255,255,10.584,3.822,0.771,27.873,0.260,4.954,0.202,0.573,528,128
26,1.158,255.000,255,255,5.309,2.153,0.685,0.222,0.516,3.143,0.318,0.826,655,141
27,1.189,255.000,255,255,5.396,2.275,0.665,49.333,0.513,3.420,0.292,0.854,1093,155
28,4.677,255.000,255,255,25.982,3.624,1.643,28.532,0.087,2.206,0.453,0.332,1039,166
29,0.546,255.000,255,255,3.350,1.351,0.515,177.211,0.612,2.624,0.381,0.852,802,169
30,0.248,255.000,255,255,1.944,0.747,0.423,34.549,0.824,1.767,0.566,0.910,393,173
31,4.621,255.000,255,255,20.529,4.823,1.220,50.138,0.138,3.954,0.253,0.454,351,179
32,2.645,255.000,255,255,13.856,3.018,1.116,66.086,0.173,2.704,0.370,0.438,561,179
33,2.419,255.000,255,255,11.369,3.253,0.947,28.511,0.235,3.436,0.291,0.573,478,188
34,1.277,255.000,255,255,6.550,2.673,0.608,6.210,0.374,4.395,0.228,0.798,840,194
35,1.791,255.000,255,255,8.412,3.721,0.613,42.508,0.318,6.072,0.165,0.691,760,201
36,6.884,255.000,255,255,34.925,4.320,2.029,48.124,0.071,2.129,0.470,0.259,415,209
37,0.729,255.000,255,255,4.218,1.680,0.552,166.971,0.515,3.041,0.329,0.758,285,210
38,3.476,254.469,0,255,18.443,3.586,1.234,176.065,0.128,2.907,0.344,0.383,563,221
39,1.742,255.000,255,255,8.665,3.263,0.680,136.005,0.292,4.800,0.208,0.624,857,226
40,5.231,255.000,255,255,23.586,5.882,1.132,26.200,0.118,5.195,0.193,0.380,830,238
41,3.132,255.000,255,255,16.011,3.827,1.042,22.866,0.154,3.674,0.272,0.490,1030,238
42,0.794,255.000,255,255,4.427,1.836,0.551,172.613,0.509,3.335,0.300,0.802,254,242
43,8.042,254.771,0,255,39.642,4.510,2.270,85.707,0.064,1.986,0.503,0.433,932,283
44,2.091,236.691,0,255,7.904,1.674,1.591,60.998,0.421,1.052,0.951,0.681,860,284
45,1.060,255.000,255,255,5.049,2.104,0.642,117.493,0.523,3.278,0.305,0.822,1039,300
46,2.692,255.000,255,255,16.210,2.173,1.577,39.658,0.129,1.378,0.726,0.490,814,308
47,1.194,255.000,255,255,7.883,1.961,0.775,29.914,0.241,2.529,0.395,0.450,771,316
48,8.214,255.000,255,255,37.979,4.546,2.301,69.422,0.072,1.976,0.506,0.369,270,320
49,2.111,255.000,255,255,12.512,1.944,1.383,136.152,0.169,1.405,0.712,0.575,1030,324
50,3.718,246.190,0,255,14.963,3.600,1.315,104.532,0.209,2.738,0.365,0.489,722,330
51,5.077,255.000,255,255,25.714,4.003,1.615,68.568,0.096,2.479,0.403,0.354,843,368
52,0.221,255.000,255,255,1.919,0.621,0.452,84.959,0.753,1.373,0.728,0.833,660,377
53,0.572,255.000,255,255,3.321,1.249,0.583,108.235,0.651,2.144,0.466,0.871,62,388
54,0.559,255.000,255,255,3.917,1.513,0.471,94.022,0.458,3.215,0.311,0.820,480,404
55,0.431,255.000,255,255,3.151,1.231,0.445,35.073,0.545,2.764,0.362,0.835,618,430
56,0.764,255.000,255,255,4.232,1.647,0.590,99.033,0.536,2.789,0.359,0.841,805,431
57,1.163,255.000,255,255,6.062,2.125,0.697,25.556,0.398,3.049,0.328,0.660,553,434
58,0.782,255.000,255,255,6.651,1.722,0.578,112.444,0.222,2.980,0.336,0.569,235,441
59,0.955,255.000,255,255,4.643,2.012,0.604,107.623,0.557,3.329,0.300,0.895,883,446
60,2.609,199.650,0,255,7.443,2.383,1.394,70.254,0.592,1.710,0.585,0.858,754,449
61,0.213,252.839,0,255,1.884,0.675,0.402,101.938,0.756,1.679,0.596,0.887,8,451
62,3.910,239.070,0,255,12.989,2.644,1.883,52.095,0.291,1.404,0.712,0.678,996,452
63,0.939,255.000,255,255,5.064,1.925,0.621,108.572,0.460,3.099,0.323,0.785,37,454
64,0.668,255.000,255,255,4.083,1.450,0.586,178.616,0.503,2.472,0.405,0.800,648,460
65,2.171,255.000,255,255,11.563,2.921,0.946,119.505,0.204,3.087,0.324,0.656,113,464
