 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.563,255.000,255,255,3.155,1.244,0.576,176.755,0.710,2.159,0.463,0.919,372,30
2,3.526,254.607,0,255,17.538,2.174,2.065,111.944,0.144,1.053,0.950,0.430,309,32
3,3.400,255.000,255,255,15.509,5.109,0.847,139.213,0.178,6.031,0.166,0.530,395,41
4,0.912,255.000,255,255,4.504,1.854,0.626,157.142,0.565,2.959,0.338,0.867,236,56
5,3.003,205.997,0,255,8.099,2.227,1.717,75.145,0.575,1.297,0.771,0.836,392,67
6,1.502,255.000,255,255,8.879,3.544,0.539,164.874,0.239,6.570,0.152,0.621,205,79
7,1.447,255.000,255,255,6.562,2.187,0.842,8.174,0.422,2.596,0.385,0.755,158,101
8,0.411,255.000,255,255,2.355,0.797,0.656,50.529,0.931,1.215,0.823,0.930,428,109
9,1.368,255.000,255,255,7.199,2.848,0.612,51.304,0.332,4.657,0.215,0.652,205,114
10,0.764,255.000,255,255,4.688,1.697,0.573,16.544,0.436,2.962,0.338,0.734,254,116
11,1.020,255.000,255,255,4.925,1.953,0.665,138.702,0.529,2.936,0.341,0.796,239,137
12,3.879,255.000,255,255,16.185,3.904,1.265,146.205,0.186,3.086,0.324,0.444,405,141
13,1.308,255.000,255,255,5.956,1.827,0.911,152.457,0.463,2.005,0.499,0.761,126,144
14,0.360,255.000,255,255,2.545,1.008,0.455,41.150,0.698,2.215,0.451,0.890,391,156
15,1.192,255.000,255,255,5.954,2.511,0.605,176.013,0.423,4.154,0.241,0.820,163,176
16,0.946,255.000,255,255,4.774,1.964,0.613,70.050,0.522,3.203,0.312,0.860,387,182
17,3.562,255.000,255,255,14.762,2.885,1.572,146.397,0.205,1.835,0.545,0.455,229,186
18,0.657,255.000,255,255,3.446,1.469,0.569,105.179,0.695,2.579,0.388,0.917,145,201
19,1.531,255.000,255,255,7.541,2.083,0.936,6.099,0.338,2.225,0.449,0.652,135,231
20,4.069,255.000,255,255,21.395,4.012,1.291,103.351,0.112,3.107,0.322,0.359,235,248
21,4.827,255.000,255,255,22.488,2.802,2.193,124.024,0.120,1.277,0.783,0.393,81,250
22,7.765,225.056,0,255,24.782,5.081,1.946,161.006,0.159,2.611,0.383,0.504,320,257
23,0.816,255.000,255,255,4.147,1.356,0.766,36.367,0.596,1.771,0.565,0.816,191,259
24,0.595,255.000,255,255,3.481,1.411,0.537,14.152,0.617,2.627,0.381,0.893,150,269
25,0.630,255.000,255,255,3.211,1.222,0.656,49.669,0.767,1.862,0.537,0.912,109,285
26,0.203,255.000,255,255,1.643,0.614,0.420,162.056,0.943,1.463,0.684,0.945,153,291
27,0.550,255.000,255,255,4.126,1.710,0.410,3.696,0.406,4.175,0.240,0.725,164,310
28,0.262,255.000,255,255,1.863,0.652,0.512,153.554,0.950,1.273,0.785,0.957,308,313
29,2.066,255.000,255,255,10.688,3.242,0.811,57.842,0.227,3.996,0.250,0.647,161,332
30,2.714,255.000,255,255,11.078,4.174,0.828,66.689,0.278,5.042,0.198,0.625,495,337
31,0.792,255.000,255,255,3.632,1.463,0.689,47.431,0.755,2.123,0.471,0.926,303,348
32,2.363,255.000,255,255,11.709,2.117,1.421,66.383,0.217,1.489,0.672,0.503,43,355
33,0.671,255.000,255,255,3.776,1.532,0.558,95.569,0.592,2.745,0.364,0.848,197,366
34,1.936,255.000,255,255,10.707,2.696,0.914,61.272,0.212,2.950,0.339,0.493,106,373
35,1.324,255.000,255,255,6.392,2.291,0.736,152.263,0.407,3.113,0.321,0.666,214,380
36,0.612,255.000,255,255,3.697,1.087,0.717,112.016,0.562,1.516,0.659,0.749,348,394
37,3.090,255.000,255,255,15.306,2.226,1.767,123.194,0.166,1.260,0.794,0.598,424,394
38,0.818,255.000,255,255,4.568,1.261,0.825,22.041,0.492,1.528,0.654,0.777,209,399
39,0.470,255.000,255,255,2.950,0.968,0.619,35.822,0.679,1.564,0.640,0.846,154,416
40,0.564,255.000,255,255,2.825,0.994,0.723,147.143,0.889,1.374,0.728,0.940,483,418
41,0.718,255.000,255,255,3.587,1.403,0.652,114.940,0.702,2.153,0.464,0.864,520,423
42,0.999,255.000,255,255,6.757,1.454,0.875,120.465,0.275,1.662,0.602,0.582,111,442
