 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,4.453,254.482,0,255,20.909,3.836,1.478,170.952,0.128,2.595,0.385,0.438,260,48
2,0.659,255.000,255,255,3.226,1.179,0.711,75.208,0.795,1.657,0.603,0.917,431,62
3,2.028,255.000,255,255,9.217,3.058,0.844,47.370,0.300,3.622,0.276,0.656,178,123
4,0.583,255.000,255,255,2.996,1.166,0.636,163.791,0.816,1.834,0.545,0.935,441,126
5,0.997,255.000,255,255,5.394,1.862,0.682,0.658,0.431,2.731,0.366,0.732,482,139
6,1.028,255.000,255,255,6.091,2.232,0.586,146.620,0.348,3.808,0.263,0.650,512,157
7,0.239,255.000,255,255,2.139,0.832,0.366,8.308,0.656,2.274,0.440,0.846,451,181
8,4.226,254.454,0,255,22.457,3.313,1.625,46.686,0.105,2.039,0.490,0.419,135,194
9,1.304,255.000,255,255,7.354,3.104,0.535,125.389,0.303,5.800,0.172,0.703,531,196
10,0.407,255.000,255,255,2.355,0.790,0.656,93.964,0.923,1.205,0.830,0.928,448,205
11,1.243,255.000,255,255,6.325,2.050,0.772,47.366,0.390,2.655,0.377,0.662,421,208
12,3.436,255.000,255,255,16.954,2.705,1.617,112.977,0.150,1.673,0.598,0.421,236,212
13,0.402,253.851,0,255,3.051,1.229,0.416,58.364,0.542,2.954,0.339,0.819,483,214
14,0.733,255.000,255,255,5.525,2.243,0.416,104.967,0.302,5.394,0.185,0.700,194,217
15,0.720,255.000,255,255,3.846,1.426,0.643,92.863,0.612,2.218,0.451,0.838,65,226
16,1.873,255.000,255,255,8.626,3.653,0.653,66.562,0.316,5.596,0.179,0.653,651,228
17,3.651,255.000,255,255,19.648,3.858,1.205,57.316,0.119,3.202,0.312,0.321,327,229
18,0.963,255.000,255,255,5.811,1.807,0.678,77.524,0.358,2.663,0.375,0.702,674,235
19,4.386,255.000,255,255,21.756,3.426,1.630,179.276,0.116,2.102,0.476,0.432,495,241
20,0.876,255.000,255,255,4.543,1.694,0.658,101.754,0.533,2.574,0.388,0.862,50,246
21,0.492,255.000,255,255,3.361,1.396,0.449,79.321,0.548,3.111,0.321,0.836,182,250
22,0.521,255.000,255,255,2.805,0.989,0.671,104.126,0.832,1.474,0.678,0.928,557,258
23,5.641,255.000,255,255,24.501,4.668,1.539,113.935,0.118,3.033,0.330,0.280,684,266
24,0.519,255.000,255,255,3.126,1.312,0.504,47.923,0.668,2.605,0.384,0.867,231,272
25,1.257,255.000,255,255,6.412,2.056,0.779,1.768,0.384,2.640,0.379,0.627,119,285
26,0.700,255.000,255,255,4.193,1.591,0.560,150.858,0.501,2.838,0.352,0.766,173,292
27,0.555,255.000,255,255,3.796,1.535,0.461,69.214,0.484,3.332,0.300,0.813,560,300
28,0.387,255.000,255,255,2.355,0.793,0.622,128.944,0.878,1.274,0.785,0.920,230,306
29,2.629,255.000,255,255,14.545,2.650,1.263,50.287,0.156,2.097,0.477,0.443,614,309
30,0.264,255.000,255,255,1.909,0.622,0.541,43.222,0.911,1.150,0.870,0.915,522,311
31,0.295,255.000,255,255,2.104,0.824,0.456,97.805,0.837,1.808,0.553,0.934,440,313
32,2.432,255.000,255,255,12.647,2.530,1.224,127.002,0.191,2.067,0.484,0.534,500,314
33,2.294,255.000,255,255,10.099,2.594,1.126,169.664,0.283,2.304,0.434,0.563,62,320
34,3.562,218.479,0,255,14.951,4.081,1.112,56.277,0.200,3.671,0.272,0.489,353,322
35,1.069,255.000,255,255,5.595,2.452,0.555,148.929,0.429,4.416,0.226,0.770,379,328
36,0.617,255.000,255,255,3.371,1.360,0.578,118.215,0.682,2.355,0.425,0.903,193,334
37,0.984,255.000,255,255,5.485,1.475,0.850,79.748,0.411,1.736,0.576,0.724,614,339
38,0.355,255.000,255,255,2.174,0.699,0.646,43.155,0.943,1.082,0.924,0.933,701,343
39,1.031,255.000,255,255,7.309,2.489,0.527,121.602,0.243,4.720,0.212,0.531,438,352
40,0.344,255.000,255,255,2.560,1.021,0.429,117.282,0.659,2.384,0.420,0.824,274,355
41,0.338,255.000,255,255,2.759,1.213,0.355,172.809,0.558,3.415,0.293,0.829,421,364
42,5.372,247.098,0,255,22.778,3.429,1.995,69.684,0.130,1.719,0.582,0.403,226,365
43,0.626,255.000,255,255,3.166,1.143,0.697,11.380,0.785,1.639,0.610,0.911,749,369
44,0.228,255.000,255,255,1.774,0.613,0.473,38.283,0.911,1.295,0.772,0.910,245,370
45,0.360,255.000,255,255,2.539,0.946,0.484,68.527,0.702,1.954,0.512,0.882,257,375
46,4.702,255.000,255,255,22.853,3.737,1.602,45.399,0.113,2.332,0.429,0.330,493,375
47,2.171,255.000,255,255,10.194,3.129,0.884,105.838,0.263,3.541,0.282,0.653,93,386
48,0.836,255.000,255,255,5.114,1.794,0.593,154.036,0.402,3.023,0.331,0.703,384,393
49,2.021,254.772,0,255,10.352,3.069,0.839,171.750,0.237,3.660,0.273,0.545,616,395
50,7.291,255.000,255,255,34.531,3.532,2.628,118.037,0.077,1.344,0.744,0.276,683,417
51,2.271,255.000,255,255,11.470,2.674,1.081,114.927,0.217,2.474,0.404,0.488,380,418
52,0.297,255.000,255,255,2.203,0.886,0.426,85.623,0.768,2.078,0.481,0.937,439,422
53,1.122,255.000,255,255,5.340,2.096,0.681,150.874,0.494,3.076,0.325,0.809,312,434
54,0.384,255.000,255,255,2.309,0.802,0.609,163.052,0.904,1.316,0.760,0.934,547,453
55,0.523,255.000,255,255,3.846,1.609,0.414,106.508,0.444,3.890,0.257,0.712,722,455
56,0.691,255.000,255,255,4.108,1.639,0.537,108.840,0.515,3.054,0.327,0.788,742,461
