 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
45,0.796,255,255,255,4.027,1.595,0.635,68.107,0.617,2.511,0.398,0.903,366,222
46,2.736,255,255,255,13.570,4.475,0.778,72.260,0.187,5.749,0.174,0.490,414,222
47,2.567,255,255,255,13.269,2.606,1.254,118.372,0.183,2.077,0.481,0.556,332,227
48,1.055,255,255,255,5.495,1.570,0.856,135.714,0.439,1.834,0.545,0.706,625,234
49,0.251,255,255,255,1.848,0.640,0.501,19.907,0.925,1.278,0.783,0.924,485,239
50,0.536,255,255,255,3.211,1.126,0.605,30.465,0.653,1.860,0.538,0.826,749,239
51,1.429,255,255,255,6.641,2.751,0.661,82.716,0.407,4.159,0.240,0.755,276,244
52,1.165,255,255,255,4.929,1.926,0.770,67.804,0.603,2.499,0.400,0.847,831,244
53,1.120,255,255,255,5.410,2.295,0.621,151.454,0.481,3.694,0.271,0.860,424,256
54,0.622,255,255,255,3.137,1.240,0.639,138.797,0.795,1.940,0.515,0.923,763,259
55,1.390,255,255,255,7.722,1.999,0.885,95.278,0.293,2.260,0.443,0.607,720,260
56,1.120,255,255,255,6.954,2.002,0.712,42.697,0.291,2.810,0.356,0.619,497,264
57,1.992,255,255,255,7.215,3.312,0.766,53.472,0.481,4.325,0.231,0.873,985,265
58,4.194,255,255,255,18.471,4.812,1.110,37.662,0.154,4.336,0.231,0.424,533,266
59,1.941,255,255,255,10.308,2.877,0.859,31.953,0.230,3.349,0.299,0.524,798,266
60,5.572,255,255,255,24.872,3.649,1.945,177.519,0.113,1.876,0.533,0.354,871,270
61,0.394,255,255,255,2.996,1.088,0.462,124.338,0.552,2.356,0.424,0.801,608,290
62,0.246,255,255,255,1.799,0.573,0.547,24.416,0.956,1.046,0.956,0.922,425,300
63,1.648,255,255,255,6.292,2.555,0.821,152.399,0.523,3.110,0.322,0.833,660,303
64,0.478,255,255,255,2.670,0.843,0.722,160.091,0.842,1.168,0.856,0.925,342,304
65,0.425,255,255,255,2.624,1.030,0.525,7.931,0.776,1.961,0.510,0.927,788,306
66,2.477,255,255,255,12.177,2.251,1.401,53.447,0.210,1.606,0.623,0.547,266,311
67,0.378,255,255,255,3.491,1.246,0.386,97.513,0.390,3.224,0.310,0.669,435,315
68,0.617,255,255,255,3.927,1.400,0.561,11.321,0.503,2.496,0.401,0.771,306,316
69,0.432,255,255,255,2.390,0.806,0.683,43.061,0.951,1.180,0.848,0.939,779,328
70,0.621,255,255,255,3.106,1.160,0.681,174.633,0.809,1.703,0.587,0.920,614,337
71,0.791,255,255,255,5.385,1.386,0.726,73.497,0.343,1.909,0.524,0.711,303,338
72,2.846,255,255,255,13.294,3.203,1.131,112.635,0.202,2.832,0.353,0.557,356,353
73,0.230,255,255,255,1.799,0.698,0.419,37.254,0.893,1.666,0.600,0.917,811,354
74,0.427,255,255,255,2.479,0.888,0.612,176.590,0.873,1.450,0.690,0.942,874,354
75,1.428,255,255,255,7.327,2.094,0.868,137.477,0.334,2.412,0.415,0.679,678,355
76,0.224,255,255,255,1.823,0.662,0.431,96.028,0.848,1.535,0.651,0.915,498,366
77,1.163,255,255,255,5.962,2.649,0.559,33.829,0.411,4.737,0.211,0.837,816,367
78,0.640,255,255,255,3.101,0.975,0.836,111.982,0.837,1.166,0.857,0.907,746,369
79,0.935,255,255,255,4.147,1.610,0.740,96.353,0.683,2.175,0.460,0.893,284,373
80,0.581,255,255,255,2.960,1.083,0.683,99.932,0.833,1.586,0.630,0.918,618,374
81,2.057,255,255,255,8.599,3.252,0.806,25.437,0.350,4.037,0.248,0.690,457,378
82,1.621,255,255,255,7.794,1.915,1.078,36.589,0.335,1.778,0.563,0.695,216,390
83,0.311,255,255,255,2.139,0.731,0.542,70.775,0.855,1.348,0.742,0.925,687,398
84,6.484,219.141,0,255,20.503,4.771,1.730,139.963,0.194,2.757,0.363,0.549,751,398
85,0.512,255,255,255,2.715,0.957,0.681,36.428,0.873,1.404,0.712,0.920,776,410
86,0.648,255,255,255,3.848,1.558,0.529,36.501,0.550,2.942,0.340,0.856,421,419
87,1.590,255,255,255,10.014,2.227,0.909,46.604,0.199,2.449,0.408,0.432,269,422
88,0.337,255,255,255,2.620,1.036,0.414,159.072,0.616,2.504,0.399,0.812,287,434
89,1.268,255,255,255,7.022,2.793,0.578,177.347,0.323,4.832,0.207,0.670,257,450
90,0.282,255,255,255,2.054,0.734,0.489,47.525,0.841,1.500,0.666,0.912,213,451
91,1.066,255,255,255,4.369,1.757,0.772,138.700,0.702,2.276,0.439,0.884,525,461
92,2.184,255,255,255,10.460,2.888,0.963,15.986,0.251,2.999,0.333,0.501,658,469
93,1.143,255,255,255,4.944,1.561,0.932,53.311,0.588,1.675,0.597,0.796,210,481
94,1.627,237.414,0,255,8.450,2.086,0.993,98.460,0.286,2.101,0.476,0.600,755,500
95,1.127,255,255,255,5.049,1.877,0.764,33.487,0.556,2.456,0.407,0.789,475,503
96,0.599,251.918,0,255,3.616,1.508,0.506,81.486,0.576,2.981,0.335,0.840,503,504
97,0.512,255,255,255,2.971,1.172,0.556,45.976,0.729,2.107,0.475,0.886,367,510
98,0.968,255,255,255,4.103,1.489,0.828,141.311,0.722,1.799,0.556,0.884,866,511
99,1.008,255,255,255,4.919,1.777,0.722,80.879,0.523,2.461,0.406,0.773,699,514
100,0.371,255,255,255,2.465,0.924,0.511,156.920,0.767,1.810,0.553,0.889,512,516
101,1.002,255,255,255,4.599,1.687,0.757,60.757,0.595,2.229,0.449,0.815,740,516
102,0.487,255,255,255,2.765,0.934,0.664,59.942,0.800,1.406,0.711,0.904,967,518
103,2.129,255,255,255,10.103,3.159,0.858,69.626,0.262,3.681,0.272,0.623,593,521
104,2.117,255,255,255,9.933,2.274,1.185,115.032,0.270,1.919,0.521,0.663,822,532
105,0.787,255,255,255,3.446,1.239,0.809,75.284,0.833,1.532,0.653,0.928,667,533
106,0.411,255,255,255,2.500,0.861,0.607,37.609,0.826,1.418,0.705,0.895,553,536
107,1.368,255,255,255,9.082,2.625,0.663,100.091,0.208,3.956,0.253,0.513,797,539
108,0.481,255,255,255,2.780,1.026,0.597,97.183,0.783,1.718,0.582,0.924,462,541
109,0.789,255,255,255,4.058,1.414,0.711,178.590,0.602,1.989,0.503,0.836,875,558
110,2.459,255,255,255,10.558,2.060,1.520,53.017,0.277,1.355,0.738,0.547,127,568
111,0.403,255,255,255,2.355,0.757,0.678,135.113,0.915,1.117,0.895,0.927,547,586
112,0.671,255,255,255,3.832,1.289,0.663,120.719,0.575,1.943,0.515,0.787,623,595
113,0.698,255,255,255,3.973,1.744,0.510,27.110,0.556,3.419,0.292,0.864,845,598
114,1.142,255,255,255,5.080,1.853,0.785,33.730,0.556,2.362,0.423,0.836,866,611
115,1.590,255,255,255,7.474,3.345,0.605,58.432,0.358,5.526,0.181,0.748,165,613
116,1.925,253.322,0,255,10.690,2.883,0.850,145.407,0.212,3.390,0.295,0.556,386,620
117,0.474,255,255,255,3.145,1.155,0.522,88.645,0.602,2.212,0.452,0.872,584,639
118,2.059,255,255,255,9.170,3.942,0.665,96.217,0.308,5.928,0.169,0.755,428,678
119,0.299,255,255,255,2.139,0.777,0.489,51.110,0.820,1.588,0.630,0.899,463,691
120,0.792,255,255,255,3.601,1.335,0.756,79.144,0.768,1.765,0.566,0.920,79,728
121,0.574,255,255,255,3.126,1.113,0.656,63.695,0.737,1.697,0.589,0.888,862,744
122,2.093,255,255,255,7.800,2.162,1.233,176.664,0.432,1.754,0.570,0.728,549,771
