Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,5.424,49.351,11.986,0.028,-11.000,23.119,29.620,1.271,8.554,0.000,2.800,25.638,4.648,1.120,25.638,4.648,1.120,4.221,3.356,1.239,-78.800,9.463,172.092,1.258,3.406,2.709,26.345,3.519,0.000,0.179
2,2.671,18.906,2.959,0.119,1.000,18.720,21.848,2.248,4.790,0.000,3.600,20.284,3.487,1.783,20.284,3.487,1.783,2.362,1.556,0.448,29.548,-50.024,104.175,1.517,5.270,3.473,19.258,2.786,0.000,0.147
3,1.881,15.469,2.601,0.108,1.000,21.409,23.461,4.986,7.772,0.000,2.800,22.578,6.346,1.451,22.578,6.346,1.451,2.126,1.258,0.531,52.392,-37.022,99.159,1.690,4.002,2.368,21.653,5.328,0.000,0.196
4,0.454,4.799,1.244,0.211,0.000,11.437,12.317,8.456,10.069,0.000,1.600,11.857,9.284,0.864,11.857,9.284,0.864,1.185,0.809,0.252,-51.752,-63.212,71.217,1.465,4.700,3.209,11.828,9.091,0.000,0.130
5,1.817,13.803,1.946,0.142,-1.500,20.773,23.413,9.140,10.411,0.000,2.400,22.232,9.660,1.070,22.232,9.660,1.070,1.928,1.181,0.505,-8.718,-26.670,84.843,1.633,3.819,2.339,21.066,9.824,0.000,0.179
6,256.368,1681.489,227.426,0.002,-200.000,4.155,29.620,9.042,31.429,0.000,4.800,19.176,21.732,2.285,19.176,21.732,2.285,13.755,9.149,2.783,-25.956,2.175,178.116,1.503,4.942,3.287,14.517,27.812,4.400,0.310
7,0.151,1.892,0.518,0.381,1.000,10.900,11.535,9.824,10.264,0.000,2.000,11.150,10.053,1.306,11.150,10.053,1.306,1.329,0.296,0.250,-2.145,-80.257,96.196,4.493,5.320,1.184,10.998,10.069,0.400,0.114
8,2.747,23.486,4.354,0.066,-11.000,11.828,14.615,10.753,13.490,0.000,2.000,13.338,12.270,0.816,13.338,12.270,0.816,1.558,1.371,1.055,14.514,4.057,17.827,1.136,1.477,1.300,13.832,12.806,0.000,0.179
9,0.823,6.723,1.320,0.252,2.000,9.776,11.437,11.046,11.877,0.000,2.000,10.601,11.464,0.874,10.601,11.464,0.874,1.184,0.913,0.385,-13.311,-60.229,94.750,1.298,3.079,2.373,10.069,11.584,0.000,0.179
10,1.008,6.141,1.134,0.496,2.000,4.741,5.474,11.682,13.246,0.000,1.600,5.078,12.480,0.826,5.078,12.480,0.826,1.085,0.913,0.341,-22.435,-80.700,158.580,1.189,3.183,2.678,4.986,12.611,0.000,0.196
