Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,6.320,38.323,3.843,0.080,-4.000,21.115,24.879,3.421,7.038,0,4.800,23.085,5.344,2.450,23.085,5.344,2.450,2.975,2.349,0.574,72.247,65.463,11.613,1.267,5.184,4.093,24.292,5.181,0.000,0.261
2,2.440,16.076,2.645,0.162,1.000,1.808,3.715,4.155,7.136,0,2.800,2.715,5.659,1.549,2.715,5.659,1.549,1.891,1.310,0.653,-77.629,-46.007,-74.695,1.443,2.896,2.006,2.542,6.550,0.400,0.179
3,1.862,10.783,1.998,0.313,0.000,15.739,17.401,5.914,8.065,0,2.400,16.542,7.221,1.201,16.542,7.221,1.201,1.610,0.858,0.629,-53.758,-67.855,-30.548,1.877,2.561,1.365,16.521,7.527,0.000,0.244
4,0.150,1.421,0.706,0.887,1.000,4.839,5.670,7.283,8.260,0,0.400,5.248,7.810,0.200,5.248,7.810,0.200,0.707,0.408,0.266,49.840,-0.000,90.000,1.733,2.656,1.533,4.888,7.332,0.000,0.081
5,0.340,2.619,0.705,0.729,1.000,24.537,25.856,7.527,8.163,0,0.800,25.215,7.882,0.427,25.215,7.882,0.427,0.763,0.512,0.338,-1.333,34.203,-87.992,1.491,2.256,1.512,25.417,7.772,0.000,0.130
6,3.013,21.287,4.890,0.106,-6.000,15.348,18.574,7.772,10.167,0,3.200,17.117,9.057,1.333,17.117,9.057,1.333,2.205,1.613,0.711,-4.552,52.941,-38.123,1.367,3.100,2.268,18.085,8.163,0.000,0.179
7,0.089,1.346,0.521,0.367,1.000,23.755,24.586,8.163,8.700,0,0.800,24.163,8.448,0.295,24.163,8.448,0.295,0.581,0.510,0.201,-31.721,54.131,-87.340,1.139,2.890,2.537,23.999,8.505,0.000,0.114
8,16.678,98.409,13.233,0.033,-17.500,3.959,10.460,8.603,13.344,0,4.000,6.622,11.039,1.926,6.622,11.039,1.926,3.353,2.338,1.716,5.377,-5.767,45.824,1.434,1.954,1.363,6.061,10.753,0.000,0.212
9,3.217,21.790,4.241,0.113,-0.500,12.708,15.592,8.847,10.949,0,4.400,13.919,10.123,1.808,13.919,10.123,1.808,2.562,1.553,0.507,25.063,84.107,-33.186,1.650,5.056,3.064,13.197,10.558,0.000,0.196
10,0.164,2.019,0.963,0.371,1.500,26.639,27.714,9.629,10.460,0,0.800,27.067,10.064,0.386,27.067,10.064,0.386,0.826,0.431,0.302,-29.144,-37.098,94.631,1.917,2.730,1.424,26.981,10.069,0.000,0.114
