Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,1.919,14.452,3.239,0.138,-2.000,11.291,13.295,2.591,4.204,0,3.200,12.301,3.366,1.605,12.301,3.366,1.605,1.882,0.930,0.633,8.887,-70.299,119.873,2.023,2.975,1.471,12.073,3.715,0.000,0.147
2,319.433,2000.694,243.853,0.001,-465.000,2.737,32.259,3.519,25.612,0,4.800,14.876,13.219,2.492,14.876,13.219,2.492,15.051,11.890,2.662,2.686,0.091,-1.169,1.266,5.653,4.466,14.615,24.830,0.000,0.310
3,0.377,3.336,1.463,0.432,0.000,7.772,8.749,5.572,7.429,0,0.800,8.187,6.540,0.343,8.187,6.540,0.343,1.178,0.554,0.357,70.721,-17.849,-53.372,2.128,3.298,1.550,8.016,5.621,0.000,0.081
4,0.105,1.146,0.601,0.831,2.000,18.623,19.356,6.745,7.478,0,0.400,18.961,7.089,0.200,18.961,7.089,0.200,0.555,0.408,0.257,45.058,-0.000,90.000,1.360,2.161,1.589,18.769,6.794,0.000,0.081
5,0.079,0.929,0.450,0.886,0.500,11.095,11.731,9.629,10.118,0,0.400,11.416,9.893,0.200,11.416,9.893,0.200,0.408,0.398,0.263,0.000,-90.000,-113.008,1.026,1.554,1.515,11.389,9.776,0.000,0.081
6,0.490,4.240,1.045,0.357,1.000,25.319,26.296,9.971,10.802,0,2.400,25.725,10.425,1.197,25.725,10.425,1.197,1.407,0.443,0.356,32.678,-80.694,103.560,3.172,3.951,1.245,25.563,10.362,0.800,0.130
7,0.402,3.653,0.950,0.375,1.000,27.274,28.154,10.167,10.998,0,2.000,27.671,10.620,1.087,27.671,10.620,1.087,1.452,0.395,0.380,42.924,78.916,-67.956,3.676,3.826,1.041,27.714,10.607,0.000,0.130
8,1.281,11.575,2.740,0.120,1.500,12.513,14.370,10.851,12.024,0,4.000,13.372,11.350,2.344,13.372,11.350,2.344,2.062,0.910,0.471,-31.755,82.420,-119.924,2.266,4.377,1.932,13.441,11.291,2.000,0.147
9,1.240,10.315,1.697,0.159,1.000,1.808,4.252,11.828,13.099,0,2.400,2.944,12.472,1.320,2.944,12.472,1.320,1.741,1.141,0.356,4.725,-56.663,106.863,1.526,4.889,3.203,2.053,12.317,0.000,0.147
10,0.657,7.098,2.477,0.137,2.000,26.785,28.789,13.197,15.152,0,1.200,27.783,13.822,0.666,27.783,13.822,0.666,1.254,0.885,0.592,52.798,0.229,53.177,1.417,2.120,1.496,27.616,13.344,0.000,0.114
11,0.098,1.091,0.436,0.843,1.000,12.171,12.708,14.223,14.761,0,0.800,12.439,14.491,0.460,12.439,14.491,0.460,0.624,0.293,0.283,37.705,-68.623,88.184,2.127,2.204,1.036,12.317,14.272,0.000,0.081
12,1.469,11.518,2.626,0.160,-1.000,22.582,24.048,13.295,15.201,0,3.200,23.365,14.352,1.851,23.365,14.352,1.851,1.916,0.675,0.655,66.182,72.815,-48.689,2.837,2.924,1.031,23.266,14.419,1.200,0.179
13,0.081,0.838,0.406,1.268,1.000,30.255,30.842,14.859,15.348,0,0.400,30.542,15.123,0.200,30.542,15.123,0.200,0.408,0.389,0.269,0.000,-90.000,-64.071,1.050,1.520,1.448,30.353,14.957,0.000,0.081
14,4.728,37.018,7.698,0.050,-9.500,20.382,24.683,14.957,17.792,0,3.600,22.568,16.333,1.524,22.568,16.333,1.524,2.517,1.704,1.234,13.729,3.674,-69.605,1.477,2.039,1.380,23.364,17.156,0.000,0.179
15,0.696,4.709,0.709,0.524,1.000,13.930,14.859,17.107,17.840,0,2.400,14.379,17.472,1.440,14.379,17.472,1.440,1.483,0.452,0.352,-53.149,86.689,-165.877,3.278,4.212,1.285,14.419,17.449,0.000,0.196
16,7.571,59.327,13.366,0.031,-12.500,31.038,35.339,17.840,22.288,0,4.000,33.466,19.901,2.101,33.466,19.901,2.101,2.560,2.319,1.974,-55.743,-3.091,139.999,1.104,1.297,1.175,31.917,20.969,1.600,0.147
17,0.368,3.130,0.758,0.499,1.000,25.074,26.052,18.280,18.867,0,1.600,25.535,18.579,0.950,25.535,18.579,0.950,1.141,0.517,0.281,-49.335,-84.650,135.272,2.206,4.067,1.843,25.465,18.574,0.000,0.130
18,1.823,12.089,1.865,0.213,1.000,22.728,24.586,18.720,19.844,0,3.600,23.677,19.316,1.772,23.677,19.316,1.772,1.709,0.985,0.507,31.513,82.993,-65.254,1.736,3.373,1.943,23.901,19.307,1.200,0.179
19,4.674,33.890,4.579,0.063,0.500,26.834,29.278,21.213,24.488,0,4.800,28.165,22.970,2.676,28.165,22.970,2.676,2.456,2.126,0.639,46.941,-82.494,-21.962,1.155,3.846,3.329,27.421,24.048,0.000,0.196
20,1.524,10.925,2.104,0.201,1.500,22.679,24.195,22.142,23.804,0,3.200,23.410,22.970,1.374,23.410,22.970,1.374,1.756,0.963,0.461,-26.934,-76.788,162.746,1.823,3.806,2.088,22.924,22.728,0.000,0.244
21,0.056,0.664,0.324,1.227,1.000,14.077,14.615,23.266,23.608,0,0.400,14.324,23.446,0.200,14.324,23.446,0.200,0.408,0.346,0.231,0.000,-90.000,-75.241,1.179,1.765,1.497,14.126,23.315,0.000,0.081
22,6.771,50.713,10.059,0.040,-2.000,28.936,34.312,22.337,25.954,0,4.800,31.162,23.999,2.266,31.162,23.999,2.266,3.932,1.966,1.049,30.239,36.106,-68.641,2.000,3.747,1.873,29.913,23.266,4.400,0.228
23,0.528,4.680,0.966,0.308,0.000,18.378,19.991,24.928,25.612,0,2.000,19.122,25.345,1.252,19.122,25.345,1.252,1.386,0.593,0.287,-13.305,-62.796,100.413,2.338,4.828,2.065,18.671,25.417,0.000,0.130
24,15.623,109.957,18.137,0.021,-21.000,19.014,30.842,25.319,29.034,0,4.400,24.619,27.332,1.772,24.619,27.332,1.772,6.403,2.145,1.211,-2.343,-2.534,102.543,2.986,5.288,1.771,22.973,27.469,0.000,0.244
25,0.072,0.817,0.425,1.066,1.000,7.038,7.576,12.953,13.490,0.400,0.800,7.292,13.220,0.600,7.292,13.220,0.600,0.408,0.400,0.241,35.808,-90.000,-85.343,1.022,1.692,1.656,7.136,13.002,0.400,0.081
26,2.461,20.328,3.841,0.082,-3.000,17.449,19.991,11.584,14.223,0.400,4.800,18.894,12.929,3.264,18.894,12.929,3.264,2.400,1.207,1.021,65.426,60.725,-48.271,1.988,2.351,1.182,19.453,12.415,4.400,0.179
27,0.958,7.120,1.301,0.288,1.500,24.683,26.296,14.028,14.957,0.400,2.400,25.580,14.515,1.529,25.580,14.515,1.529,1.411,0.816,0.384,-31.505,-78.305,107.024,1.728,3.673,2.125,25.759,14.468,1.200,0.163
28,0.116,1.472,0.638,0.474,0.500,10.460,10.900,15.250,15.983,0.400,1.200,10.681,15.558,0.937,10.681,15.558,0.937,0.550,0.422,0.279,90.763,-61.256,-77.619,1.303,1.969,1.511,10.558,15.299,0.800,0.081
29,0.362,3.503,0.852,0.345,0.500,7.038,8.065,15.445,16.325,0.400,2.400,7.580,15.870,1.347,7.580,15.870,1.347,1.426,0.352,0.321,26.546,-68.464,174.568,4.051,4.443,1.097,7.381,15.788,0.800,0.130
30,0.085,1.049,0.597,0.709,0.000,32.602,33.042,18.427,19.209,0.400,0.800,32.825,18.766,0.600,32.825,18.766,0.600,0.481,0.408,0.246,72.782,-4.282E-26,90.000,1.177,1.956,1.661,32.699,18.476,0.400,0.081
31,0.071,0.737,0.365,1.415,1.000,16.081,16.570,4.252,4.692,0.800,1.200,16.319,4.479,1.000,16.319,4.479,1.000,0.408,0.319,0.286,90.622,-90.000,-175.741,1.282,1.426,1.112,16.227,4.301,0.800,0.081
32,3.446,22.722,3.158,0.114,-1.500,20.187,22.631,17.205,19.747,0.800,3.600,21.352,18.576,2.203,21.352,18.576,2.203,1.495,1.295,0.788,-75.649,-59.923,155.386,1.154,1.897,1.643,20.675,17.792,1.600,0.130
33,0.202,2.505,1.194,0.293,-4.500,14.126,15.543,22.582,23.559,0.800,1.200,14.865,23.127,1.000,14.865,23.127,1.000,0.976,0.408,0.320,-31.545,7.851E-27,90.000,2.391,3.046,1.274,15.445,22.728,0.800,0.081
34,0.092,1.355,0.659,0.382,2.000,8.651,9.678,3.861,4.448,1.200,2.000,9.238,4.247,1.417,9.238,4.247,1.417,0.669,0.443,0.232,-21.078,-5.171,89.298,1.508,2.883,1.912,9.482,4.057,1.200,0.081
35,0.060,1.135,0.589,0.281,1.500,10.607,11.193,13.295,13.881,1.200,2.000,10.903,13.595,1.521,10.903,13.595,1.521,0.593,0.401,0.251,47.770,76.106,3.910,1.479,2.360,1.595,10.802,13.686,1.200,0.081
36,3.104,16.592,2.051,0.239,0.000,27.469,29.376,18.720,21.066,1.200,4.800,28.703,19.945,3.481,28.703,19.945,3.481,2.076,1.066,0.560,61.162,65.522,-100.766,1.947,3.705,1.903,28.349,19.209,4.400,0.212
37,0.560,5.721,1.349,0.189,1.000,14.566,15.690,10.411,11.193,1.600,4.800,15.113,10.791,3.573,15.113,10.791,3.573,1.952,0.512,0.344,-4.947,-86.922,74.691,3.815,5.680,1.489,15.152,10.753,4.400,0.130
38,0.075,1.096,0.639,0.477,1.000,12.415,12.855,13.197,13.979,1.600,2.400,12.662,13.555,2.164,12.662,13.555,2.164,0.535,0.421,0.247,74.193,-45.260,86.341,1.270,2.163,1.704,12.659,13.295,2.000,0.081
39,0.107,1.776,0.979,0.231,0.000,12.806,13.441,12.513,13.490,1.600,2.800,13.127,12.947,2.275,13.127,12.947,2.275,0.907,0.343,0.282,72.603,52.443,-79.114,2.640,3.210,1.216,13.197,13.246,1.600,0.081
40,0.988,7.656,2.127,0.246,-1.500,13.784,15.934,3.764,5.083,2,3.600,14.847,4.463,3.153,14.847,4.463,3.153,1.347,0.741,0.549,15.375,-14.530,52.176,1.819,2.452,1.348,13.881,4.057,2.000,0.081
41,0.079,0.876,0.394,1.057,1.000,9.922,10.460,14.175,14.663,2,2.800,10.173,14.428,2.586,10.173,14.428,2.586,0.442,0.347,0.276,29.473,-83.277,99.810,1.273,1.600,1.257,10.069,14.223,2.400,0.081
42,0.075,1.024,0.351,0.601,1.000,21.897,22.239,10.851,11.242,2.400,3.600,22.063,11.036,3.015,22.063,11.036,3.015,0.891,0.225,0.215,-66.233,83.361,104.238,3.960,4.136,1.044,22.044,10.998,2.800,0.114
43,0.183,2.123,0.686,0.394,0.500,14.859,15.592,21.311,21.995,2.400,3.200,15.235,21.717,2.816,15.235,21.717,2.816,0.622,0.399,0.352,81.178,73.605,3.520,1.559,1.768,1.134,15.152,21.604,2.400,0.081
44,0.082,1.231,0.513,0.410,1.000,14.223,14.810,21.800,22.337,2.400,3.200,14.538,22.043,2.884,14.538,22.043,2.884,0.591,0.307,0.287,52.002,-75.135,36.538,1.927,2.061,1.069,14.468,21.897,2.400,0.081
45,0.094,0.968,0.505,1.094,1.000,15.739,16.325,21.946,22.582,2.400,2.800,16.016,22.257,2.600,16.016,22.257,2.600,0.431,0.408,0.278,45.405,1.944E-25,90.000,1.056,1.553,1.470,15.836,21.995,2.400,0.081
46,0.140,1.709,0.958,0.447,0.500,32.553,33.042,24.097,25.270,2.400,2.800,32.798,24.699,2.600,32.798,24.699,2.600,0.740,0.408,0.276,-93.569,4.633E-26,90.000,1.813,2.680,1.478,32.699,24.195,2.400,0.081
47,0.599,5.343,1.433,0.266,0.000,26.687,27.665,24.977,25.856,2.400,4.800,27.146,25.430,3.841,27.146,25.430,3.841,1.607,0.590,0.331,-52.881,85.984,-105.556,2.725,4.856,1.782,26.981,25.465,4.400,0.163
48,0.100,1.323,0.597,0.491,1.000,13.002,13.735,13.148,13.637,2.800,4.000,13.358,13.364,3.625,13.358,13.364,3.625,0.774,0.373,0.260,-19.562,68.111,-130.969,2.076,2.981,1.436,13.490,13.295,3.200,0.081
49,0.436,4.387,1.392,0.254,-1.000,23.266,23.950,12.659,14.517,3.200,4.800,23.597,13.428,4.246,23.597,13.428,4.246,1.389,0.645,0.305,-82.714,47.057,92.668,2.152,4.546,2.113,23.608,13.197,4.400,0.130
50,0.091,1.057,0.470,0.790,1.000,14.077,15.054,22.875,23.217,3.200,3.600,14.514,23.064,3.400,14.514,23.064,3.400,0.571,0.408,0.222,8.637,-3.572E-26,90.000,1.398,2.575,1.842,14.175,22.924,3.200,0.081
51,0.073,1.095,0.680,0.454,1.000,14.761,15.445,24.586,25.123,3.200,3.600,15.126,24.878,3.400,15.126,24.878,3.400,0.457,0.408,0.299,-18.682,2.227E-26,90.000,1.119,1.529,1.366,15.006,24.732,3.200,0.081
52,0.061,0.989,0.560,0.437,1.500,4.497,5.230,7.429,7.967,3.600,4.000,4.880,7.742,3.800,4.880,7.742,3.800,0.495,0.408,0.250,-21.024,-2.123E-26,90.000,1.212,1.976,1.631,5.083,7.625,3.600,0.081
53,0.073,0.956,0.380,0.684,1.000,15.054,15.592,7.967,8.407,3.600,4.800,15.359,8.177,4.505,15.359,8.177,4.505,0.576,0.337,0.214,-17.145,89.675,-72.390,1.713,2.698,1.575,15.348,8.163,4.400,0.130
54,0.097,1.593,0.675,0.261,1.000,13.735,14.517,14.175,14.810,3.600,4.800,14.173,14.481,4.022,14.173,14.481,4.022,0.780,0.343,0.310,-22.768,-70.596,99.135,2.277,2.520,1.107,14.028,14.517,3.600,0.081
55,0.075,1.046,0.412,0.548,1.000,25.172,25.661,14.957,15.397,3.600,4.800,25.438,15.193,4.482,25.438,15.193,4.482,0.608,0.309,0.244,-79.457,76.908,-172.940,1.965,2.490,1.267,25.417,15.103,4.400,0.081
56,0.100,1.447,0.728,0.375,0.500,32.308,32.993,17.645,18.280,3.600,4.400,32.660,18.028,3.838,32.660,18.028,3.838,0.516,0.424,0.292,-31.679,53.641,-91.562,1.217,1.765,1.451,32.846,17.840,3.600,0.081
57,0.080,0.874,0.409,1.093,1.000,6.843,7.527,18.623,19.014,3.600,4.000,7.194,18.829,3.800,7.194,18.829,3.800,0.421,0.408,0.259,-4.436,-7.881E-28,90.000,1.031,1.625,1.576,7.381,18.671,3.600,0.081
58,0.142,1.492,0.490,0.691,1.000,15.690,16.227,8.994,9.678,4,4.800,15.944,9.333,4.460,15.944,9.333,4.460,0.591,0.400,0.258,33.813,-86.319,0.072,1.478,2.290,1.549,15.885,9.238,4.400,0.130
59,0.058,0.800,0.393,0.751,1.000,11.291,11.682,11.437,11.877,4,4.800,11.474,11.651,4.508,11.474,11.651,4.508,0.576,0.269,0.253,-59.104,-72.878,158.225,2.143,2.277,1.062,11.340,11.780,4.000,0.081
60,0.098,1.250,0.698,0.561,1.000,13.393,13.979,12.513,13.295,4,4.800,13.674,12.858,4.449,13.674,12.858,4.449,0.728,0.350,0.270,-62.115,-49.086,91.006,2.080,2.694,1.295,13.490,12.904,4.000,0.081
61,0.057,0.933,0.626,0.458,1.000,13.148,13.539,15.006,15.836,4,4.400,13.303,15.515,4.200,13.303,15.515,4.200,0.476,0.408,0.214,74.369,-0.000,90.000,1.165,2.224,1.909,13.197,15.348,4.000,0.081
62,0.140,1.697,0.727,0.457,0.500,4.692,5.377,15.348,16.032,4,4.800,5.025,15.693,4.399,5.025,15.693,4.399,0.643,0.349,0.304,-25.880,67.234,34.538,1.843,2.115,1.148,4.986,15.592,4.400,0.114
63,0.141,1.383,0.597,0.856,1.000,26.003,27.078,16.130,16.619,4.400,4.800,26.606,16.336,4.600,26.606,16.336,4.600,0.662,0.408,0.282,9.795,-2.227E-25,90.000,1.621,2.345,1.447,26.199,16.179,4.400,0.081
255,1.633,57.295,38.954,0.002,135.500,2.884,33.970,2.884,27.176,0,4.800,18.407,15.605,2.376,18.407,15.605,2.376,18.897,10.939,3.023,25.190,0.422,-0.622,1.727,6.251,3.619,8.260,6.061,0.000,0.065
