Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,243.092,1727.514,307.996,0.001,-351.000,5.181,30.158,3.910,33.970,0,4.800,20.109,19.441,2.013,20.109,19.441,2.013,13.896,13.473,2.568,-98.638,0.987,-1.045,1.031,5.412,5.247,7.381,18.769,0.000,0.244
2,0.316,2.768,0.814,0.534,1.000,29.425,30.158,5.963,6.843,0,1.600,29.833,6.440,0.965,29.833,6.440,0.965,1.142,0.368,0.353,-61.656,75.056,83.424,3.101,3.236,1.043,29.864,6.354,0.800,0.130
3,0.764,5.983,1.023,0.309,5.000,32.113,32.993,9.238,10.949,0,1.200,32.578,10.056,0.664,32.578,10.056,0.664,1.064,0.844,0.440,-90.294,-5.277,92.419,1.260,2.419,1.920,32.406,9.482,0.000,0.179
4,0.420,3.890,1.106,0.338,1.000,30.402,31.331,11.780,12.904,0,2.000,30.885,12.286,1.282,30.885,12.286,1.282,1.341,0.639,0.270,-7.014,85.442,-45.614,2.099,4.972,2.369,30.989,12.171,0.000,0.130
5,0.548,5.017,0.977,0.269,1.000,9.922,11.535,11.975,12.708,0,2.400,10.706,12.362,1.024,10.706,12.362,1.024,1.508,0.592,0.295,9.056,-61.712,109.421,2.549,5.108,2.004,10.167,12.171,0.000,0.130
6,0.558,4.738,0.739,0.331,2.000,26.052,26.883,12.220,13.099,0,2.400,26.472,12.684,1.144,26.472,12.684,1.144,1.423,0.522,0.283,11.303,-83.443,24.903,2.727,5.027,1.843,26.492,12.513,0.000,0.130
7,1.417,10.814,2.105,0.180,0.000,31.282,33.628,14.028,15.445,0,2.800,32.403,14.700,1.091,32.403,14.700,1.091,1.602,0.978,0.515,-25.453,44.270,-103.495,1.638,3.113,1.900,32.651,14.370,0.000,0.163
8,0.073,0.829,0.381,1.048,1.000,20.382,21.115,14.272,14.663,0,0.400,20.728,14.473,0.200,20.728,14.473,0.200,0.431,0.408,0.232,11.501,-0.000,90.000,1.056,1.860,1.760,20.627,14.321,0.000,0.081
9,0.176,2.216,0.928,0.322,-0.500,25.514,26.150,16.667,17.596,0,1.200,25.827,17.160,0.513,25.827,17.160,0.513,0.906,0.358,0.313,-72.943,63.324,146.745,2.527,2.895,1.146,25.856,17.107,0.000,0.130
10,0.122,1.498,0.531,0.503,1.000,13.686,13.979,17.303,18.036,0,1.200,13.835,17.717,0.650,13.835,17.717,0.650,0.867,0.349,0.206,-87.851,-74.149,-100.441,2.487,4.205,1.691,13.832,17.743,0.000,0.130
11,5.665,44.823,8.743,0.040,-13.000,13.197,18.231,17.694,22.631,0,2.800,16.150,19.592,1.042,16.150,19.592,1.042,3.298,2.120,1.373,32.442,0.866,1.534,1.556,2.402,1.544,17.156,19.453,0.000,0.196
12,0.086,1.278,0.718,0.401,1.000,26.296,27.323,19.209,19.991,0,0.400,26.718,19.603,0.200,26.718,19.603,0.200,0.747,0.408,0.207,-34.164,-0.000,90.000,1.831,3.617,1.976,26.687,19.502,0.000,0.081
