Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,22.160,130.740,14.112,0.025,-16.000,5.963,23.364,2.248,6.599,0,4.800,14.109,3.562,3.322,14.109,3.562,3.322,11.439,2.224,1.778,-1.171,-3.842,-48.629,5.143,6.435,1.251,14.859,2.737,4.400,0.277
2,7.045,42.768,6.396,0.072,-2.000,21.311,25.417,1.808,5.768,0,3.600,23.027,3.984,1.939,23.027,3.984,1.939,2.863,1.839,1.189,27.745,-41.993,-129.539,1.556,2.408,1.547,22.924,3.764,0.000,0.228
3,3.967,24.325,3.689,0.124,1.500,31.820,33.530,3.812,7.869,0,3.200,32.611,6.038,1.883,32.611,6.038,1.883,2.567,1.859,0.472,71.056,-2.712,-88.727,1.381,5.441,3.940,33.237,7.478,0.400,0.196
4,218.832,1312.204,175.735,0.002,-183.000,21.409,39.982,1.124,29.082,0,4.800,31.194,16.963,2.672,31.194,16.963,2.672,14.427,8.380,2.752,82.213,1.259,1.158,1.722,5.243,3.045,33.286,17.156,4.400,0.424
5,3.558,26.874,4.644,0.074,-7.000,3.030,5.523,6.843,9.336,0,4.400,4.135,8.031,2.185,4.135,8.031,2.185,2.622,1.156,0.711,68.247,-63.208,24.721,2.268,3.687,1.625,3.812,7.136,0.000,0.147
6,2.315,16.512,3.052,0.135,1.000,23.950,25.954,7.723,9.629,0,3.600,25.015,8.626,1.858,25.015,8.626,1.858,2.199,0.983,0.678,-59.878,89.777,-175.579,2.236,3.243,1.451,24.732,8.309,0.000,0.179
7,1.327,9.440,2.009,0.237,-0.500,22.191,24.146,13.441,15.006,0,2.400,23.223,14.330,1.116,23.223,14.330,1.116,1.438,0.760,0.633,-18.152,-61.984,124.502,1.893,2.270,1.200,23.070,14.321,0.000,0.228
8,0.929,6.673,1.180,0.328,1.000,28.545,30.207,14.419,15.739,0,2.000,29.444,15.057,1.275,29.444,15.057,1.275,1.219,0.992,0.334,11.977,-75.332,111.479,1.229,3.649,2.968,29.571,15.152,0.000,0.179
9,2.191,19.371,4.076,0.075,0.000,10.704,13.197,16.276,18.769,0,4.000,11.706,17.750,2.401,11.706,17.750,2.401,2.177,1.568,0.630,85.266,64.580,-33.692,1.389,3.455,2.488,12.513,18.525,1.200,0.130
10,209.738,1202.561,129.789,0.003,-144.500,2.444,27.274,17.156,39.445,0,4.800,14.222,28.771,2.680,14.222,28.771,2.680,16.184,6.425,2.643,42.994,-0.002,-5.434,2.519,6.122,2.431,11.486,22.582,4.400,0.310
11,0.149,1.602,0.631,0.612,0.000,22.044,22.728,18.427,19.111,0,0.800,22.383,18.742,0.541,22.383,18.742,0.541,0.518,0.426,0.328,-139.863,85.333,-165.043,1.217,1.579,1.298,22.288,18.671,0.000,0.114
12,0.433,4.036,1.064,0.322,1.000,9.091,9.824,18.769,19.649,0,2.400,9.476,19.258,1.366,9.476,19.258,1.366,1.639,0.399,0.387,74.309,86.177,-110.087,4.108,4.232,1.030,9.482,19.209,0.000,0.130
13,0.550,4.973,1.187,0.279,1.000,21.751,24.097,19.502,20.431,0,0.800,22.835,19.929,0.424,22.835,19.929,0.424,1.427,0.608,0.333,-10.187,1.017,98.937,2.348,4.284,1.824,23.413,19.747,0.000,0.130
14,0.066,1.088,0.695,0.382,1.000,18.965,19.600,19.991,20.822,0,0.400,19.264,20.381,0.200,19.264,20.381,0.200,0.584,0.408,0.202,-54.625,-0.000,90.000,1.430,2.891,2.022,19.307,20.187,0.000,0.081
15,0.748,5.871,1.848,0.313,0.000,21.506,23.706,20.480,22.142,0,0.800,22.509,21.334,0.512,22.509,21.334,0.512,1.405,0.681,0.451,-23.789,-3.216,-142.846,2.063,3.112,1.508,21.995,21.262,0.000,0.130
16,2.057,13.928,2.109,0.177,1.500,2.786,4.204,22.973,25.172,0,4.800,3.523,24.194,2.595,3.523,24.194,2.595,2.392,0.979,0.404,60.729,75.774,-96.418,2.444,5.915,2.421,3.568,24.292,1.600,0.179
17,31.286,188.498,29.628,0.017,-14.500,19.600,27.225,23.217,30.989,0,4.800,23.329,28.025,2.556,23.329,28.025,2.556,4.366,3.779,2.612,-51.411,-19.177,-160.776,1.155,1.672,1.447,25.856,29.473,4.400,0.277
18,0.334,3.743,1.197,0.241,1.000,22.728,24.195,24.243,25.514,0,0.800,23.503,24.800,0.430,23.503,24.800,0.430,0.973,0.589,0.340,44.169,-9.767,-84.685,1.652,2.859,1.730,23.168,24.390,0.000,0.130
19,1.384,9.276,1.118,0.271,1.000,28.251,29.913,23.706,25.074,0,3.600,28.936,24.408,1.986,28.936,24.408,1.986,2.084,0.627,0.420,-39.957,-67.165,76.068,3.323,4.961,1.493,28.545,24.732,0.000,0.196
20,0.428,3.599,0.770,0.445,1.000,8.749,9.385,27.274,28.105,0,2.400,9.068,27.712,1.118,9.068,27.712,1.118,1.366,0.437,0.302,-35.028,-86.122,-178.524,3.125,4.524,1.448,8.994,27.665,0.000,0.196
21,0.071,0.895,0.502,0.789,2.000,35.534,35.974,27.812,28.398,0,0.400,35.746,28.132,0.200,35.746,28.132,0.200,0.408,0.360,0.274,0.000,-90.000,157.079,1.135,1.490,1.312,35.632,28.007,0.000,0.081
