 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,11,6,4,12,70,1.034,6,0,2.763
2,10,4,6,9,86,1.087,3,0,2.147
3,5,2,4,2,16,0.800,2,0,1.045
4,34,18,8,34,200,0.947,14,2,2.746
5,533,276,145,844,3243,1.117,205,53,4.591
6,94,51,28,94,757,1.259,45,5,5.227
7,1,0,2,0,3,0.236,0,0,0.236
8,5,2,4,2,63,1.673,2,0,2.562
9,0,0,1,0,0,0.000,0,0,0.000
10,1084,564,315,1333,7171,1.130,451,80,6.258
11,74,37,25,82,468,1.120,30,4,3.638
12,14,7,5,20,104,1.101,5,2,2.475
13,1,0,2,0,17,1.001,0,0,1.001
14,15,6,10,20,74,0.863,5,0,1.710
15,1,0,2,0,1,0.098,0,0,0.098
16,1,0,2,0,11,0.627,0,0,0.627
17,3,1,3,1,52,1.718,1,0,4.918
18,1,0,2,0,10,1.370,0,0,1.370
19,1,0,2,0,20,1.249,0,0,1.249
20,22,10,8,34,145,0.914,7,1,2.475
21,6,2,5,7,48,1.454,1,1,2.637
22,1,0,2,0,6,0.423,0,0,0.423
23,47,25,13,166,359,1.132,19,6,4.125
24,1,0,2,0,3,0.256,0,0,0.256
25,1,0,2,0,9,1.008,0,0,1.008
26,33,17,9,38,163,0.642,12,4,2.438
27,1,0,2,0,2,0.167,0,0,0.167
28,3,1,3,3,15,0.604,1,0,0.964
29,1,0,2,0,1,0.098,0,0,0.098
30,5,2,4,4,25,0.794,2,0,1.422
31,5,2,4,6,16,1.055,2,0,1.753
32,13,6,4,19,115,1.543,3,2,2.496
33,3,1,3,1,45,1.280,1,0,2.156
34,1,0,2,0,10,1.289,0,0,1.289
35,5,3,1,5,92,1.533,3,0,2.472
36,9,4,4,12,70,1.321,3,0,3.259
37,1,0,2,0,5,0.334,0,0,0.334
38,1,0,2,0,16,1.707,0,0,1.707
39,7,3,4,6,109,2.234,2,1,4.188
40,1,0,2,0,11,2.032,0,0,2.032
41,8,3,5,9,60,1.371,2,0,2.617
42,3,1,3,3,12,0.899,1,0,1.364
43,1,0,2,0,2,0.187,0,0,0.187
44,1,0,2,0,15,1.261,0,0,1.261
45,1,0,2,0,2,0.187,0,0,0.187
46,1,0,2,0,5,0.708,0,0,0.708
47,3,1,3,1,13,0.434,1,0,0.777
48,12,6,6,8,49,0.553,6,0,1.019
49,1,0,2,0,2,0.167,0,0,0.167
50,1,0,2,0,2,0.187,0,0,0.187
51,5,2,4,2,31,0.690,2,0,1.715
52,3,1,3,1,12,0.665,1,0,1.137
53,25,12,11,29,117,0.894,10,1,2.988
54,1,0,2,0,3,0.236,0,0,0.236
55,1,0,2,0,1,0.098,0,0,0.098
56,1,0,2,0,12,1.428,0,0,1.428
57,1,0,2,0,4,0.265,0,0,0.265
58,1,0,2,0,14,1.845,0,0,1.845
59,3,1,3,3,16,0.410,1,0,0.501
60,1,0,2,0,9,0.570,0,0,0.570
61,3,1,3,1,21,0.955,1,0,1.264
62,1,0,2,0,29,2.777,0,0,2.777
63,7,3,3,5,37,0.692,2,0,1.163
64,3,1,3,3,20,0.461,1,0,0.814
65,3,1,3,3,21,0.971,1,0,1.497
66,1,0,2,0,2,0.878,0,0,0.878
67,3,1,3,1,7,0.316,1,0,0.642
68,1,0,2,0,0,0.069,0,0,0.069
69,1,0,2,0,18,1.407,0,0,1.407
70,1,0,2,0,15,1.261,0,0,1.261
71,1,0,2,0,16,1.013,0,0,1.013
72,1,0,2,0,0,0.069,0,0,0.069
73,1,0,2,0,12,0.737,0,0,0.737
74,2,1,1,3,28,1.380,1,0,2.000
75,1,0,2,0,5,0.374,0,0,0.374
76,1,0,2,0,11,1.422,0,0,1.422
77,1,0,2,0,9,0.550,0,0,0.550
78,1,0,2,0,0,0.049,0,0,0.049
79,1,0,0,0,14,0.797,0,0,0.797
