 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,7,4,2,6,80,1.330,4,0,4.513
2,839,457,205,1201,6643,1.272,372,71,6.670
3,6,3,3,5,42,0.838,3,0,1.684
4,1,0,2,0,4,1.661,0,0,1.661
5,7,3,5,5,32,0.850,3,0,1.877
6,1,0,2,0,1,0.098,0,0,0.098
7,1,0,2,0,5,0.374,0,0,0.374
8,35,18,9,36,168,0.834,12,5,3.742
9,4,1,4,2,21,0.910,0,1,1.146
10,3,1,3,1,24,1.328,1,0,2.792
11,11,5,6,10,61,0.970,4,1,2.055
12,3,1,3,1,17,0.960,1,0,1.122
13,1,0,2,0,9,1.917,0,0,1.917
14,1,0,2,0,3,0.930,0,0,0.930
15,1,0,2,0,22,2.418,0,0,2.418
16,5,2,4,2,17,0.268,2,0,0.423
17,1,0,2,0,17,1.022,0,0,1.022
18,3,1,3,1,4,0.164,1,0,0.236
19,1,0,2,0,29,1.649,0,0,1.649
