 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,977,509,262,1588,7195,1.362,388,87,6.998
2,10,4,7,11,51,0.963,3,1,2.631
3,11,5,5,11,88,1.152,3,2,3.790
4,17,7,11,15,229,1.982,6,0,6.982
5,22,11,10,26,153,1.203,10,1,3.000
6,1,0,2,0,11,0.984,0,0,0.984
7,20,10,9,15,219,1.219,9,1,3.438
8,3,1,3,1,18,1.216,1,0,1.572
9,1,0,2,0,7,0.432,0,0,0.432
10,10,5,5,7,102,1.415,5,0,3.549
11,1,0,2,0,1,0.098,0,0,0.098
12,1,0,2,0,13,2.881,0,0,2.881
13,3,1,3,1,10,0.938,1,0,1.048
14,14,6,8,13,80,0.893,4,2,1.974
15,1,0,2,0,3,0.593,0,0,0.593
16,1,0,2,0,7,0.809,0,0,0.809
17,9,3,6,7,53,1.023,2,0,2.311
18,1,0,2,0,0,0.403,0,0,0.403
19,3,1,3,3,6,0.549,1,0,0.619
20,1,0,2,0,6,1.053,0,0,1.053
21,1,0,2,0,2,0.501,0,0,0.501
22,1,0,2,0,6,0.719,0,0,0.719
23,12,5,7,11,100,1.336,3,2,4.102
24,2,1,1,1,23,0.728,1,0,0.846
25,1,0,2,0,17,2.487,0,0,2.487
26,1,0,2,0,9,1.600,0,0,1.600
27,1,0,2,0,1,0.475,0,0,0.475
28,1,0,2,0,0,0.049,0,0,0.049
29,3,1,3,1,13,0.782,1,0,1.045
30,1,0,2,0,5,1.088,0,0,1.088
31,1,0,2,0,14,2.260,0,0,2.260
32,3,1,3,1,9,0.704,1,0,0.861
33,1,0,2,0,11,1.779,0,0,1.779
34,5,2,4,4,19,0.429,2,0,0.780
35,1,0,2,0,4,0.973,0,0,0.973
36,1,0,2,0,11,0.688,0,0,0.688
37,1,0,2,0,0,0.406,0,0,0.406
38,3,1,3,1,10,0.475,1,0,0.668
39,1,0,2,0,5,0.650,0,0,0.650
40,1,0,2,0,7,0.867,0,0,0.867
41,0,0,1,0,0,0.000,0,0,0.000
42,1,0,2,0,10,0.976,0,0,0.976
43,1,0,2,0,1,0.452,0,0,0.452
