 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,695,376,179,818,5465,1.332,312,50,5.094
2,16,8,5,19,83,0.942,6,1,2.132
3,1,0,2,0,0,0.069,0,0,0.069
4,1,0,2,0,3,0.216,0,0,0.216
5,1,0,2,0,9,0.570,0,0,0.570
6,1,0,2,0,5,0.728,0,0,0.728
7,1,0,2,0,8,0.460,0,0,0.460
8,1,0,2,0,2,0.167,0,0,0.167
9,4,2,2,4,21,0.653,2,0,0.731
10,1,0,2,0,2,0.187,0,0,0.187
11,9,4,5,9,66,1.265,3,1,2.881
12,1,0,2,0,1,0.452,0,0,0.452
13,3,1,2,4,40,1.758,0,1,3.468
14,9,4,5,7,54,0.898,3,1,2.683
15,3,1,3,1,8,0.791,1,0,0.907
16,6,3,2,8,36,0.858,2,1,1.894
17,4,2,1,7,66,2.314,1,1,2.450
18,1,0,2,0,9,0.590,0,0,0.590
19,1,0,2,0,11,0.708,0,0,0.708
20,1,0,2,0,10,0.952,0,0,0.952
21,1,0,2,0,11,0.789,0,0,0.789
22,1,0,0,0,12,0.700,0,0,0.700
