Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,1.983,15.362,3.361,0.123,0.000,18.280,19.893,2.639,6.012,0,2.800,19.227,4.424,1.247,19.227,4.424,1.247,2.123,1.226,0.497,-73.399,29.015,-100.879,1.732,4.273,2.468,18.818,5.279,0.000,0.179
2,0.592,4.959,1.413,0.326,0.000,21.360,22.337,4.643,5.963,0,2.000,21.789,5.319,1.119,21.789,5.319,1.119,1.412,0.586,0.447,-66.248,-77.048,93.267,2.410,3.156,1.310,21.702,5.377,0.000,0.163
3,269.881,1877.610,323.455,0.001,-359.000,5.523,38.174,5.719,32.748,0,4.800,23.573,16.754,1.852,23.573,16.754,1.852,19.480,13.015,2.383,18.820,-0.737,0.027,1.497,8.176,5.462,28.496,10.118,0.000,0.277
4,0.416,4.301,1.802,0.246,-0.500,24.097,25.612,8.358,9.678,0,0.800,24.843,9.003,0.397,24.843,9.003,0.397,0.903,0.748,0.451,3.487,10.058,-40.305,1.207,2.002,1.659,24.341,8.798,0.000,0.130
5,1.105,9.292,1.782,0.172,1.000,31.380,32.748,8.945,10.851,0,2.400,31.841,9.818,0.967,31.841,9.818,0.967,1.447,1.094,0.399,-59.802,-53.105,112.908,1.322,3.629,2.744,31.575,10.509,0.000,0.179
6,0.093,1.092,0.398,0.746,1.000,3.568,4.155,9.678,10.069,0,0.800,3.865,9.874,0.369,3.865,9.874,0.369,0.617,0.334,0.218,31.340,-74.873,79.182,1.848,2.827,1.530,3.812,9.824,0.000,0.130
7,1.759,17.547,5.134,0.065,0.500,5.914,8.700,9.678,12.317,0,2.400,7.243,11.049,1.014,7.243,11.049,1.014,1.818,1.135,0.865,34.766,-31.910,-1.113,1.602,2.102,1.312,6.305,9.922,0.000,0.130
8,0.332,2.894,0.774,0.513,0.500,29.327,30.744,13.148,13.832,0,0.800,30.021,13.480,0.441,30.021,13.480,0.441,0.853,0.600,0.274,18.391,5.226,-82.569,1.421,3.111,2.189,29.718,13.246,0.000,0.130
9,0.610,5.236,1.733,0.293,1.000,13.637,15.445,14.077,15.445,0,1.200,14.580,14.757,0.466,14.580,14.757,0.466,1.188,0.849,0.454,-41.407,-22.802,149.762,1.400,2.614,1.868,14.517,14.908,0.000,0.081
10,0.137,1.336,0.716,0.887,1.000,12.611,13.246,15.983,16.765,0,0.400,12.920,16.397,0.200,12.920,16.397,0.200,0.470,0.408,0.348,-74.423,-0.000,90.000,1.151,1.351,1.174,12.806,16.081,0.000,0.081
11,2.690,24.169,5.578,0.058,-2.000,39.982,42.182,17.987,23.657,0,2.000,41.007,20.894,0.861,41.007,20.894,0.861,3.455,1.117,0.868,82.731,-1.085,-91.829,3.095,3.982,1.287,41.058,20.822,0.000,0.147
12,1.185,10.058,3.764,0.156,0.500,5.719,8.407,18.965,23.999,0,0.800,6.852,21.512,0.321,6.852,21.512,0.321,3.206,0.575,0.484,63.291,1.829,-103.215,5.578,6.623,1.187,5.963,19.453,0.000,0.130
