Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.239,2.174,0.737,0.628,1.000,23.217,23.950,3.910,4.643,0,1.200,23.598,4.333,0.414,23.598,4.333,0.414,0.693,0.420,0.333,-66.609,71.160,171.409,1.653,2.083,1.260,23.413,4.204,0.000,0.130
2,0.321,3.222,1.004,0.348,0.000,25.661,26.639,5.670,6.647,0,1.600,26.088,6.120,0.902,26.088,6.120,0.902,1.255,0.414,0.352,-51.456,66.693,-167.831,3.032,3.565,1.176,25.954,6.061,0.800,0.114
3,138.631,979.909,160.927,0.002,-163.500,4.448,23.755,6.208,29.229,0,4.800,12.459,15.810,2.173,12.459,15.810,2.173,13.508,6.853,2.614,-57.250,-1.174,-178.371,1.971,5.167,2.621,16.716,13.930,2.000,0.244
4,0.188,2.260,0.766,0.347,0.500,29.522,30.011,8.016,8.945,0,1.200,29.744,8.488,0.438,29.744,8.488,0.438,0.767,0.512,0.239,14.626,79.507,-18.781,1.497,3.203,2.139,29.718,8.309,0.000,0.114
5,0.460,4.615,1.566,0.243,3.000,21.995,23.315,8.016,9.678,0,1.200,22.870,9.047,0.763,22.870,9.047,0.763,1.030,0.660,0.515,-81.407,27.505,-81.324,1.561,2.000,1.282,22.973,8.945,0.000,0.114
6,0.363,3.555,1.066,0.332,1.500,25.417,26.296,8.456,9.385,0,2.000,25.875,8.897,1.103,25.875,8.897,1.103,1.370,0.478,0.316,-11.370,73.743,1.774,2.867,4.331,1.511,25.905,8.505,0.000,0.081
7,0.215,2.398,0.782,0.379,1.000,19.502,19.991,9.629,10.704,0,1.600,19.757,10.266,0.822,19.757,10.266,0.822,0.681,0.538,0.266,-74.995,-69.880,-84.234,1.264,2.563,2.028,19.747,10.167,0.400,0.081
8,30.284,210.581,37.390,0.011,-26.500,19.600,29.962,10.411,20.040,0,4.800,24.967,15.119,1.989,24.967,15.119,1.989,5.214,3.983,2.513,40.154,-1.567,11.593,1.309,2.075,1.585,26.199,17.058,0.000,0.244
9,0.183,2.068,0.743,0.431,1.000,14.077,14.761,10.558,11.242,0,1.600,14.429,10.850,0.715,14.429,10.850,0.715,1.102,0.362,0.273,29.802,-72.607,4.979,3.042,4.039,1.328,14.321,10.704,0.000,0.130
10,1.326,10.227,2.118,0.186,0.000,3.470,5.523,10.900,13.148,0,2.400,4.499,11.878,1.305,4.499,11.878,1.305,1.937,0.845,0.533,46.163,-31.755,96.219,2.292,3.632,1.584,4.008,11.193,0.800,0.130
11,0.085,1.074,0.527,0.660,1.000,4.546,5.523,11.828,12.415,0,0.400,5.014,12.142,0.200,5.014,12.142,0.200,0.672,0.408,0.200,26.416,-0.000,90.000,1.645,3.359,2.042,4.643,11.877,0.000,0.081
12,0.882,7.706,1.851,0.192,1.500,20.969,22.826,11.095,12.659,0,4.000,21.925,12.091,1.428,21.925,12.091,1.428,2.839,0.766,0.466,-17.701,71.099,32.185,3.706,6.090,1.643,21.995,12.024,0.000,0.130
13,6.902,45.399,7.486,0.058,-1.000,18.280,21.751,12.171,16.423,0,4.800,19.609,14.179,2.708,19.609,14.179,2.708,3.388,1.668,1.214,66.332,-52.485,57.890,2.032,2.792,1.374,19.405,12.366,0.000,0.196
14,0.522,4.928,1.467,0.257,1.000,14.321,15.054,12.708,14.859,0,1.600,14.698,14.074,0.693,14.698,14.074,0.693,1.270,0.726,0.325,-85.920,42.854,-98.337,1.750,3.911,2.235,14.712,14.272,0.000,0.147
15,1.152,8.986,1.351,0.207,3.500,21.897,24.146,12.464,13.686,0,2.800,22.960,13.048,1.539,22.960,13.048,1.539,1.907,0.594,0.514,-14.741,58.500,-103.131,3.209,3.714,1.157,23.852,13.002,0.000,0.130
16,0.294,3.433,0.809,0.242,0.000,17.449,18.769,15.397,16.521,0,1.200,18.231,15.933,0.729,18.231,15.933,0.729,1.049,0.705,0.235,-43.308,24.853,-94.286,1.488,4.467,3.001,18.574,15.641,0.000,0.114
17,0.140,1.702,0.573,0.453,1.000,13.099,13.588,16.521,17.254,0,1.600,13.331,16.879,0.897,13.331,16.879,0.897,1.042,0.273,0.265,85.610,-71.581,-64.408,3.813,3.935,1.032,13.295,16.619,0.000,0.081
18,0.374,3.020,0.781,0.573,1.000,20.920,21.751,17.254,18.085,0,1.200,21.299,17.670,0.577,21.299,17.670,0.577,0.859,0.456,0.347,9.440,69.663,169.439,1.883,2.474,1.314,21.311,17.547,0.000,0.130
19,0.216,2.244,0.697,0.467,1.000,26.981,27.714,17.889,18.574,0,1.600,27.415,18.223,0.949,27.415,18.223,0.949,1.107,0.370,0.262,41.582,78.756,-95.156,2.991,4.221,1.411,27.372,18.134,0.800,0.130
20,0.119,1.497,0.547,0.481,0.000,11.682,12.122,18.574,19.258,0,0.800,11.914,18.940,0.379,11.914,18.940,0.379,0.614,0.400,0.239,48.198,-78.014,32.288,1.533,2.574,1.678,11.975,18.818,0.000,0.098
21,1.561,12.655,1.974,0.136,1.000,28.349,29.669,19.991,22.484,0,4.400,29.019,21.158,2.179,29.019,21.158,2.179,2.557,0.995,0.287,78.826,-66.659,68.559,2.570,8.910,3.467,29.034,20.773,0.000,0.179
22,1.690,12.129,1.429,0.181,0.000,10.949,12.073,19.893,21.409,0,4.400,11.502,20.743,2.452,11.502,20.743,2.452,2.391,0.679,0.437,-36.671,-80.628,160.466,3.521,5.469,1.553,11.731,20.871,2.800,0.163
23,1.605,13.785,3.186,0.111,1.000,5.523,7.234,20.578,23.315,0,2.800,6.445,22.014,1.491,6.445,22.014,1.491,1.804,1.310,0.590,81.197,-57.559,78.645,1.377,3.061,2.222,6.012,21.262,0.000,0.130
24,0.688,6.365,1.394,0.208,2.000,30.060,30.842,21.311,22.973,0,2.400,30.434,22.126,1.503,30.434,22.126,1.503,1.324,0.994,0.298,-56.205,66.105,-121.524,1.332,4.448,3.339,30.647,21.604,0.800,0.130
25,0.494,4.478,0.747,0.307,3.500,13.295,14.077,23.217,24.390,0,1.600,13.691,23.861,0.685,13.691,23.861,0.685,1.047,0.632,0.294,-43.868,70.187,46.777,1.657,3.565,2.151,13.735,23.755,0.000,0.130
26,0.200,2.254,0.533,0.394,0.000,29.180,29.620,23.364,23.999,0,1.600,29.398,23.648,0.757,29.398,23.648,0.757,1.114,0.350,0.227,21.087,82.793,-25.507,3.179,4.904,1.543,29.425,23.559,0.000,0.130
27,49.897,335.152,51.016,0.007,-71.500,12.855,31.771,23.070,35.241,0,4.800,23.508,30.559,1.919,23.508,30.559,1.919,13.164,3.981,2.205,-24.046,0.827,162.467,3.307,5.969,1.805,28.496,27.518,0.000,0.277
28,0.248,2.350,0.585,0.534,2.000,14.468,15.006,24.488,25.221,0,1.200,14.741,24.820,0.600,14.741,24.820,0.600,0.838,0.392,0.297,-54.628,80.478,41.308,2.138,2.824,1.320,14.663,24.781,0.000,0.163
29,0.877,7.037,1.771,0.250,1.000,9.629,11.877,25.221,26.932,0,2.400,11.163,26.223,0.723,11.163,26.223,0.723,1.746,0.847,0.443,30.189,-38.040,80.861,2.061,3.939,1.912,11.535,26.443,0.000,0.212
