Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.460,5.280,2.382,0.162,0.000,19.014,20.724,0.635,2.835,0,0.800,19.766,1.819,0.377,19.766,1.819,0.377,1.395,0.744,0.564,-65.743,9.561,177.378,1.876,2.472,1.317,20.089,1.760,0.000,0.114
2,2.318,19.276,5.509,0.085,-2.500,16.179,19.698,0.684,4.057,0,3.600,17.443,2.712,1.407,17.443,2.712,1.407,2.513,1.493,0.732,-43.586,25.319,78.184,1.683,3.431,2.038,17.156,2.248,0.000,0.130
3,2.742,14.798,2.469,0.262,0.000,16.814,19.062,2.786,4.741,0,3.600,18.228,3.969,2.098,18.228,3.969,2.098,2.090,0.805,0.639,34.774,72.375,-32.247,2.598,3.273,1.260,18.329,4.106,1.600,0.228
4,2.064,12.211,2.046,0.265,-2.000,20.675,22.337,3.910,5.719,0,3.200,21.369,4.912,1.737,21.369,4.912,1.737,1.980,0.675,0.619,-17.563,-79.026,-160.467,2.931,3.196,1.090,21.213,4.986,0.000,0.310
5,0.157,1.432,0.563,0.945,1.000,24.879,25.612,5.181,5.865,0,0.800,25.282,5.524,0.571,25.282,5.524,0.571,0.514,0.417,0.371,41.770,46.864,-74.782,1.233,1.388,1.125,25.465,5.719,0.000,0.081
6,0.090,1.246,0.727,0.472,-0.500,18.965,19.551,6.061,6.892,0,0.400,19.210,6.474,0.200,19.210,6.474,0.200,0.581,0.408,0.238,-59.765,-0.000,90.000,1.423,2.442,1.716,19.258,6.159,0.000,0.081
7,172.306,1170.533,220.383,0.002,-267.000,3.910,29.425,6.696,37.050,0,4.800,15.800,22.611,1.941,15.800,22.611,1.941,18.321,11.681,2.333,66.653,-0.362,0.206,1.569,7.853,5.007,20.089,27.225,0.000,0.261
8,4.311,28.072,6.469,0.095,-5.000,7.967,10.509,7.820,11.731,0,2.800,9.088,9.603,1.056,9.088,9.603,1.056,2.169,1.589,0.949,-85.848,7.562,-116.878,1.365,2.286,1.674,9.336,8.945,0.000,0.228
9,0.773,5.597,1.101,0.385,1.000,2.297,3.617,8.505,9.580,0,1.600,2.942,9.070,0.892,2.942,9.070,0.892,1.121,0.646,0.432,-73.793,-74.229,151.661,1.736,2.596,1.496,2.933,9.091,0.000,0.179
10,1.254,8.888,1.996,0.253,1.500,29.473,30.647,9.873,11.780,0,2.000,29.999,10.758,1.047,29.999,10.758,1.047,1.332,0.850,0.537,-58.051,75.817,-131.795,1.566,2.480,1.583,30.158,10.655,0.000,0.130
11,1.094,7.338,1.574,0.343,1.000,2.835,4.595,10.020,11.193,0,2.000,3.541,10.648,0.955,3.541,10.648,0.955,1.255,0.767,0.495,-36.277,-72.358,125.988,1.636,2.538,1.551,3.568,10.655,0.000,0.212
12,0.205,1.706,0.526,0.962,1.000,7.136,7.772,10.509,11.193,0,0.800,7.455,10.854,0.401,7.455,10.854,0.401,0.613,0.414,0.301,-47.124,-77.855,78.135,1.481,2.037,1.376,7.381,10.704,0.000,0.130
13,0.079,0.865,0.466,1.098,1.000,10.802,11.340,10.998,11.535,0,0.400,11.078,11.255,0.200,11.078,11.255,0.200,0.408,0.347,0.291,0.000,-90.000,-133.031,1.177,1.405,1.193,11.095,11.046,0.000,0.081
14,1.748,11.187,2.469,0.247,0.000,28.740,30.304,11.584,13.686,0,3.200,29.439,12.734,1.505,29.439,12.734,1.505,1.837,0.880,0.680,-30.387,-81.275,153.125,2.088,2.702,1.294,29.376,12.708,0.000,0.244
15,0.183,1.813,0.677,0.633,-0.500,12.806,13.490,14.810,15.641,0,0.800,13.131,15.259,0.472,13.131,15.259,0.472,0.609,0.403,0.332,-87.591,68.307,120.140,1.510,1.837,1.216,13.050,15.103,0.000,0.130
16,2.997,22.160,5.473,0.093,-2.500,5.083,7.429,15.299,17.645,0,3.600,6.285,16.450,1.467,6.285,16.450,1.467,1.867,1.343,0.890,89.224,-86.795,-156.477,1.391,2.097,1.508,5.670,16.325,0.000,0.212
