Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,148.086,999.860,169.135,0.002,-330.500,10.607,27.469,4.204,26.003,0.000,4.800,19.769,14.020,2.457,19.769,14.020,2.457,12.697,7.251,2.689,-77.287,-0.458,-176.442,1.751,4.721,2.696,13.637,4.888,0.000,0.228
2,0.463,4.055,1.244,0.364,2.000,5.963,7.087,7.332,8.603,0.000,1.200,6.430,7.862,0.625,6.430,7.862,0.625,0.950,0.619,0.483,-57.857,54.331,-179.183,1.535,1.968,1.282,6.256,7.429,0.000,0.130
3,1.524,12.606,3.442,0.131,-4.000,6.647,8.260,7.185,9.922,0.000,2.800,7.490,8.600,1.498,7.490,8.600,1.498,2.037,0.886,0.611,80.041,43.734,-71.570,2.300,3.335,1.450,7.185,9.238,0.000,0.081
4,1.929,15.433,2.416,0.115,-1.000,10.900,13.588,10.558,12.268,0.000,2.800,12.115,11.390,1.618,12.115,11.390,1.618,1.695,1.635,0.404,-37.836,-50.753,114.826,1.036,4.192,4.046,11.291,11.926,0.000,0.147
5,0.074,0.923,0.456,0.779,1.000,14.859,15.641,12.415,12.904,0.000,0.400,15.224,12.658,0.200,15.224,12.658,0.200,0.558,0.408,0.204,-25.876,-0.000,90.000,1.368,2.734,1.999,15.494,12.464,0.000,0.081
6,1.115,9.325,2.762,0.173,1.500,14.028,15.934,11.975,14.175,0.000,2.000,14.957,13.000,1.044,14.957,13.000,1.044,1.500,0.949,0.588,69.754,44.726,30.778,1.580,2.548,1.613,15.103,13.539,0.000,0.130
7,31.451,196.572,31.472,0.015,-45.000,1.857,11.486,11.486,24.683,0.000,4.800,6.305,19.546,2.252,6.305,19.546,2.252,8.188,2.872,2.291,47.679,-8.849,-26.002,2.851,3.575,1.254,4.301,18.085,0.000,0.228
8,0.400,3.807,1.372,0.329,-0.500,19.062,20.529,15.006,15.983,0.000,1.200,19.868,15.426,0.528,19.868,15.426,0.528,0.998,0.662,0.422,21.115,44.526,-89.838,1.508,2.364,1.568,20.089,15.592,0.000,0.114
9,0.154,1.415,0.574,0.945,1.000,2.982,3.568,18.769,19.551,0.000,0.800,3.281,19.152,0.560,3.281,19.152,0.560,0.494,0.443,0.331,-112.690,-70.551,-97.003,1.113,1.491,1.339,3.324,19.209,0.000,0.114
10,0.066,0.845,0.382,0.814,1.000,19.942,20.333,20.089,20.578,0.000,0.800,20.118,20.337,0.270,20.118,20.337,0.270,0.545,0.287,0.252,62.077,74.700,93.212,1.901,2.164,1.138,20.040,20.235,0.000,0.081
