Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,1.136,11.184,2.403,0.104,-2.500,2.444,4.692,2.444,4.399,0.000,2.800,3.481,3.309,1.438,3.481,3.309,1.438,1.744,1.298,0.450,-68.379,53.578,-117.173,1.344,3.879,2.887,3.519,2.542,0.000,0.130
2,209.648,1336.353,157.162,0.002,-264.000,1.760,21.409,3.812,21.164,0.000,4.800,12.781,11.627,2.359,12.781,11.627,2.359,11.740,7.224,2.736,45.656,-1.410,1.819,1.625,4.291,2.641,16.130,6.305,0.000,0.277
3,0.331,3.854,1.159,0.216,1.000,16.912,17.840,4.790,6.354,0.000,2.000,17.335,5.405,1.301,17.335,5.405,1.301,1.393,0.698,0.230,76.953,-50.903,72.177,1.995,6.070,3.042,17.303,4.888,0.000,0.130
4,0.230,2.341,0.533,0.467,1.000,11.437,12.024,6.990,7.625,0.000,2.000,11.783,7.297,1.124,11.783,7.297,1.124,1.380,0.284,0.255,-57.472,79.554,-132.818,4.853,5.416,1.116,11.828,7.185,0.000,0.163
5,0.062,0.727,0.390,1.134,1.000,10.411,10.900,9.042,9.531,0.000,0.400,10.663,9.260,0.200,10.663,9.260,0.200,0.408,0.361,0.244,0.000,-90.000,-47.507,1.131,1.674,1.480,10.509,9.091,0.000,0.081
6,0.486,4.038,0.830,0.406,1.500,2.151,2.982,11.486,12.366,0.000,2.000,2.533,11.963,0.990,2.533,11.963,0.990,1.250,0.402,0.382,-75.135,-83.031,132.155,3.106,3.269,1.052,2.493,11.975,0.000,0.212
7,0.182,2.192,0.854,0.354,1.000,10.802,11.486,1.613,2.248,0.800,2.800,11.155,1.941,2.021,11.155,1.941,2.021,1.182,0.402,0.273,-84.904,82.684,-168.933,2.940,4.331,1.473,11.046,1.906,0.800,0.081
8,0.116,1.618,0.508,0.357,1.000,16.423,16.863,19.844,20.284,0.800,2.800,16.662,20.042,1.863,16.662,20.042,1.863,1.329,0.236,0.224,18.613,-84.940,37.397,5.626,5.931,1.054,16.521,19.991,0.800,0.081
9,0.060,0.780,0.309,0.863,1.000,14.957,15.299,9.678,10.069,2.000,2.800,15.146,9.873,2.467,15.146,9.873,2.467,0.590,0.244,0.225,-54.485,83.149,-161.735,2.417,2.619,1.084,15.103,9.776,2.000,0.081
10,0.092,1.131,0.353,0.658,1.000,15.299,15.690,9.824,10.216,3.600,4.800,15.489,10.006,4.333,15.489,10.006,4.333,0.784,0.254,0.228,-68.483,85.777,-74.884,3.079,3.444,1.118,15.494,9.922,4.400,0.130
11,0.100,1.208,0.474,0.647,1.000,18.231,18.671,10.998,11.584,3.600,4.400,18.477,11.310,4.067,18.477,11.310,4.067,0.590,0.318,0.266,-9.586,83.160,-6.953,1.855,2.223,1.198,18.476,11.193,3.600,0.081
12,0.265,2.639,1.009,0.431,1.000,13.099,13.686,12.268,13.588,3.600,4.800,13.391,13.006,4.422,13.391,13.006,4.422,0.756,0.654,0.276,-104.122,-50.340,109.532,1.157,2.744,2.371,13.393,13.197,4.400,0.130
13,0.233,2.888,0.706,0.255,0.000,11.144,12.513,19.062,19.649,3.600,4.800,11.753,19.388,4.326,11.753,19.388,4.326,0.819,0.754,0.211,-12.340,-61.978,86.942,1.086,3.888,3.580,11.389,19.453,4.400,0.130
14,0.180,2.430,1.115,0.254,1.000,9.922,10.704,10.607,11.584,4.000,4.800,10.316,11.095,4.468,10.316,11.095,4.468,0.691,0.524,0.312,51.289,-38.805,71.743,1.319,2.216,1.680,10.069,10.900,4.400,0.114
15,0.124,1.354,0.468,0.703,1.000,14.810,15.690,10.655,11.046,4.000,4.800,15.312,10.848,4.502,15.312,10.848,4.502,0.639,0.449,0.232,8.874,47.836,-86.232,1.422,2.758,1.939,15.445,10.802,4.400,0.130
16,0.118,1.342,0.593,0.646,1.000,16.521,17.156,11.095,11.926,4.000,4.800,16.862,11.525,4.541,16.862,11.525,4.541,0.581,0.484,0.233,53.789,34.749,95.278,1.200,2.497,2.080,16.961,11.633,4.000,0.081
17,0.161,1.838,0.787,0.470,1.000,10.509,12.220,8.309,8.847,4.400,4.800,11.317,8.591,4.600,11.317,8.591,4.600,1.044,0.408,0.263,6.192,2.034E-26,90.000,2.556,3.970,1.553,10.558,8.407,4.400,0.081
18,0.121,1.418,0.770,0.584,1.000,7.429,8.065,11.291,12.268,4.400,4.800,7.721,11.807,4.600,7.721,11.807,4.600,0.620,0.408,0.285,62.284,1.057E-27,90.000,1.520,2.177,1.432,7.527,11.389,4.400,0.081
255,0.332,11.662,8.365,0.008,29.500,2.493,18.916,1.466,19.893,0.000,4.800,12.834,10.761,3.122,12.834,10.761,3.122,9.704,8.340,3.107,40.194,-8.198,1.239,1.164,3.124,2.684,10.704,8.749,0.000,0.065
