Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,1.489,13.484,2.966,0.102,0.500,35.779,39.493,2.786,4.839,0,2.000,37.581,3.851,0.685,37.581,3.851,0.685,1.889,1.187,0.467,-35.110,6.564,-103.441,1.591,4.048,2.544,37.538,3.764,0.000,0.147
2,1.592,14.312,2.533,0.098,-1.000,37.880,42.573,4.790,6.159,0,2.400,40.178,5.344,1.434,40.178,5.344,1.434,2.523,1.194,0.595,8.536,-2.907,92.848,2.112,4.237,2.006,39.836,5.083,0.800,0.130
3,0.282,3.149,1.096,0.288,1.000,32.504,34.459,5.328,6.403,0,0.800,33.610,5.777,0.471,33.610,5.777,0.471,1.363,0.543,0.241,-25.688,10.215,-95.582,2.511,5.654,2.251,34.019,5.523,0.000,0.114
4,190.251,1391.141,252.490,0.002,-323.000,8.847,45.799,4.986,28.643,0,4.800,25.122,14.727,2.051,25.122,14.727,2.051,19.154,9.031,2.704,-22.794,0.282,-179.443,2.121,7.083,3.340,38.027,15.397,0.000,0.244
5,0.077,0.829,0.366,1.188,1.000,42.377,43.062,5.914,6.256,0,0.400,42.721,6.074,0.200,42.721,6.074,0.200,0.427,0.408,0.239,-5.110,-0.000,90.000,1.047,1.792,1.711,42.573,5.963,0.000,0.081
6,0.348,3.632,1.177,0.286,-2.000,12.855,14.223,8.212,8.994,0,1.600,13.538,8.537,0.874,13.538,8.537,0.874,1.011,0.574,0.347,13.121,-56.351,55.199,1.760,2.914,1.655,13.197,8.456,0.000,0.114
7,1.608,12.215,1.814,0.161,1.000,42.377,44.039,9.140,10.753,0,2.800,43.339,9.901,1.196,43.339,9.901,1.196,1.620,0.892,0.734,46.009,-80.698,74.229,1.817,2.207,1.215,43.697,9.678,0.000,0.163
8,3.288,25.278,3.923,0.076,-1.000,35.632,38.662,9.727,11.975,0,4.800,37.132,10.680,2.848,37.132,10.680,2.848,2.916,1.356,0.680,57.021,-67.573,29.682,2.150,4.291,1.996,36.316,11.144,4.400,0.163
9,1.567,15.664,4.326,0.072,-2.500,11.193,15.739,9.873,11.975,0,2.800,13.157,10.727,1.479,13.157,10.727,1.479,2.570,1.028,0.595,17.726,-29.102,41.020,2.501,4.318,1.727,11.340,10.118,0.000,0.130
10,0.216,2.483,0.820,0.345,1.000,22.435,23.266,12.415,13.099,0,1.200,22.877,12.798,0.563,22.877,12.798,0.563,0.851,0.472,0.275,-79.354,83.009,-137.200,1.801,3.098,1.720,22.924,12.757,0.000,0.130
11,0.166,2.253,0.894,0.274,0.000,7.723,8.358,13.344,14.272,0,1.200,8.059,13.801,0.517,8.059,13.801,0.517,0.839,0.474,0.317,-86.963,-78.417,-95.834,1.770,2.642,1.492,8.016,13.735,0.000,0.098
12,3.327,24.514,5.108,0.085,0.500,21.800,24.390,12.317,15.836,0,4.800,23.018,14.080,2.767,23.018,14.080,2.767,3.240,1.083,0.964,83.720,59.956,-56.884,2.991,3.359,1.123,22.875,13.588,4.400,0.179
13,0.083,0.939,0.527,0.944,1.000,23.461,23.999,14.615,15.201,0,0.400,23.729,14.914,0.200,23.729,14.914,0.200,0.408,0.405,0.267,0.000,-90.000,-142.056,1.009,1.529,1.516,23.755,14.663,0.000,0.081
