Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.234,2.411,0.906,0.442,0.000,13.148,14.028,2.493,3.373,0,1.200,13.521,2.909,0.589,13.521,2.909,0.589,0.862,0.500,0.338,87.235,66.805,6.336,1.725,2.551,1.478,13.490,2.933,0.000,0.098
2,207.045,1522.943,281.875,0.001,-417.500,4.204,33.970,4.399,28.007,0,4.800,16.816,15.561,2.080,16.816,15.561,2.080,17.128,13.585,2.866,-35.002,-0.150,178.950,1.261,5.977,4.741,30.793,12.513,0.000,0.261
3,0.298,3.475,1.655,0.240,-0.500,10.460,13.002,5.572,7.283,0,0.800,11.666,6.243,0.210,11.666,6.243,0.210,1.889,0.432,0.316,-32.643,-0.635,-85.859,4.373,5.979,1.367,12.366,5.621,0.000,0.081
4,0.358,3.567,1.307,0.320,1.000,32.846,34.117,7.087,8.798,0,1.200,33.507,8.030,0.697,33.507,8.030,0.697,1.346,0.532,0.302,54.884,-24.941,-97.321,2.530,4.465,1.764,32.944,7.136,0.000,0.081
5,0.421,3.617,0.582,0.424,3.000,22.093,22.826,9.385,10.020,0,2.400,22.405,9.711,1.442,22.405,9.711,1.442,1.394,0.353,0.319,-29.745,-80.495,152.064,3.946,4.370,1.108,22.386,9.727,1.200,0.147
6,4.618,26.245,3.713,0.133,1.000,15.885,19.356,9.678,11.828,0,4.800,17.382,10.748,2.160,17.382,10.748,2.160,3.317,1.251,0.709,-1.874,63.654,-48.547,2.652,4.677,1.763,18.476,10.069,0.000,0.261
7,0.710,4.724,1.071,0.541,1.000,24.048,25.221,10.020,11.046,0,1.600,24.694,10.536,0.894,24.694,10.536,0.894,1.107,0.668,0.365,-84.622,-84.270,136.222,1.656,3.034,1.831,24.683,10.558,0.000,0.212
8,9.744,76.132,15.409,0.024,-13.500,18.525,23.999,10.460,18.280,0,2.800,20.978,14.498,1.088,20.978,14.498,1.088,5.520,1.944,1.245,-63.254,4.500,153.121,2.839,4.436,1.562,22.044,13.686,0.000,0.228
9,0.998,6.111,0.954,0.493,2.000,24.048,25.319,11.193,12.562,0,1.200,24.655,11.852,0.606,24.655,11.852,0.606,0.877,0.721,0.532,46.451,60.228,102.626,1.215,1.647,1.355,24.390,11.535,0.000,0.179
10,3.236,26.343,5.179,0.065,-1.000,17.547,20.675,11.486,14.175,0,2.800,19.095,12.602,1.077,19.095,12.602,1.077,1.791,1.616,1.062,-171.820,37.321,56.100,1.109,1.686,1.521,18.085,12.024,0.000,0.179
11,0.366,4.054,1.171,0.227,1.000,28.887,29.816,11.633,13.050,0,1.200,29.296,12.329,0.623,29.296,12.329,0.623,1.068,0.561,0.425,-83.532,-44.463,84.374,1.903,2.516,1.322,29.131,12.806,0.000,0.130
12,0.981,6.876,1.198,0.335,3.000,15.641,16.912,13.686,15.348,0,1.600,16.325,14.477,0.652,16.325,14.477,0.652,1.092,0.888,0.403,-61.522,-8.502,93.627,1.231,2.710,2.202,16.570,13.832,0.000,0.179
13,1.414,11.880,2.985,0.135,-1.000,2.884,4.937,14.321,16.912,0,2.000,4.008,15.709,0.791,4.008,15.709,0.791,1.970,1.107,0.590,-64.130,-19.538,96.740,1.780,3.341,1.877,3.275,16.570,0.000,0.147
14,1.294,9.140,1.706,0.248,3.000,12.806,14.419,14.761,16.814,0,2.000,13.637,15.679,0.656,13.637,15.679,0.656,1.127,0.827,0.627,79.222,51.103,-69.796,1.363,1.799,1.320,13.588,15.641,0.000,0.179
15,0.441,3.414,0.934,0.554,1.000,29.962,30.647,15.836,17.156,0,1.200,30.279,16.443,0.523,30.279,16.443,0.523,0.809,0.681,0.310,-70.337,-62.003,-70.314,1.188,2.612,2.199,30.255,16.423,0.000,0.147
16,0.185,1.788,0.639,0.681,0.000,17.987,19.062,16.081,16.716,0,0.800,18.466,16.391,0.233,18.466,16.391,0.233,0.582,0.484,0.332,-9.867,-2.623,76.079,1.203,1.755,1.459,18.427,16.179,0.000,0.114
17,0.678,4.916,0.838,0.437,1.000,20.920,22.337,16.081,16.765,0,1.600,21.621,16.378,0.837,21.621,16.378,0.837,1.123,0.743,0.298,25.602,73.767,-55.450,1.513,3.773,2.494,21.751,16.374,0.000,0.147
18,2.012,17.381,4.073,0.087,-1.000,11.046,13.002,15.348,17.987,0,4.800,12.354,16.422,2.615,12.354,16.422,2.615,2.837,1.267,0.742,23.867,79.141,-22.315,2.240,3.824,1.707,12.268,15.983,1.200,0.130
19,0.930,8.784,2.984,0.144,1.000,32.944,34.361,14.370,17.840,0,2.000,33.727,16.294,1.128,33.727,16.294,1.128,2.110,0.992,0.442,75.920,13.047,71.394,2.127,4.776,2.245,33.775,16.619,0.000,0.114
20,1.801,15.218,3.168,0.104,0.500,27.567,30.304,19.893,21.604,0,3.600,29.413,20.773,1.298,29.413,20.773,1.298,2.232,1.260,0.690,19.609,-70.862,66.764,1.771,3.236,1.827,29.913,20.871,0.000,0.163
21,0.087,1.199,0.573,0.496,1.500,8.847,9.336,20.675,21.311,0,0.800,9.087,21.002,0.367,9.087,21.002,0.367,0.661,0.303,0.276,71.380,-62.111,-81.805,2.183,2.397,1.098,8.945,20.773,0.000,0.081
22,0.238,2.299,0.562,0.527,1.000,14.712,15.445,23.266,23.755,0,1.600,15.078,23.511,0.891,15.078,23.511,0.891,1.052,0.384,0.275,12.811,86.905,-77.553,2.741,3.827,1.396,15.006,23.510,0.000,0.130
23,0.177,1.614,0.566,0.841,1.000,20.284,20.920,23.364,24.097,0,0.800,20.589,23.705,0.414,20.589,23.705,0.414,0.645,0.368,0.324,-81.103,-66.124,-158.366,1.751,1.991,1.137,20.529,23.657,0.000,0.130
24,0.954,8.651,1.617,0.159,1.500,27.078,29.376,23.706,25.172,0,1.600,28.193,24.516,0.867,28.193,24.516,0.867,1.559,1.044,0.357,-22.058,-14.897,110.360,1.493,4.361,2.921,28.300,24.683,0.000,0.130
25,1.208,10.959,2.536,0.125,0.000,10.655,14.810,26.296,27.812,0,2.400,12.750,27.109,1.178,12.750,27.109,1.178,2.664,0.860,0.356,17.518,-26.696,103.636,3.097,7.492,2.419,11.291,26.541,0.000,0.114
26,0.253,2.749,0.914,0.349,1.000,14.810,15.788,26.736,27.421,0,2.000,15.304,27.121,1.157,15.304,27.121,1.157,1.222,0.542,0.298,-78.384,-82.377,166.064,2.252,4.107,1.823,15.543,27.127,0.000,0.081
27,0.831,7.148,1.910,0.214,1.000,18.574,20.871,27.078,28.203,0,2.000,19.490,27.723,1.107,19.490,27.723,1.107,1.421,0.886,0.536,5.779,-20.168,90.805,1.603,2.652,1.655,18.867,27.567,0.000,0.114
28,0.566,4.571,1.233,0.379,1.000,29.278,30.451,27.127,28.496,0,1.600,29.826,27.847,0.747,29.826,27.847,0.747,1.189,0.607,0.405,50.111,51.002,-97.618,1.959,2.937,1.499,29.864,27.763,0.000,0.130
29,1.052,9.307,2.447,0.155,-3.500,6.843,9.140,7.136,8.505,0.400,2.400,8.254,7.871,1.442,8.254,7.871,1.442,1.256,1.157,0.471,-32.700,43.505,-115.810,1.086,2.666,2.455,8.749,7.283,0.400,0.081
30,1.633,12.608,2.107,0.151,2.000,19.111,21.457,10.020,11.193,0.400,3.200,20.224,10.640,1.998,20.224,10.640,1.998,1.488,1.215,0.467,-8.480,-3.305,85.970,1.224,3.187,2.603,21.018,10.411,1.600,0.130
31,0.083,1.084,0.386,0.614,1.000,17.205,17.596,15.397,15.885,0.400,1.600,17.413,15.649,1.147,17.413,15.649,1.147,0.812,0.245,0.229,70.531,81.939,27.781,3.317,3.548,1.070,17.401,15.690,0.800,0.114
32,0.282,2.960,0.850,0.346,0.000,14.663,15.739,19.014,19.747,0.400,2.000,15.170,19.400,1.338,15.170,19.400,1.338,0.993,0.544,0.301,58.275,70.140,-47.846,1.827,3.298,1.805,15.299,19.551,0.400,0.081
33,0.075,1.195,0.443,0.369,1.000,21.018,21.800,27.616,27.958,0.400,1.600,21.456,27.793,0.882,21.456,27.793,0.882,0.890,0.350,0.196,8.273,-66.028,98.639,2.545,4.536,1.782,21.115,27.665,0.400,0.081
34,0.070,0.895,0.483,0.767,0.500,29.473,30.011,12.366,12.904,0.800,1.200,29.772,12.656,1.000,29.772,12.656,1.000,0.408,0.340,0.290,-95.174,-90.000,-37.849,1.199,1.408,1.174,29.669,12.562,0.800,0.081
35,0.055,0.802,0.507,0.674,1.000,30.598,30.891,22.777,23.510,0.800,1.200,30.743,23.200,1.000,30.743,23.200,1.000,0.412,0.408,0.213,-82.220,8.480E-26,90.000,1.010,1.936,1.917,30.695,23.070,0.800,0.081
36,0.635,6.768,1.645,0.147,3.000,19.942,21.604,8.456,9.727,1.200,3.600,20.862,9.084,2.444,20.862,9.084,2.444,1.172,0.912,0.485,-28.064,54.948,-94.287,1.285,2.420,1.882,20.822,9.287,2.000,0.114
37,0.065,0.886,0.414,0.688,1.000,29.620,30.011,8.994,9.531,1.200,2.000,29.826,9.253,1.676,29.826,9.253,1.676,0.594,0.293,0.228,-30.986,-76.836,159.094,2.027,2.605,1.285,29.669,9.238,1.200,0.081
38,0.167,2.559,1.219,0.189,-1.500,7.527,8.163,10.411,11.731,1.200,2.800,7.852,10.970,1.832,7.852,10.970,1.832,0.774,0.713,0.241,-138.813,69.237,-140.198,1.086,3.211,2.956,7.625,10.704,1.200,0.081
39,0.310,2.984,0.778,0.408,2.000,11.046,11.682,15.592,16.716,1.200,2.400,11.320,16.191,1.854,11.320,16.191,1.854,0.832,0.591,0.280,-56.414,-68.079,-134.456,1.408,2.972,2.111,11.193,15.885,1.200,0.081
40,1.082,9.773,2.787,0.142,-5.000,29.816,31.477,20.724,22.826,1.200,4.400,30.723,21.846,2.569,30.723,21.846,2.569,2.204,0.830,0.456,-46.218,65.341,61.525,2.654,4.831,1.821,30.744,21.702,2.000,0.130
41,0.814,6.523,1.520,0.270,0.500,15.299,16.814,4.204,5.474,1.600,4.000,16.169,4.900,2.872,16.169,4.900,2.872,1.392,0.586,0.501,-29.129,-64.123,68.853,2.377,2.779,1.169,15.983,4.692,2.000,0.081
42,0.225,2.100,0.857,0.616,1.000,26.541,27.616,5.816,6.892,2.400,3.200,27.039,6.432,2.803,27.039,6.432,2.803,0.940,0.421,0.333,47.397,-31.201,-91.683,2.234,2.819,1.262,26.736,5.865,2.400,0.081
43,0.174,1.840,0.486,0.550,1.000,18.280,18.818,10.020,10.558,2.400,4.000,18.595,10.334,3.433,18.595,10.334,3.433,0.998,0.307,0.258,31.122,79.673,-10.206,3.254,3.864,1.187,18.623,10.264,3.200,0.114
44,0.058,0.641,0.343,1.460,1.000,15.397,15.788,16.325,16.765,2.400,2.800,15.589,16.543,2.600,15.589,16.543,2.600,0.408,0.290,0.269,-88.924,-90.000,-79.092,1.406,1.518,1.080,15.543,16.374,2.400,0.081
45,0.080,1.028,0.658,0.670,1.500,32.113,32.406,16.667,17.596,2.400,2.800,32.253,17.172,2.600,32.253,17.172,2.600,0.548,0.408,0.221,-93.755,-1.547E-25,90.000,1.342,2.480,1.848,32.211,16.961,2.400,0.081
46,0.080,0.971,0.523,0.797,1.000,14.272,14.859,17.694,18.280,2.400,2.800,14.595,17.992,2.600,14.595,17.992,2.600,0.409,0.408,0.276,46.158,2.811E-26,90.000,1.003,1.485,1.481,14.419,17.792,2.400,0.081
47,0.118,1.367,0.780,0.612,1.000,6.256,6.941,20.724,21.506,2.400,2.800,6.621,21.190,2.600,6.621,21.190,2.600,0.487,0.408,0.334,40.900,-0.000,90.000,1.193,1.459,1.223,6.403,20.871,2.400,0.081
48,0.090,0.959,0.514,1.034,1.000,16.081,16.619,8.700,9.336,2.800,3.200,16.346,8.994,3.000,16.346,8.994,3.000,0.408,0.367,0.316,-91.040,-90.000,-108.189,1.111,1.291,1.162,16.179,8.798,2.800,0.081
49,0.193,1.998,0.506,0.529,1.000,18.818,19.405,9.433,9.971,2.800,4.400,19.098,9.692,3.453,19.098,9.692,3.453,0.947,0.297,0.277,24.287,79.413,-28.336,3.187,3.416,1.072,19.062,9.629,3.200,0.130
50,0.156,1.532,0.666,0.764,-0.500,17.547,18.476,4.888,5.474,3.200,3.600,18.041,5.179,3.400,18.041,5.179,3.400,0.541,0.408,0.343,7.324,1.368E-25,90.000,1.325,1.579,1.192,17.743,4.986,3.200,0.081
51,0.172,1.868,0.862,0.514,1.000,17.840,18.769,8.309,9.531,4,4.800,18.267,8.995,4.538,18.267,8.995,4.538,0.962,0.495,0.232,-53.843,-11.596,87.226,1.945,4.153,2.135,18.036,9.287,4.400,0.130
52,0.095,1.059,0.411,0.853,1.000,30.402,30.891,16.716,17.254,4,4.800,30.644,16.993,4.442,30.644,16.993,4.442,0.604,0.317,0.238,22.211,80.448,-125.711,1.908,2.543,1.333,30.598,16.961,4.400,0.130
53,0.123,1.217,0.429,0.954,1.000,13.588,14.077,21.897,22.435,4,4.800,13.809,22.160,4.352,13.809,22.160,4.352,0.604,0.339,0.258,63.400,78.652,-72.385,1.782,2.342,1.315,13.686,21.995,4.400,0.130
54,0.077,1.202,0.693,0.390,-0.500,15.934,16.521,8.309,9.091,4.400,4.800,16.205,8.686,4.600,16.205,8.686,4.600,0.559,0.408,0.285,-66.244,-1.984E-26,90.000,1.370,1.960,1.430,16.423,8.505,4.400,0.081
55,0.075,0.985,0.546,0.657,0.500,13.197,13.784,11.584,12.171,4.400,4.800,13.497,11.878,4.600,13.497,11.878,4.600,0.415,0.408,0.250,-47.960,5.976E-26,90.000,1.015,1.656,1.631,13.393,11.780,4.400,0.081
56,0.061,0.797,0.445,0.836,0.000,8.358,8.749,18.280,18.818,4.400,4.800,8.552,18.561,4.600,8.552,18.561,4.600,0.408,0.361,0.241,100.150,-90.000,118.779,1.131,1.693,1.497,8.407,18.378,4.400,0.081
57,0.071,0.908,0.522,0.756,0.000,9.580,9.971,18.280,18.965,4.400,4.800,9.772,18.601,4.600,9.772,18.601,4.600,0.423,0.408,0.234,72.033,-2.571E-27,90.000,1.035,1.807,1.745,9.629,18.378,4.400,0.081
58,0.057,0.693,0.361,1.118,1.000,12.953,13.490,21.213,21.604,4.400,4.800,13.234,21.406,4.600,13.234,21.406,4.600,0.408,0.355,0.228,-80.548,-90.000,11.858,1.148,1.788,1.557,13.002,21.311,4.400,0.081
255,1.480,51.909,35.327,0.002,125.000,4.008,34.215,2.444,27.714,0,4.800,19.357,15.607,1.967,19.357,15.607,1.967,17.152,14.228,2.983,8.408,3.101,-2.806,1.205,5.751,4.770,11.731,5.768,0.000,0.065
