Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,1.786,15.350,3.965,0.100,-2.000,23.217,27.714,2.346,4.546,0,2.400,25.803,3.392,0.964,25.803,3.392,0.964,2.081,1.676,0.425,-6.103,-18.764,57.659,1.242,4.901,3.947,25.612,3.226,0,0.179
2,355.653,2664.890,514.258,7.559E-4,-732.000,6.012,42.279,3.568,40.129,0,4.800,24.035,23.418,1.942,24.035,23.418,1.942,24.028,15.383,2.755,-53.311,0.154,-179.344,1.562,8.723,5.584,27.958,11.291,0,0.244
3,0.080,1.013,0.547,0.700,1.000,30.598,31.380,3.910,4.643,0,0.400,30.950,4.244,0.200,30.950,4.244,0.200,0.579,0.408,0.217,41.138,-0.000,90.000,1.419,2.671,1.882,30.744,3.959,0,0.081
4,0.544,5.009,1.384,0.266,0.000,36.805,38.271,5.328,6.403,0,1.600,37.471,5.935,0.760,37.471,5.935,0.760,1.170,0.625,0.483,13.802,53.688,-92.655,1.870,2.420,1.294,37.294,5.914,0,0.130
5,0.218,2.465,0.963,0.358,1.000,28.007,28.838,7.136,8.212,0,1.200,28.499,7.614,0.744,28.499,7.614,0.744,0.921,0.518,0.293,-11.238,-65.283,169.839,1.779,3.142,1.766,28.105,7.478,0,0.081
6,0.141,1.799,0.794,0.388,0.000,19.502,20.382,8.016,8.700,0,1.200,19.962,8.402,0.595,19.962,8.402,0.595,0.882,0.381,0.284,17.668,-61.397,26.433,2.312,3.100,1.341,19.747,8.114,0,0.081
7,0.173,1.955,0.850,0.453,1.000,22.875,24.635,10.607,11.291,0,0.400,23.645,10.951,0.200,23.645,10.951,0.200,1.165,0.408,0.269,14.607,-0.000,90.000,2.854,4.336,1.519,23.022,10.655,0,0.081
8,0.166,1.659,0.449,0.685,1.000,17.401,17.938,12.904,13.344,0,1.200,17.660,13.119,0.609,17.660,13.119,0.609,0.869,0.316,0.259,35.308,-88.138,26.070,2.752,3.356,1.219,17.645,13.050,0,0.147
9,0.133,1.818,1.049,0.332,1.500,31.233,32.357,13.441,14.712,0,0.400,31.750,14.115,0.200,31.750,14.115,0.200,0.973,0.408,0.211,-52.159,-0.000,90.000,2.383,4.617,1.937,32.113,13.588,0,0.081
10,0.073,0.820,0.458,1.082,1.000,20.040,20.529,15.006,15.641,0,0.400,20.269,15.312,0.200,20.269,15.312,0.200,0.427,0.408,0.234,58.948,-0.000,90.000,1.045,1.820,1.741,20.138,15.054,0,0.081
11,0.887,6.230,1.377,0.368,1.000,21.800,23.413,16.374,17.889,0,1.200,22.730,17.007,0.598,22.730,17.007,0.598,0.935,0.748,0.580,5.030,-53.686,138.125,1.250,1.610,1.288,22.631,16.863,0,0.179
12,0.962,7.480,2.410,0.250,1.500,24.635,26.981,16.472,18.476,0,1.600,25.562,17.389,0.685,25.562,17.389,0.685,1.513,0.638,0.529,36.796,-34.409,50.953,2.373,2.861,1.205,25.514,17.352,0,0.147
13,0.230,2.295,0.588,0.496,1.000,39.982,40.666,17.987,18.574,0,1.600,40.340,18.238,0.859,40.340,18.238,0.859,1.123,0.369,0.287,71.846,-84.931,4.388,3.041,3.914,1.287,40.275,18.183,0,0.147
14,0.109,1.061,0.525,1.124,1.000,16.374,17.010,18.965,19.649,0,0.400,16.691,19.293,0.200,16.691,19.293,0.200,0.482,0.408,0.277,49.207,-0.000,90.000,1.181,1.741,1.474,16.472,19.014,0,0.081
15,1.820,13.374,1.946,0.157,-3.000,21.995,24.292,19.356,21.262,0,2.000,23.103,20.184,0.747,23.103,20.184,0.747,1.429,1.060,0.560,-31.165,-39.173,126.942,1.348,2.550,1.892,23.022,20.089,0,0.179
16,0.518,4.853,1.351,0.265,1.000,18.183,20.040,21.115,22.679,0,1.200,19.248,21.982,0.472,19.248,21.982,0.472,1.327,0.743,0.282,37.261,-17.229,-106.405,1.785,4.697,2.632,19.356,22.044,0,0.130
