Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.406,4.195,1.597,0.253,1.000,23.413,24.732,2.444,3.910,0,1.600,23.899,3.068,0.743,23.899,3.068,0.743,1.386,0.703,0.354,-38.307,-48.288,134.757,1.972,3.919,1.987,23.657,3.030,0.000,0.098
2,6.678,58.995,13.920,0.025,-13.500,4.937,12.366,3.861,9.678,0,2.400,9.264,6.778,1.022,9.264,6.778,1.022,4.114,2.275,1.309,-38.965,0.369,-165.269,1.809,3.143,1.738,11.437,4.595,0.000,0.163
3,5.177,42.908,7.250,0.038,-4.500,26.101,33.286,3.128,5.963,0,4.000,30.036,4.211,2.117,30.036,4.211,2.117,3.943,2.131,0.724,-13.239,-4.426,79.294,1.850,5.445,2.942,29.620,4.057,0.000,0.179
4,4.587,36.243,6.645,0.050,-2.000,33.921,39.445,4.008,9.336,0,4.400,36.960,6.157,2.080,36.960,6.157,2.080,5.052,1.903,1.209,45.431,-13.548,-99.461,2.655,4.179,1.574,34.997,4.839,0.000,0.163
5,295.934,2232.499,381.617,8.902E-4,-477.500,8.651,31.380,4.350,33.726,0,4.800,19.524,18.015,2.277,19.524,18.015,2.277,14.431,10.359,2.865,59.189,-0.304,-0.017,1.393,5.037,3.616,12.317,14.370,0.000,0.261
6,0.110,1.261,0.345,0.682,1.000,36.219,36.659,6.159,6.501,0,1.200,36.436,6.338,0.597,36.436,6.338,0.597,0.790,0.259,0.236,5.994,-84.355,68.132,3.052,3.344,1.096,36.365,6.305,0.000,0.130
7,0.071,1.094,0.397,0.432,1.000,18.525,19.111,6.256,6.696,0,0.800,18.809,6.438,0.465,18.809,6.438,0.465,0.590,0.444,0.188,-36.129,81.948,-94.003,1.331,3.144,2.363,18.916,6.305,0.000,0.114
8,0.251,2.700,0.792,0.363,1.000,15.397,16.179,6.354,7.038,0,2.400,15.760,6.642,1.435,15.760,6.642,1.435,1.103,0.394,0.326,-58.274,83.807,-174.698,2.799,3.385,1.209,15.690,6.599,1.200,0.130
9,6.413,49.466,10.684,0.038,-2.000,24.586,29.816,6.061,11.780,0,2.800,27.331,8.528,1.230,27.331,8.528,1.230,3.634,1.591,1.269,43.771,-2.807,-15.233,2.285,2.865,1.254,26.150,8.554,0.000,0.163
10,0.445,4.281,1.966,0.286,1.000,38.174,39.445,6.794,9.287,0,0.800,38.626,7.844,0.237,38.626,7.844,0.237,1.610,0.475,0.441,-70.811,-3.760,106.229,3.387,3.652,1.078,39.005,6.990,0.000,0.130
11,3.863,28.277,6.317,0.075,-22.000,21.457,24.635,6.892,9.824,0,2.400,22.855,8.353,0.925,22.855,8.353,0.925,2.322,1.250,0.886,-45.970,2.420,82.924,1.858,2.623,1.411,21.995,9.238,0.000,0.228
12,0.374,3.662,1.162,0.321,1.500,29.034,29.767,6.745,8.065,0,2.000,29.440,7.373,0.823,29.440,7.373,0.823,0.898,0.734,0.284,70.269,68.237,-90.465,1.223,3.163,2.585,29.473,7.283,0.000,0.114
13,9.334,65.880,12.516,0.034,-14.000,29.669,34.459,7.527,15.494,0,4.800,31.652,10.505,1.431,31.652,10.505,1.431,4.685,2.407,1.994,69.335,22.086,-56.377,1.946,2.350,1.207,33.237,10.851,0.000,0.277
14,0.091,1.156,0.491,0.604,1.000,13.099,13.588,8.651,9.238,0,1.200,13.381,8.925,0.621,13.381,8.925,0.621,0.565,0.359,0.263,24.692,76.740,131.049,1.572,2.151,1.368,13.344,8.700,0.400,0.081
15,0.336,3.392,0.955,0.328,0.000,4.399,5.083,10.167,11.340,0,1.200,4.736,10.794,0.635,4.736,10.794,0.635,0.876,0.665,0.268,-32.297,-69.492,43.958,1.316,3.274,2.487,4.546,10.998,0.000,0.130
16,0.074,0.887,0.359,0.877,1.000,24.390,24.781,10.655,11.046,0,0.800,24.594,10.868,0.314,24.594,10.868,0.314,0.578,0.268,0.243,68.792,-83.276,-21.980,2.152,2.378,1.105,24.586,10.851,0.000,0.130
17,0.365,4.426,1.630,0.174,1.000,28.056,29.180,10.753,12.317,0,1.200,28.619,11.727,0.506,28.619,11.727,0.506,0.983,0.784,0.493,55.224,-23.171,58.335,1.253,1.992,1.590,28.887,12.024,0.000,0.130
18,0.511,4.891,1.126,0.253,1.000,10.264,11.584,12.024,13.002,0,3.200,10.909,12.492,1.727,10.909,12.492,1.727,1.883,0.504,0.363,-29.784,-70.882,76.115,3.737,5.182,1.387,10.753,12.562,0.800,0.130
19,0.130,1.271,0.422,0.929,1.000,26.492,27.078,12.806,13.246,0,0.800,26.796,13.044,0.353,26.796,13.044,0.353,0.598,0.335,0.270,56.592,-84.723,34.512,1.786,2.216,1.241,26.785,12.953,0.000,0.130
20,0.125,1.457,0.506,0.573,1.000,30.549,31.038,14.419,15.054,0,1.200,30.801,14.723,0.621,30.801,14.723,0.621,0.879,0.273,0.269,81.077,-74.060,3.745,3.221,3.268,1.015,30.744,14.615,0.000,0.114
21,0.243,3.002,1.431,0.246,-0.500,34.068,34.850,15.788,17.254,0,1.200,34.418,16.636,0.479,34.418,16.636,0.479,1.155,0.661,0.245,-68.494,42.109,-86.612,1.747,4.708,2.695,34.361,16.765,0.000,0.114
22,0.420,3.931,1.224,0.329,1.000,5.768,6.892,15.445,16.716,0,1.600,6.250,16.124,0.777,6.250,16.124,0.777,1.208,0.516,0.344,-36.154,-59.506,-162.151,2.342,3.505,1.497,5.914,16.032,0.000,0.130
23,0.103,1.206,0.345,0.687,1.000,27.323,27.714,16.325,16.716,0,1.200,27.521,16.502,0.670,27.521,16.502,0.670,0.822,0.247,0.234,-41.488,83.455,80.882,3.333,3.520,1.056,27.518,16.423,0.000,0.130
24,0.397,3.657,0.634,0.364,3.500,31.380,32.211,16.814,17.743,0,1.600,31.794,17.249,0.836,31.794,17.249,0.836,1.076,0.458,0.344,-79.722,72.459,-148.425,2.347,3.132,1.334,31.722,17.156,0.000,0.130
25,0.117,1.415,0.643,0.543,1.000,32.553,33.139,18.574,19.405,0,1.200,32.857,19.006,0.630,32.857,19.006,0.630,0.999,0.306,0.252,65.300,-64.032,-100.230,3.263,3.968,1.216,32.748,18.623,0.000,0.081
26,0.226,2.253,0.582,0.507,1.000,29.229,30.158,23.022,23.510,0,1.600,29.704,23.268,0.720,29.704,23.268,0.720,1.152,0.333,0.269,6.732,-70.567,90.090,3.462,4.285,1.238,29.620,23.217,0.000,0.147
27,0.360,3.578,1.182,0.320,1.000,10.264,10.998,23.022,24.683,0,1.600,10.549,23.809,0.941,10.549,23.809,0.941,1.178,0.631,0.292,72.387,28.079,-85.707,1.868,4.042,2.164,10.411,23.413,0.800,0.130
28,0.191,1.994,0.729,0.521,1.000,12.220,12.904,26.394,27.323,0,1.200,12.598,26.896,0.626,12.598,26.896,0.626,1.013,0.371,0.286,-57.091,61.625,68.053,2.728,3.538,1.297,12.659,26.834,0.000,0.098
29,0.322,3.098,0.816,0.394,1.000,27.763,28.691,31.575,32.699,0,1.200,28.222,32.205,0.677,28.222,32.205,0.677,0.938,0.569,0.257,-54.338,-53.880,96.549,1.647,3.653,2.218,28.056,32.406,0.000,0.130
30,0.155,1.520,0.458,0.773,1.000,15.690,16.276,11.731,12.268,0.400,1.600,15.992,12.008,1.230,15.992,12.008,1.230,0.666,0.341,0.297,-70.665,-85.447,-158.448,1.956,2.240,1.145,15.934,11.926,0.800,0.081
31,0.822,9.150,2.104,0.100,0.000,34.215,36.365,17.010,18.916,0.400,2.800,35.282,17.874,1.716,35.282,17.874,1.716,1.754,1.199,0.296,-37.789,-23.497,74.367,1.463,5.932,4.056,35.339,17.401,0.400,0.081
32,1.159,10.044,1.670,0.150,1.500,21.506,23.461,5.621,6.892,0.800,3.200,22.520,6.267,2.177,22.520,6.267,2.177,1.633,0.873,0.417,34.468,-68.263,33.634,1.870,3.915,2.094,22.337,6.256,1.200,0.130
