 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,f_13_FinalTH.tif,0.337,255,255,255,10.638,3.924,3.126,1.054,0.407,43.924,0.433,2.591,0.386,0.715,254,82
2,f_13_FinalTH.tif,0.185,255,255,255,8.707,6.106,1.859,0.598,0.393,28.822,0.671,1.521,0.658,0.788,211,138
3,f_13_FinalTH.tif,0.159,255,255,255,10.451,6.303,1.568,0.593,0.342,33.791,0.813,1.736,0.576,0.876,246,143
4,f_13_FinalTH.tif,0.326,255,255,255,17.668,6.985,4.174,1.386,0.299,42.719,0.235,4.633,0.216,0.595,425,151
5,f_13_FinalTH.tif,0.204,255,255,255,9.938,7.422,2.259,0.679,0.384,110.081,0.503,1.769,0.565,0.720,233,165
6,f_13_FinalTH.tif,0.299,255,255,255,13.034,8.421,3.682,0.898,0.423,78.308,0.277,2.121,0.472,0.504,306,185
7,f_13_FinalTH.tif,0.203,255,255,255,13.819,8.976,2.174,0.810,0.319,97.178,0.539,2.542,0.393,0.759,322,202
8,f_13_FinalTH.tif,0.163,255,255,255,9.869,9.282,2.510,0.951,0.218,110.468,0.325,4.359,0.229,0.674,228,206
9,f_13_FinalTH.tif,0.317,255,255,255,16.886,9.905,2.079,0.641,0.629,90.146,0.921,1.019,0.981,0.928,396,225
10,f_13_FinalTH.tif,0.170,255,255,255,12.786,10.344,1.799,0.536,0.404,64.806,0.661,1.327,0.754,0.803,299,237
