 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,f_22_FinalTH.tif,0.233,255,255,255,18.478,2.298,1.859,0.647,0.459,169.461,0.849,1.408,0.710,0.887,433,48
2,f_22_FinalTH.tif,0.431,255,255,255,19.476,2.656,2.911,1.187,0.462,59.935,0.639,2.569,0.389,0.888,459,51
3,f_22_FinalTH.tif,0.152,255,255,255,22.159,3.439,1.994,0.518,0.373,170.008,0.481,1.389,0.720,0.753,517,75
4,f_22_FinalTH.tif,0.206,255,255,255,17.506,3.986,1.714,0.607,0.433,29.305,0.883,1.403,0.713,0.880,412,88
5,f_22_FinalTH.tif,0.186,255,255,255,14.862,4.250,2.761,0.717,0.331,137.487,0.307,2.169,0.461,0.587,346,92
6,f_22_FinalTH.tif,0.201,255,255,255,22.719,4.230,1.944,0.647,0.395,135.225,0.668,1.636,0.611,0.819,527,93
7,f_22_FinalTH.tif,0.407,255,255,255,16.050,4.660,3.572,1.057,0.491,137.478,0.401,2.154,0.464,0.672,373,98
8,f_22_FinalTH.tif,0.293,255,255,255,21.422,4.870,2.454,0.956,0.390,22.065,0.611,2.451,0.408,0.835,502,109
9,f_22_FinalTH.tif,0.266,255,255,255,20.430,5.242,2.896,0.644,0.526,169.575,0.399,1.223,0.818,0.741,479,115
10,f_22_FinalTH.tif,0.599,255,255,255,17.225,5.674,4.132,1.593,0.479,62.043,0.441,3.327,0.301,0.727,415,116
11,f_22_FinalTH.tif,0.487,255,255,255,14.759,5.391,4.027,1.685,0.368,176.323,0.377,4.580,0.218,0.756,333,121
12,f_22_FinalTH.tif,0.754,255,255,255,24.829,6.352,6.263,1.963,0.489,113.791,0.242,4.009,0.249,0.588,573,126
13,f_22_FinalTH.tif,0.380,255,255,255,15.896,6.292,3.888,1.308,0.370,113.781,0.316,3.536,0.283,0.601,368,133
