 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,f_38_FinalTH.tif,0.346,255,255,255,12.185,5.239,3.516,1.342,0.328,104.065,0.351,4.093,0.244,0.692,282,107
2,f_38_FinalTH.tif,0.311,255,255,255,12.846,5.151,2.184,0.748,0.530,141.239,0.820,1.412,0.708,0.873,298,113
3,f_38_FinalTH.tif,0.494,255,255,255,10.643,5.795,4.840,1.520,0.414,49.452,0.265,3.675,0.272,0.639,257,121
4,f_38_FinalTH.tif,0.286,255,255,255,13.322,5.930,3.101,0.950,0.383,78.872,0.373,2.480,0.403,0.625,317,127
5,f_38_FinalTH.tif,0.355,255,255,255,11.453,6.325,2.450,0.834,0.542,131.644,0.742,1.540,0.650,0.893,262,140
6,f_38_FinalTH.tif,0.244,255,255,255,12.409,6.843,1.979,0.638,0.488,80.717,0.784,1.307,0.765,0.857,291,153
7,f_38_FinalTH.tif,0.566,255,255,255,12.910,9.140,3.170,1.082,0.666,99.342,0.708,1.624,0.616,0.872,306,202
8,f_38_FinalTH.tif,0.168,255,255,255,10.294,9.093,2.379,0.845,0.254,11.950,0.373,3.333,0.300,0.669,236,210
9,f_38_FinalTH.tif,0.235,255,255,255,11.867,9.486,2.245,0.581,0.516,50.165,0.587,1.125,0.889,0.765,277,215
10,f_38_FinalTH.tif,0.242,255,255,255,14.275,9.724,1.763,0.602,0.513,132.063,0.980,1.173,0.852,0.934,332,222
11,f_38_FinalTH.tif,0.859,255,255,255,11.130,10.243,7.755,2.980,0.367,0.762,0.180,8.116,0.123,0.645,287,234
12,f_38_FinalTH.tif,0.232,255,255,255,9.142,10.524,1.929,0.618,0.477,44.649,0.782,1.295,0.772,0.877,215,240
13,f_38_FinalTH.tif,0.355,255,255,255,13.923,10.883,2.751,0.864,0.522,125.958,0.589,1.655,0.604,0.778,323,246
14,f_38_FinalTH.tif,0.510,255,255,255,16.074,11.134,3.367,1.273,0.510,122.078,0.566,2.493,0.401,0.820,370,248
15,f_38_FinalTH.tif,0.262,255,255,255,7.244,12.217,2.886,0.925,0.361,69.119,0.396,2.560,0.391,0.694,169,276
16,f_38_FinalTH.tif,0.212,255,255,255,15.981,12.284,3.321,0.920,0.293,3.627,0.241,3.143,0.318,0.483,364,282
17,f_38_FinalTH.tif,0.206,255,255,255,13.886,12.703,2.305,0.734,0.358,88.663,0.488,2.052,0.487,0.760,327,288
18,f_38_FinalTH.tif,0.201,255,255,255,14.466,15.183,2.415,0.727,0.352,27.813,0.433,2.067,0.484,0.698,346,351
19,f_38_FinalTH.tif,0.197,255,255,255,5.528,16.344,2.064,0.875,0.287,58.047,0.582,3.051,0.328,0.807,133,374
20,f_38_FinalTH.tif,1.549,255,255,255,12.928,16.751,10.555,2.595,0.760,25.872,0.175,3.415,0.293,0.500,324,374
21,f_38_FinalTH.tif,0.356,255,255,255,18.419,16.295,3.527,1.028,0.441,37.224,0.360,2.329,0.429,0.619,433,374
22,f_38_FinalTH.tif,0.792,255,255,255,8.606,16.642,4.309,1.463,0.690,112.345,0.536,2.122,0.471,0.779,196,376
23,f_38_FinalTH.tif,0.304,255,255,255,17.312,16.621,2.670,0.909,0.426,6.944,0.536,2.135,0.468,0.771,400,385
24,f_38_FinalTH.tif,0.242,255,255,255,7.321,17.031,2.390,0.624,0.495,44.119,0.533,1.261,0.793,0.749,171,393
25,f_38_FinalTH.tif,0.498,255,255,255,5.761,17.980,3.527,1.426,0.444,61.422,0.503,3.212,0.311,0.783,141,408
26,f_38_FinalTH.tif,0.300,255,255,255,7.920,18.540,2.620,0.940,0.407,18.864,0.550,2.310,0.433,0.741,192,429
27,f_38_FinalTH.tif,0.172,255,255,255,6.299,18.640,1.919,0.791,0.277,41.965,0.587,2.860,0.350,0.748,150,431
28,f_38_FinalTH.tif,0.248,255,255,255,4.577,18.693,2.996,0.985,0.321,167.493,0.347,3.072,0.326,0.640,101,432
29,f_38_FinalTH.tif,0.337,255,255,255,7.271,19.208,2.460,1.062,0.404,135.422,0.699,2.631,0.380,0.877,164,442
30,f_38_FinalTH.tif,0.237,255,255,255,4.856,19.706,1.844,0.655,0.460,51.628,0.876,1.424,0.702,0.894,115,456
31,f_38_FinalTH.tif,0.282,255,255,255,5.562,20.508,2.284,0.690,0.521,166.242,0.680,1.324,0.755,0.843,123,476
