 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,f_30_FinalTH.tif,0.867,255,255,255,6.603,4.293,8.520,2.517,0.438,87.765,0.150,5.744,0.174,0.469,157,60
2,f_30_FinalTH.tif,0.356,255,255,255,5.856,4.204,3.421,1.285,0.353,78.015,0.383,3.637,0.275,0.641,138,85
3,f_30_FinalTH.tif,0.847,255,255,255,7.470,6.382,7.970,1.612,0.669,107.588,0.167,2.410,0.415,0.411,164,116
4,f_30_FinalTH.tif,0.242,255,255,255,4.667,5.392,2.114,0.798,0.387,119.198,0.682,2.063,0.485,0.840,105,119
5,f_30_FinalTH.tif,0.859,255,255,255,5.114,6.742,6.342,2.105,0.520,37.522,0.269,4.050,0.247,0.560,131,139
6,f_30_FinalTH.tif,0.203,255,255,255,6.395,6.890,2.815,1.072,0.241,103.428,0.321,4.458,0.224,0.679,146,150
7,f_30_FinalTH.tif,0.239,255,255,255,8.358,7.495,2.245,0.881,0.345,152.975,0.596,2.553,0.392,0.825,189,169
8,f_30_FinalTH.tif,0.387,255,255,255,6.525,10.029,3.267,1.370,0.360,135.171,0.456,3.809,0.263,0.727,147,223
9,f_30_FinalTH.tif,0.943,255,255,255,7.745,11.442,6.400,2.485,0.483,104.343,0.289,5.144,0.194,0.614,178,237
10,f_30_FinalTH.tif,1.426,255,255,255,3.947,11.933,11.530,2.334,0.778,94.539,0.135,3.001,0.333,0.449,96,240
11,f_30_FinalTH.tif,0.362,255,255,255,8.860,10.948,3.643,1.257,0.366,141.674,0.343,3.432,0.291,0.661,199,245
12,f_30_FinalTH.tif,0.807,255,255,255,5.378,12.444,6.207,2.552,0.403,119.689,0.263,6.339,0.158,0.708,114,265
13,f_30_FinalTH.tif,0.521,255,255,255,7.459,12.727,3.678,1.660,0.400,128.748,0.484,4.152,0.241,0.764,166,283
14,f_30_FinalTH.tif,1.066,255,255,255,8.683,14.011,7.750,1.804,0.752,96.540,0.223,2.398,0.417,0.534,207,299
15,f_30_FinalTH.tif,0.385,255,255,255,6.659,14.525,3.823,1.528,0.321,133.152,0.331,4.760,0.210,0.654,146,324
16,f_30_FinalTH.tif,0.195,255,255,255,5.179,14.098,2.234,0.885,0.281,154.963,0.492,3.151,0.317,0.753,113,325
17,f_30_FinalTH.tif,0.335,255,255,255,10.542,14.640,3.126,1.183,0.360,135.655,0.430,3.284,0.304,0.737,239,334
18,f_30_FinalTH.tif,0.324,255,255,255,9.878,15.224,3.271,1.182,0.349,112.140,0.380,3.386,0.295,0.653,225,344
19,f_30_FinalTH.tif,0.159,255,255,255,7.955,15.270,1.774,0.666,0.304,164.173,0.636,2.190,0.457,0.804,185,354
20,f_30_FinalTH.tif,0.644,255,255,255,6.425,16.256,6.313,1.472,0.557,93.692,0.203,2.643,0.378,0.408,140,357
21,f_30_FinalTH.tif,0.905,255,255,255,5.127,16.627,5.859,2.490,0.463,85.542,0.331,5.381,0.186,0.715,126,362
22,f_30_FinalTH.tif,0.384,255,255,255,12.734,16.463,3.913,1.390,0.351,131.030,0.315,3.954,0.253,0.619,290,371
23,f_30_FinalTH.tif,0.239,255,255,255,9.509,16.276,2.014,0.794,0.383,29.120,0.740,2.073,0.482,0.889,223,377
24,f_30_FinalTH.tif,0.364,255,255,255,11.752,17.662,3.336,1.326,0.349,102.036,0.411,3.800,0.263,0.723,273,399
25,f_30_FinalTH.tif,0.206,255,255,255,3.360,17.419,1.979,0.804,0.326,132.665,0.662,2.464,0.406,0.826,73,402
26,f_30_FinalTH.tif,1.569,255,255,255,9.362,18.399,12.945,2.079,0.961,136.262,0.118,2.164,0.462,0.523,204,407
27,f_30_FinalTH.tif,0.378,255,255,255,14.267,17.654,2.985,1.190,0.405,167.727,0.533,2.941,0.340,0.770,334,409
28,f_30_FinalTH.tif,0.170,255,255,255,12.528,17.718,1.568,0.594,0.365,145.119,0.869,1.628,0.614,0.883,290,411
29,f_30_FinalTH.tif,0.928,255,255,255,4.560,19.013,8.061,2.264,0.522,127.023,0.179,4.338,0.230,0.558,84,419
30,f_30_FinalTH.tif,0.309,255,255,255,14.557,18.856,2.942,1.333,0.295,144.399,0.449,4.514,0.222,0.777,331,434
31,f_30_FinalTH.tif,0.268,255,255,255,11.023,19.055,2.149,0.835,0.408,118.547,0.728,2.044,0.489,0.889,253,438
32,f_30_FinalTH.tif,0.208,255,255,255,15.513,19.232,1.788,0.591,0.448,74.257,0.818,1.318,0.758,0.916,362,446
33,f_30_FinalTH.tif,0.870,255,255,255,15.542,20.224,7.260,2.417,0.458,146.614,0.207,5.274,0.190,0.497,344,457
34,f_30_FinalTH.tif,0.306,255,255,255,10.237,20.109,2.355,0.857,0.454,126.838,0.693,1.886,0.530,0.837,237,463
35,f_30_FinalTH.tif,0.179,255,255,255,5.402,20.751,1.969,0.730,0.312,96.221,0.581,2.339,0.427,0.811,125,478
36,f_30_FinalTH.tif,0.570,255,255,255,13.740,20.553,4.212,1.862,0.390,0.302,0.404,4.776,0.209,0.781,311,478
