 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,f_14_FinalTH.tif,1.044,255,255,255,22.278,8.768,8.354,2.848,0.467,91.567,0.188,6.104,0.164,0.523,519,166
2,f_14_FinalTH.tif,0.358,255,255,255,23.047,7.950,3.201,1.194,0.382,95.762,0.439,3.124,0.320,0.688,540,173
3,f_14_FinalTH.tif,0.376,255,255,255,21.305,8.925,3.491,1.312,0.365,129.737,0.388,3.592,0.278,0.658,492,198
4,f_14_FinalTH.tif,0.601,255,255,255,23.682,10.135,6.257,2.091,0.366,73.017,0.193,5.718,0.175,0.521,559,207
5,f_14_FinalTH.tif,0.157,255,255,255,23.168,9.887,1.838,0.745,0.269,94.073,0.585,2.768,0.361,0.809,542,223
6,f_14_FinalTH.tif,0.210,255,255,255,20.812,11.429,1.958,0.776,0.344,91.502,0.688,2.254,0.444,0.869,487,260
7,f_14_FinalTH.tif,0.747,255,255,255,38.733,11.594,7.524,1.443,0.659,14.059,0.166,2.189,0.457,0.528,925,260
8,f_14_FinalTH.tif,1.552,255,255,255,25.483,13.270,14.945,1.783,1.109,147.653,0.087,1.608,0.622,0.225,580,264
9,f_14_FinalTH.tif,1.518,255,255,255,35.532,12.372,14.462,2.923,0.661,11.918,0.091,4.421,0.226,0.429,870,268
10,f_14_FinalTH.tif,0.206,255,255,255,21.520,12.059,2.726,1.125,0.233,60.197,0.349,4.818,0.208,0.679,508,272
11,f_14_FinalTH.tif,0.177,255,255,255,20.311,11.978,1.533,0.530,0.426,129.973,0.948,1.243,0.805,0.916,476,275
12,f_14_FinalTH.tif,0.492,255,255,255,25.476,12.870,4.634,0.886,0.707,100.600,0.288,1.252,0.798,0.576,602,286
13,f_14_FinalTH.tif,0.355,255,255,255,22.271,12.631,2.691,1.134,0.398,33.969,0.616,2.849,0.351,0.838,526,289
14,f_14_FinalTH.tif,0.188,255,255,255,23.292,12.703,1.608,0.526,0.455,35.506,0.915,1.157,0.864,0.933,547,293
15,f_14_FinalTH.tif,1.290,255,255,255,31.368,12.901,10.323,3.551,0.463,8.651,0.152,7.675,0.130,0.501,753,294
16,f_14_FinalTH.tif,0.215,255,255,255,37.392,12.680,2.475,0.986,0.278,10.571,0.442,3.546,0.282,0.726,878,294
17,f_14_FinalTH.tif,0.199,255,255,255,21.040,13.170,1.933,0.722,0.351,90.912,0.669,2.055,0.487,0.827,493,302
18,f_14_FinalTH.tif,0.165,255,255,255,22.554,13.330,1.558,0.582,0.360,64.310,0.852,1.616,0.619,0.897,529,307
