 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,f_21_FinalTH.tif,0.561,255,255,255,5.896,1.617,6.423,1.850,0.386,81.341,0.171,4.791,0.209,0.538,136,15
2,f_21_FinalTH.tif,0.275,255,255,255,3.926,1.167,2.539,0.893,0.392,15.515,0.536,2.279,0.439,0.813,103,22
3,f_21_FinalTH.tif,0.183,255,255,255,4.792,2.070,2.184,0.698,0.333,47.940,0.481,2.095,0.477,0.719,114,42
4,f_21_FinalTH.tif,0.436,255,255,255,7.936,3.081,4.033,1.099,0.505,98.864,0.337,2.176,0.459,0.656,183,57
5,f_21_FinalTH.tif,0.375,255,255,255,9.465,3.262,2.545,0.918,0.519,23.288,0.726,1.767,0.566,0.873,222,69
6,f_21_FinalTH.tif,0.257,255,255,255,5.136,3.586,2.500,0.780,0.420,90.661,0.517,1.858,0.538,0.789,119,72
7,f_21_FinalTH.tif,0.261,255,255,255,4.007,3.958,2.645,0.969,0.342,104.218,0.468,2.830,0.353,0.744,90,81
8,f_21_FinalTH.tif,0.157,255,255,255,6.169,3.898,1.859,0.633,0.317,99.655,0.573,1.997,0.501,0.795,142,85
9,f_21_FinalTH.tif,0.261,255,255,255,2.247,4.255,2.655,0.799,0.415,165.239,0.464,1.926,0.519,0.729,49,94
10,f_21_FinalTH.tif,0.219,255,255,255,9.532,4.644,2.765,0.861,0.324,136.810,0.360,2.659,0.376,0.663,215,100
11,f_21_FinalTH.tif,0.213,255,255,255,10.961,5.038,2.234,0.743,0.366,159.312,0.537,2.029,0.493,0.742,253,112
12,f_21_FinalTH.tif,0.246,255,255,255,8.901,5.422,2.440,0.807,0.388,92.191,0.520,2.080,0.481,0.733,211,118
13,f_21_FinalTH.tif,0.409,255,255,255,9.822,5.913,3.796,1.194,0.436,102.884,0.356,2.737,0.365,0.614,230,125
14,f_21_FinalTH.tif,0.208,255,255,255,10.482,5.968,2.550,0.932,0.284,94.754,0.402,3.278,0.305,0.714,243,130
15,f_21_FinalTH.tif,0.233,255,255,255,2.552,6.101,2.500,0.787,0.378,110.884,0.469,2.082,0.480,0.686,57,135
16,f_21_FinalTH.tif,0.203,255,255,255,10.517,6.953,2.054,0.763,0.338,90.883,0.604,2.254,0.444,0.824,246,155
17,f_21_FinalTH.tif,0.823,255,255,255,9.805,8.486,8.020,1.493,0.702,76.372,0.161,2.127,0.470,0.516,241,175
18,f_21_FinalTH.tif,0.185,255,255,255,3.483,11.046,1.848,0.635,0.370,56.547,0.679,1.715,0.583,0.823,87,253
19,f_21_FinalTH.tif,0.317,255,255,255,3.147,12.148,2.440,0.858,0.470,61.004,0.668,1.828,0.547,0.860,75,277
20,f_21_FinalTH.tif,0.150,255,255,255,5.301,12.696,1.763,0.677,0.282,163.930,0.607,2.398,0.417,0.772,118,293
21,f_21_FinalTH.tif,0.299,255,255,255,3.876,13.110,3.141,0.976,0.390,75.651,0.380,2.505,0.399,0.629,95,296
22,f_21_FinalTH.tif,0.255,255,255,255,7.150,13.411,2.139,0.833,0.390,95.123,0.701,2.134,0.469,0.860,165,306
23,f_21_FinalTH.tif,0.206,255,255,255,5.899,13.558,1.763,0.604,0.435,133.460,0.834,1.389,0.720,0.898,136,312
24,f_21_FinalTH.tif,0.154,255,255,255,4.514,13.805,1.809,0.619,0.316,156.494,0.591,1.955,0.512,0.756,101,320
25,f_21_FinalTH.tif,0.242,255,255,255,3.912,14.442,2.520,0.852,0.362,140.817,0.480,2.349,0.426,0.777,86,332
26,f_21_FinalTH.tif,0.172,255,255,255,4.786,14.957,2.305,0.733,0.299,148.771,0.407,2.456,0.407,0.701,105,345
27,f_21_FinalTH.tif,0.157,255,255,255,3.636,15.080,1.989,0.776,0.258,147.548,0.500,3.007,0.333,0.699,81,348
28,f_21_FinalTH.tif,0.241,255,255,255,6.167,15.766,3.031,1.032,0.297,122.248,0.329,3.477,0.288,0.665,138,360
29,f_21_FinalTH.tif,0.309,255,255,255,7.879,16.039,2.836,0.961,0.410,25.030,0.483,2.347,0.426,0.792,188,369
30,f_21_FinalTH.tif,0.168,255,255,255,4.018,16.395,1.954,0.720,0.298,153.243,0.554,2.418,0.414,0.705,89,380
31,f_21_FinalTH.tif,0.192,255,255,255,5.087,16.476,1.969,0.617,0.396,144.381,0.622,1.557,0.642,0.815,113,380
32,f_21_FinalTH.tif,0.293,255,255,255,7.234,16.774,3.076,1.107,0.337,143.040,0.389,3.284,0.305,0.740,159,385
33,f_21_FinalTH.tif,0.163,255,255,255,6.161,17.333,1.628,0.518,0.401,109.162,0.772,1.293,0.774,0.891,143,401
34,f_21_FinalTH.tif,0.152,255,255,255,6.842,17.712,1.558,0.516,0.375,26.781,0.787,1.375,0.727,0.884,160,412
35,f_21_FinalTH.tif,0.228,255,255,255,7.651,18.812,2.400,0.746,0.389,95.594,0.497,1.918,0.521,0.720,182,431
36,f_21_FinalTH.tif,0.206,255,255,255,6.276,18.925,1.678,0.593,0.443,37.209,0.920,1.339,0.747,0.916,147,439
