 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,r_25_FinalTH.tif,0.233,255,255,255,15.111,3.304,2.139,0.767,0.388,87.905,0.641,1.978,0.506,0.811,353,70
2,r_25_FinalTH.tif,0.206,255,255,255,19.748,4.188,1.714,0.583,0.451,106.349,0.883,1.292,0.774,0.912,463,91
3,r_25_FinalTH.tif,0.154,255,255,255,13.178,4.205,2.124,0.606,0.323,30.267,0.428,1.874,0.534,0.672,308,93
4,r_25_FinalTH.tif,0.248,255,255,255,17.396,4.225,1.823,0.621,0.508,43.334,0.937,1.224,0.817,0.923,407,93
5,r_25_FinalTH.tif,0.201,255,255,255,14.791,4.583,1.863,0.721,0.355,86.435,0.727,2.033,0.492,0.925,345,100
6,r_25_FinalTH.tif,0.168,255,255,255,13.362,6.248,2.224,0.835,0.256,90.974,0.428,3.258,0.307,0.713,312,136
7,r_25_FinalTH.tif,0.166,255,255,255,10.644,9.044,1.668,0.598,0.354,68.367,0.752,1.687,0.593,0.876,252,206
8,r_25_FinalTH.tif,0.521,255,255,255,4.581,10.944,2.996,1.038,0.639,119.882,0.730,1.624,0.616,0.871,103,245
9,r_25_FinalTH.tif,0.270,255,255,255,10.356,10.762,2.019,0.674,0.509,91.406,0.831,1.324,0.756,0.887,241,246
10,r_25_FinalTH.tif,0.192,255,255,255,8.827,11.729,1.933,0.737,0.331,99.332,0.645,2.224,0.450,0.855,204,267
11,r_25_FinalTH.tif,0.154,255,255,255,3.133,11.748,2.630,0.900,0.218,21.249,0.279,4.139,0.242,0.563,80,270
12,r_25_FinalTH.tif,0.168,255,255,255,9.959,12.104,1.979,0.747,0.287,60.890,0.540,2.604,0.384,0.756,236,277
13,r_25_FinalTH.tif,0.241,255,255,255,8.863,12.803,3.527,0.906,0.338,44.959,0.243,2.679,0.373,0.570,209,292
14,r_25_FinalTH.tif,0.170,255,255,255,3.947,12.953,1.728,0.628,0.345,85.265,0.716,1.820,0.549,0.858,91,296
15,r_25_FinalTH.tif,0.157,255,255,255,8.209,13.586,1.749,0.569,0.352,52.621,0.647,1.616,0.619,0.784,196,313
16,r_25_FinalTH.tif,0.150,255,255,255,3.918,13.779,2.330,0.870,0.220,112.803,0.348,3.963,0.252,0.661,85,315
17,r_25_FinalTH.tif,0.452,255,255,255,5.926,14.608,4.043,1.499,0.384,25.516,0.348,3.901,0.256,0.720,149,333
18,r_25_FinalTH.tif,0.241,255,255,255,7.363,14.466,1.894,0.598,0.513,16.598,0.843,1.166,0.858,0.905,171,334
19,r_25_FinalTH.tif,0.166,255,255,255,3.957,14.594,1.678,0.578,0.366,83.640,0.743,1.578,0.634,0.889,94,336
