 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,r_17_FinalTH.tif,0.451,255,255,255,11.963,4.822,3.060,1.259,0.456,79.852,0.605,2.764,0.362,0.859,281,98
2,r_17_FinalTH.tif,0.539,255,255,255,10.649,4.804,3.612,1.567,0.438,27.087,0.519,3.577,0.280,0.854,261,102
3,r_17_FinalTH.tif,1.456,255,255,255,9.412,7.073,9.276,2.687,0.690,26.269,0.213,3.894,0.257,0.466,240,139
4,r_17_FinalTH.tif,0.251,255,255,255,10.444,7.836,1.944,0.690,0.464,114.587,0.836,1.488,0.672,0.894,244,176
5,r_17_FinalTH.tif,0.364,255,255,255,8.657,8.355,3.151,1.196,0.387,171.497,0.460,3.090,0.324,0.793,199,191
6,r_17_FinalTH.tif,0.393,255,255,255,7.387,8.924,2.740,1.122,0.445,54.788,0.657,2.520,0.397,0.870,178,197
7,r_17_FinalTH.tif,0.829,255,255,255,12.511,9.762,5.017,2.381,0.443,87.832,0.414,5.373,0.186,0.890,294,204
8,r_17_FinalTH.tif,0.308,255,255,255,9.594,9.380,2.149,0.844,0.464,155.378,0.837,1.819,0.550,0.899,220,214
9,r_17_FinalTH.tif,0.575,255,255,255,11.104,10.720,3.761,1.525,0.480,166.440,0.511,3.176,0.315,0.809,248,243
10,r_17_FinalTH.tif,1.152,255,255,255,4.941,12.769,8.265,1.685,0.871,120.476,0.212,1.935,0.517,0.484,115,271
11,r_17_FinalTH.tif,0.662,255,255,255,2.604,12.572,4.819,1.241,0.680,0.834,0.358,1.825,0.548,0.605,45,286
12,r_17_FinalTH.tif,0.937,255,255,255,2.875,13.803,6.817,1.477,0.808,71.119,0.253,1.829,0.547,0.485,82,300
13,r_17_FinalTH.tif,0.574,255,255,255,1.129,13.278,3.811,1.652,0.442,175.250,0.496,3.735,0.268,0.840,13,306
14,r_17_FinalTH.tif,0.841,255,255,255,4.751,14.018,5.900,2.681,0.400,163.503,0.304,6.709,0.149,0.705,85,317
15,r_17_FinalTH.tif,0.479,255,255,255,1.429,14.024,3.481,1.535,0.398,161.991,0.497,3.858,0.259,0.808,21,321
16,r_17_FinalTH.tif,0.414,255,255,255,11.650,14.263,2.990,1.324,0.399,80.797,0.583,3.321,0.301,0.871,274,321
17,r_17_FinalTH.tif,0.481,255,255,255,6.823,14.698,3.496,1.516,0.404,172.976,0.495,3.750,0.267,0.836,148,339
18,r_17_FinalTH.tif,0.581,255,255,255,10.624,15.062,4.908,1.077,0.686,113.607,0.303,1.570,0.637,0.573,248,342
19,r_17_FinalTH.tif,0.597,255,255,255,4.557,15.613,4.533,1.489,0.511,104.526,0.365,2.916,0.343,0.597,105,349
20,r_17_FinalTH.tif,0.977,255,255,255,6.926,15.432,7.439,2.377,0.523,167.706,0.222,4.543,0.220,0.575,134,349
21,r_17_FinalTH.tif,1.359,255,255,255,9.675,16.106,8.771,1.945,0.889,127.630,0.222,2.187,0.457,0.453,216,353
22,r_17_FinalTH.tif,0.213,255,255,255,3.831,15.875,1.714,0.582,0.467,110.375,0.914,1.246,0.802,0.901,88,366
23,r_17_FinalTH.tif,0.165,255,255,255,11.036,16.516,1.823,0.779,0.269,115.450,0.622,2.892,0.346,0.854,255,379
24,r_17_FinalTH.tif,0.311,255,255,255,8.259,16.497,2.369,0.944,0.420,171.409,0.697,2.248,0.445,0.910,187,383
25,r_17_FinalTH.tif,0.668,255,255,255,6.685,16.979,5.504,1.667,0.510,1.235,0.277,3.270,0.306,0.538,174,386
26,r_17_FinalTH.tif,0.159,255,255,255,9.076,17.534,1.438,0.472,0.430,12.609,0.968,1.099,0.910,0.926,212,407
27,r_17_FinalTH.tif,0.340,255,255,255,10.615,18.060,2.635,1.031,0.420,112.131,0.616,2.453,0.408,0.836,246,414
28,r_17_FinalTH.tif,0.204,255,255,255,10.189,18.665,1.618,0.558,0.467,14.095,0.981,1.195,0.837,0.930,238,433
29,r_17_FinalTH.tif,1.095,255,255,255,8.997,19.503,7.078,2.460,0.567,155.740,0.275,4.341,0.230,0.547,190,437
30,r_17_FinalTH.tif,0.646,255,255,255,11.726,19.795,4.128,1.801,0.457,119.833,0.476,3.942,0.254,0.758,267,448
31,r_17_FinalTH.tif,0.604,255,255,255,10.851,20.628,4.132,1.293,0.595,174.676,0.445,2.172,0.460,0.737,252,472
32,r_17_FinalTH.tif,1.272,255,255,255,11.327,23.253,10.345,2.734,0.592,110.219,0.149,4.617,0.217,0.521,249,506
33,r_17_FinalTH.tif,0.505,255,255,255,12.092,22.736,3.937,1.339,0.480,93.681,0.409,2.789,0.359,0.713,281,520
34,r_17_FinalTH.tif,0.340,255,255,255,12.469,24.971,3.066,1.184,0.366,111.589,0.455,3.238,0.309,0.775,289,575
