 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,r_43_FinalTH.tif,0.351,255.000,255,255,11.723,1.154,2.319,0.835,0.535,44.709,0.820,1.559,0.641,0.915,278,18
2,r_43_FinalTH.tif,0.481,255.000,255,255,15.217,1.710,3.477,1.495,0.410,150.665,0.500,3.646,0.274,0.836,343,30
3,r_43_FinalTH.tif,0.583,255.000,255,255,11.147,1.917,3.937,1.328,0.558,2.572,0.472,2.379,0.420,0.733,252,36
4,r_43_FinalTH.tif,0.297,255.000,255,255,13.153,2.044,2.004,0.700,0.540,61.100,0.928,1.297,0.771,0.924,309,40
5,r_43_FinalTH.tif,1.212,255.000,255,255,15.198,2.571,6.821,2.634,0.586,0.003,0.327,4.494,0.223,0.727,381,51
6,r_43_FinalTH.tif,0.722,255.000,255,255,11.986,2.921,4.583,1.190,0.772,31.554,0.432,1.541,0.649,0.767,285,54
7,r_43_FinalTH.tif,0.847,237.564,0,255,17.167,2.894,4.693,1.459,0.739,8.385,0.483,1.975,0.506,0.817,398,57
8,r_43_FinalTH.tif,0.293,255.000,255,255,10.762,3.115,2.209,0.915,0.408,59.745,0.755,2.244,0.446,0.885,254,64
9,r_43_FinalTH.tif,0.420,255.000,255,255,9.138,3.284,2.755,1.047,0.510,73.057,0.695,2.052,0.487,0.879,217,65
10,r_43_FinalTH.tif,0.441,255.000,255,255,16.109,3.928,3.502,1.277,0.440,105.745,0.452,2.902,0.345,0.704,373,79
11,r_43_FinalTH.tif,0.744,255.000,255,255,10.888,4.153,5.336,2.009,0.471,43.415,0.328,4.263,0.235,0.685,274,81
12,r_43_FinalTH.tif,0.689,255.000,255,255,17.365,3.930,5.305,1.161,0.756,6.375,0.308,1.537,0.651,0.649,411,82
13,r_43_FinalTH.tif,0.590,255.000,255,255,8.066,4.329,3.933,1.612,0.466,39.440,0.479,3.461,0.289,0.770,199,87
14,r_43_FinalTH.tif,0.237,255.000,255,255,9.861,4.424,1.898,0.745,0.405,70.669,0.827,1.840,0.543,0.926,231,96
15,r_43_FinalTH.tif,0.349,255.000,255,255,18.164,5.044,2.394,0.925,0.481,97.890,0.766,1.925,0.520,0.906,425,108
16,r_43_FinalTH.tif,0.204,255.000,255,255,17.071,4.982,1.848,0.730,0.357,117.725,0.752,2.045,0.489,0.893,397,109
17,r_43_FinalTH.tif,1.149,255.000,255,255,9.544,5.931,7.309,1.609,0.909,115.536,0.270,1.769,0.565,0.691,220,118
18,r_43_FinalTH.tif,0.490,255.000,255,255,17.887,6.330,2.801,1.051,0.594,132.421,0.786,1.769,0.565,0.894,416,139
