 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,r_35_FinalTH.tif,0.197,255,255,255,3.914,1.762,1.618,0.520,0.483,43.686,0.946,1.078,0.927,0.912,92,35
2,r_35_FinalTH.tif,0.356,255,255,255,5.059,2.035,2.394,0.886,0.512,166.147,0.781,1.730,0.578,0.895,114,41
3,r_35_FinalTH.tif,0.785,255,255,255,6.192,2.686,4.908,1.822,0.549,103.931,0.410,3.320,0.301,0.720,135,41
4,r_35_FinalTH.tif,0.939,255,255,255,2.799,2.973,6.753,1.647,0.726,61.040,0.259,2.269,0.441,0.595,79,50
5,r_35_FinalTH.tif,0.224,255,255,255,8.048,4.454,2.655,1.088,0.263,115.468,0.400,4.141,0.241,0.699,182,94
6,r_35_FinalTH.tif,0.204,255,255,255,2.767,4.580,2.174,0.782,0.333,90.909,0.544,2.349,0.426,0.769,65,99
7,r_35_FinalTH.tif,0.367,255,255,255,1.452,4.874,2.850,1.065,0.439,68.418,0.568,2.425,0.412,0.762,33,103
8,r_35_FinalTH.tif,0.993,255,255,255,1.679,7.076,7.083,3.189,0.397,108.249,0.249,8.041,0.124,0.656,27,131
9,r_35_FinalTH.tif,0.640,255,255,255,2.270,6.533,4.682,2.109,0.387,95.009,0.367,5.452,0.183,0.812,52,131
10,r_35_FinalTH.tif,0.170,255,255,255,8.795,6.035,1.799,0.666,0.325,107.988,0.661,2.047,0.489,0.843,204,133
11,r_35_FinalTH.tif,0.239,255,255,255,7.718,7.482,1.848,0.676,0.450,10.679,0.878,1.505,0.665,0.901,180,170
12,r_35_FinalTH.tif,0.159,255,255,255,1.248,8.112,1.438,0.523,0.387,75.579,0.968,1.351,0.740,0.941,27,185
13,r_35_FinalTH.tif,0.228,255,255,255,9.472,8.406,2.029,0.786,0.369,106.130,0.696,2.128,0.470,0.857,221,189
14,r_35_FinalTH.tif,1.087,255,255,255,7.126,9.149,7.804,1.838,0.753,31.876,0.224,2.440,0.410,0.575,184,197
15,r_35_FinalTH.tif,1.912,255,255,255,9.278,11.453,13.063,2.639,0.923,83.604,0.141,2.861,0.350,0.370,223,212
16,r_35_FinalTH.tif,0.487,255,255,255,3.600,9.615,3.742,1.349,0.459,169.195,0.437,2.936,0.341,0.701,72,217
17,r_35_FinalTH.tif,0.179,255,255,255,8.892,9.609,1.568,0.482,0.473,174.146,0.915,1.020,0.980,0.888,207,220
18,r_35_FinalTH.tif,0.394,255,255,255,5.295,9.645,3.010,1.170,0.429,175.847,0.547,2.726,0.367,0.793,128,221
19,r_35_FinalTH.tif,0.773,255,255,255,8.260,10.918,6.026,1.405,0.700,59.125,0.267,2.006,0.499,0.497,194,233
20,r_35_FinalTH.tif,0.194,255,255,255,3.649,10.612,1.844,0.541,0.455,57.936,0.715,1.189,0.841,0.811,84,243
21,r_35_FinalTH.tif,0.342,255,255,255,6.855,11.094,2.935,1.223,0.356,107.610,0.499,3.437,0.291,0.806,156,247
22,r_35_FinalTH.tif,0.275,255,255,255,10.589,11.499,3.236,1.329,0.264,110.725,0.330,5.042,0.198,0.712,244,256
23,r_35_FinalTH.tif,0.297,255,255,255,4.462,12.270,2.124,0.774,0.488,66.369,0.826,1.584,0.631,0.891,104,280
24,r_35_FinalTH.tif,0.232,255,255,255,9.609,13.664,1.898,0.726,0.406,98.600,0.808,1.789,0.559,0.918,223,312
25,r_35_FinalTH.tif,0.221,255,255,255,10.521,14.517,1.873,0.718,0.392,165.880,0.790,1.832,0.546,0.900,242,336
26,r_35_FinalTH.tif,0.378,255,255,255,6.974,14.789,2.645,1.092,0.441,118.414,0.679,2.477,0.404,0.880,157,337
27,r_35_FinalTH.tif,0.174,255,255,255,9.814,14.901,1.728,0.664,0.333,99.897,0.731,1.994,0.501,0.873,228,343
28,r_35_FinalTH.tif,0.943,255,255,255,10.203,15.625,6.933,1.881,0.638,27.298,0.246,2.949,0.339,0.563,251,349
29,r_35_FinalTH.tif,2.043,255,255,255,12.632,17.977,14.677,4.470,0.582,112.972,0.119,7.683,0.130,0.418,261,368
30,r_35_FinalTH.tif,0.622,255,255,255,8.639,16.481,4.719,1.689,0.469,147.352,0.351,3.602,0.278,0.681,187,370
31,r_35_FinalTH.tif,0.525,255,255,255,11.038,16.867,4.338,1.905,0.351,113.757,0.350,5.431,0.184,0.708,252,376
32,r_35_FinalTH.tif,0.413,255,255,255,10.552,17.332,3.707,1.564,0.336,118.944,0.377,4.656,0.215,0.719,241,390
33,r_35_FinalTH.tif,0.825,255,255,255,10.382,18.346,6.578,2.514,0.418,116.160,0.240,6.019,0.166,0.591,224,400
34,r_35_FinalTH.tif,0.384,255,255,255,14.522,19.882,3.112,1.388,0.352,131.020,0.498,3.946,0.253,0.782,332,455
35,r_35_FinalTH.tif,0.416,255,255,255,14.337,20.606,3.462,1.399,0.379,134.925,0.436,3.695,0.271,0.708,328,470
36,r_35_FinalTH.tif,1.151,255,255,255,15.850,21.919,9.582,1.800,0.814,157.937,0.157,2.211,0.452,0.504,355,492
37,r_35_FinalTH.tif,1.630,255,255,255,19.077,23.739,13.364,3.156,0.658,149.694,0.115,4.797,0.208,0.445,408,528
38,r_35_FinalTH.tif,0.362,255,255,255,17.848,23.717,2.836,1.040,0.443,179.522,0.565,2.349,0.426,0.805,419,551
39,r_35_FinalTH.tif,0.572,255,255,255,18.762,24.603,5.410,2.221,0.328,158.269,0.245,6.774,0.148,0.703,425,566
