 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,r_49_FinalTH.tif,2.034,255,255,255,11.959,3.554,11.406,3.400,0.762,44.144,0.196,4.465,0.224,0.537,305,50
2,r_49_FinalTH.tif,0.326,255,255,255,14.350,4.193,2.114,0.650,0.638,117.300,0.916,1.018,0.982,0.925,334,91
3,r_49_FinalTH.tif,0.393,255,255,255,15.040,6.534,2.921,1.225,0.408,126.082,0.578,3.004,0.333,0.811,345,141
4,r_49_FinalTH.tif,0.588,255,255,255,10.669,6.642,4.473,1.789,0.419,15.214,0.369,4.273,0.234,0.755,270,149
5,r_49_FinalTH.tif,0.228,255,255,255,14.268,6.718,1.813,0.706,0.411,173.934,0.871,1.718,0.582,0.916,333,153
6,r_49_FinalTH.tif,0.557,255,255,255,5.271,7.722,3.923,1.641,0.432,40.957,0.455,3.797,0.263,0.714,131,168
7,r_49_FinalTH.tif,0.333,255,255,255,10.427,7.726,2.199,0.783,0.541,89.882,0.865,1.447,0.691,0.927,242,173
8,r_49_FinalTH.tif,0.309,255,255,255,9.367,8.259,2.705,0.887,0.444,150.253,0.531,1.999,0.500,0.740,208,186
9,r_49_FinalTH.tif,0.194,255,255,255,3.573,8.770,1.929,0.535,0.461,148.399,0.654,1.160,0.862,0.790,83,200
10,r_49_FinalTH.tif,0.427,255,255,255,5.061,9.974,3.131,1.261,0.431,70.143,0.548,2.926,0.342,0.882,123,218
11,r_49_FinalTH.tif,0.742,255,255,255,2.214,10.142,5.365,2.360,0.400,157.699,0.324,5.895,0.170,0.716,25,226
12,r_49_FinalTH.tif,0.346,255,255,255,4.122,9.976,2.214,0.788,0.558,83.393,0.886,1.411,0.709,0.941,94,226
13,r_49_FinalTH.tif,0.212,255,255,255,15.623,9.893,1.788,0.703,0.383,9.823,0.832,1.833,0.546,0.925,364,228
14,r_49_FinalTH.tif,2.280,255,255,255,6.080,13.275,16.172,4.963,0.585,98.865,0.110,8.487,0.118,0.394,143,232
15,r_49_FinalTH.tif,0.293,255,255,255,9.980,10.199,1.979,0.662,0.564,115.895,0.940,1.173,0.852,0.923,232,232
16,r_49_FinalTH.tif,0.512,255,255,255,10.529,10.729,4.023,1.453,0.449,28.939,0.398,3.237,0.309,0.732,261,239
17,r_49_FinalTH.tif,0.630,255,255,255,15.461,10.984,3.892,1.272,0.630,60.091,0.522,2.018,0.495,0.806,367,243
18,r_49_FinalTH.tif,0.313,255,255,255,7.254,10.787,2.054,0.653,0.610,110.727,0.932,1.071,0.934,0.925,168,246
19,r_49_FinalTH.tif,0.356,255,255,255,4.234,11.648,2.209,0.772,0.588,40.892,0.918,1.315,0.761,0.925,98,266
20,r_49_FinalTH.tif,0.834,255,255,255,6.756,12.171,4.388,1.444,0.736,43.160,0.544,1.962,0.510,0.773,172,274
21,r_49_FinalTH.tif,0.584,255,255,255,4.922,12.640,2.971,1.076,0.692,114.314,0.832,1.555,0.643,0.918,113,285
22,r_49_FinalTH.tif,0.204,255,255,255,2.922,12.624,1.678,0.600,0.434,127.784,0.912,1.384,0.723,0.919,65,290
23,r_49_FinalTH.tif,1.759,255,255,255,10.659,13.056,9.773,3.274,0.684,172.541,0.231,4.786,0.209,0.587,241,293
24,r_49_FinalTH.tif,0.640,255,255,255,10.801,13.884,3.247,0.993,0.821,143.855,0.764,1.208,0.828,0.882,249,314
25,r_49_FinalTH.tif,0.610,255,255,255,4.679,14.338,3.838,1.413,0.549,118.299,0.520,2.571,0.389,0.729,103,321
26,r_49_FinalTH.tif,0.257,255,255,255,9.125,13.965,2.319,0.767,0.426,153.277,0.600,1.800,0.555,0.838,204,321
27,r_49_FinalTH.tif,0.382,255,255,255,8.236,14.010,2.890,1.240,0.392,160.295,0.574,3.162,0.316,0.890,180,323
28,r_49_FinalTH.tif,0.217,255,255,255,12.968,14.102,1.859,0.633,0.436,60.596,0.790,1.451,0.689,0.902,305,324
29,r_49_FinalTH.tif,0.411,255,255,255,7.346,15.215,2.720,1.096,0.477,69.501,0.698,2.297,0.435,0.912,174,345
30,r_49_FinalTH.tif,0.461,255,255,255,9.158,15.755,2.720,1.012,0.580,161.768,0.784,1.744,0.573,0.907,207,363
31,r_49_FinalTH.tif,0.304,255,255,255,10.184,15.822,2.365,1.016,0.381,142.711,0.683,2.670,0.375,0.898,232,364
