 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,r_23_FinalTH.tif,0.262,255,255,255,1.836,2.332,2.475,0.915,0.365,151.610,0.538,2.506,0.399,0.801,35,48
2,r_23_FinalTH.tif,0.244,255,255,255,1.674,3.041,1.799,0.611,0.509,135.298,0.949,1.201,0.832,0.925,35,65
3,r_23_FinalTH.tif,0.181,255,255,255,2.601,3.679,1.898,0.764,0.301,173.713,0.631,2.535,0.395,0.851,55,83
4,r_23_FinalTH.tif,0.284,255,255,255,3.650,4.320,2.836,0.778,0.465,92.808,0.444,1.672,0.598,0.658,84,93
5,r_23_FinalTH.tif,0.212,255,255,255,2.927,4.799,1.653,0.550,0.490,143.673,0.973,1.122,0.891,0.921,66,107
6,r_23_FinalTH.tif,0.154,255,255,255,5.875,5.069,1.703,0.645,0.304,148.034,0.666,2.123,0.471,0.837,133,114
7,r_23_FinalTH.tif,0.273,255,255,255,2.205,6.198,2.089,0.775,0.449,82.680,0.787,1.726,0.579,0.886,51,137
8,r_23_FinalTH.tif,0.161,255,255,255,7.086,6.065,1.423,0.502,0.409,141.965,0.999,1.228,0.814,0.918,164,137
9,r_23_FinalTH.tif,0.224,255,255,255,6.829,8.850,1.738,0.589,0.485,73.015,0.933,1.216,0.823,0.915,160,201
10,r_23_FinalTH.tif,0.185,255,255,255,4.126,9.315,1.548,0.563,0.418,152.315,0.968,1.348,0.742,0.944,92,214
11,r_23_FinalTH.tif,0.472,255,255,255,1.890,10.074,3.647,1.156,0.520,127.133,0.446,2.224,0.450,0.799,32,227
12,r_23_FinalTH.tif,0.295,255,255,255,7.863,10.582,2.595,0.971,0.387,124.069,0.550,2.510,0.398,0.789,179,239
13,r_23_FinalTH.tif,0.327,255,255,255,6.516,10.979,3.106,1.167,0.357,92.334,0.427,3.268,0.306,0.775,152,246
14,r_23_FinalTH.tif,0.250,255,255,255,5.910,11.527,2.645,0.847,0.375,48.710,0.448,2.259,0.443,0.676,139,261
15,r_23_FinalTH.tif,0.179,255,255,255,8.644,11.437,1.533,0.496,0.460,100.393,0.958,1.079,0.927,0.921,201,263
16,r_23_FinalTH.tif,0.239,255,255,255,7.217,12.219,1.859,0.695,0.437,121.425,0.869,1.590,0.629,0.917,166,279
17,r_23_FinalTH.tif,0.170,255,255,255,6.550,12.385,1.498,0.532,0.407,157.204,0.953,1.305,0.766,0.917,150,286
18,r_23_FinalTH.tif,0.342,255,255,255,4.323,13.138,2.545,0.885,0.492,153.000,0.663,1.801,0.555,0.840,96,301
19,r_23_FinalTH.tif,0.224,255,255,255,8.252,13.961,2.189,0.937,0.305,106.859,0.589,3.071,0.326,0.849,190,319
20,r_23_FinalTH.tif,0.257,255,255,255,7.194,13.928,1.898,0.645,0.507,8.602,0.896,1.271,0.787,0.925,165,322
21,r_23_FinalTH.tif,0.262,255,255,255,6.081,14.323,1.898,0.701,0.477,62.748,0.915,1.470,0.680,0.945,143,329
22,r_23_FinalTH.tif,0.237,255,255,255,9.110,15.756,1.969,0.663,0.455,173.360,0.768,1.456,0.687,0.882,215,365
23,r_23_FinalTH.tif,0.172,255,255,255,6.879,16.312,1.498,0.469,0.467,90.000,0.963,1.004,0.996,0.913,160,378
24,r_23_FinalTH.tif,0.257,255,255,255,7.925,17.822,2.404,0.763,0.429,44.481,0.558,1.779,0.562,0.787,189,411
25,r_23_FinalTH.tif,0.159,255,255,255,11.254,23.300,2.379,0.874,0.232,110.337,0.353,3.765,0.266,0.613,258,538
