 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,r_38_FinalTH.tif,0.284,255,255,255,13.312,0.896,1.994,0.689,0.525,92.550,0.898,1.313,0.762,0.926,311,13
2,r_38_FinalTH.tif,0.203,255,255,255,14.966,0.971,1.693,0.603,0.428,54.905,0.889,1.408,0.710,0.933,354,16
3,r_38_FinalTH.tif,0.168,255,255,255,11.730,0.957,1.884,0.801,0.267,20.792,0.596,2.998,0.334,0.809,278,18
4,r_38_FinalTH.tif,0.695,255,255,255,20.409,1.885,3.863,1.591,0.556,121.729,0.585,2.862,0.349,0.874,468,28
5,r_38_FinalTH.tif,0.346,255,255,255,10.858,1.589,2.836,0.987,0.446,145.408,0.540,2.216,0.451,0.789,250,29
6,r_38_FinalTH.tif,0.581,255,255,255,21.873,1.604,4.452,1.419,0.521,153.867,0.368,2.723,0.367,0.677,492,29
7,r_38_FinalTH.tif,1.399,255,255,255,23.871,2.188,8.497,2.246,0.793,143.334,0.243,2.834,0.353,0.596,538,32
8,r_38_FinalTH.tif,0.409,255,255,255,9.539,2.044,2.670,0.998,0.521,122.879,0.721,1.915,0.522,0.888,218,38
9,r_38_FinalTH.tif,0.201,255,255,255,17.688,2.437,2.220,0.713,0.359,34.146,0.512,1.987,0.503,0.740,419,50
10,r_38_FinalTH.tif,0.906,255,255,255,11.931,3.376,5.910,2.107,0.548,80.759,0.326,3.848,0.260,0.605,278,51
11,r_38_FinalTH.tif,0.753,255,255,255,9.253,3.409,4.850,2.127,0.451,134.507,0.402,4.720,0.212,0.760,200,63
12,r_38_FinalTH.tif,0.295,255,255,255,17.019,3.718,3.066,1.287,0.292,35.438,0.394,4.413,0.227,0.741,411,77
13,r_38_FinalTH.tif,0.675,255,255,255,13.299,3.957,4.203,1.710,0.503,168.415,0.480,3.402,0.294,0.761,298,84
14,r_38_FinalTH.tif,1.080,255,255,255,8.236,4.229,8.290,1.831,0.751,171.344,0.198,2.439,0.410,0.378,193,86
15,r_38_FinalTH.tif,0.275,255,255,255,26.633,3.981,1.969,0.704,0.497,166.545,0.892,1.417,0.706,0.916,623,87
16,r_38_FinalTH.tif,0.174,255,255,255,17.630,4.056,1.523,0.499,0.443,35.335,0.941,1.127,0.887,0.923,413,90
17,r_38_FinalTH.tif,0.331,255,255,255,16.163,5.047,2.734,1.152,0.366,94.345,0.556,3.150,0.317,0.836,379,106
18,r_38_FinalTH.tif,0.308,255,255,255,7.583,5.066,2.560,1.114,0.351,116.244,0.590,3.170,0.315,0.874,173,108
19,r_38_FinalTH.tif,0.253,255,255,255,8.336,4.928,1.848,0.662,0.487,53.957,0.932,1.360,0.735,0.940,194,109
20,r_38_FinalTH.tif,0.416,255,255,255,10.077,5.079,2.550,0.998,0.531,30.554,0.804,1.880,0.532,0.922,239,111
21,r_38_FinalTH.tif,0.740,255,255,255,12.122,5.498,5.452,1.912,0.493,26.214,0.313,3.879,0.258,0.609,300,114
22,r_38_FinalTH.tif,0.179,255,255,255,16.732,5.188,1.763,0.590,0.386,110.779,0.724,1.529,0.654,0.853,390,115
23,r_38_FinalTH.tif,0.170,255,255,255,8.880,5.420,1.473,0.495,0.437,39.286,0.985,1.134,0.882,0.931,207,122
24,r_38_FinalTH.tif,0.299,255,255,255,26.523,5.717,2.805,1.181,0.322,105.509,0.477,3.670,0.272,0.821,619,123
25,r_38_FinalTH.tif,0.966,255,255,255,7.546,5.935,6.790,3.055,0.403,173.395,0.263,7.588,0.132,0.673,152,132
26,r_38_FinalTH.tif,0.988,255,255,255,13.408,6.484,6.632,2.011,0.626,177.484,0.282,3.215,0.311,0.530,332,139
27,r_38_FinalTH.tif,0.346,255,255,255,16.069,6.300,3.311,1.054,0.418,11.842,0.396,2.524,0.396,0.652,373,142
28,r_38_FinalTH.tif,0.460,255,255,255,27.667,6.599,3.151,0.965,0.606,3.139,0.582,1.592,0.628,0.778,659,146
29,r_38_FinalTH.tif,0.612,255,255,255,7.579,7.148,4.329,1.994,0.391,51.052,0.410,5.104,0.196,0.803,188,151
30,r_38_FinalTH.tif,0.400,255,255,255,9.928,6.980,2.620,1.062,0.480,57.345,0.732,2.214,0.452,0.908,236,153
31,r_38_FinalTH.tif,0.235,255,255,255,15.266,7.223,2.189,0.919,0.326,75.923,0.617,2.818,0.355,0.861,360,159
32,r_38_FinalTH.tif,0.519,255,255,255,10.912,7.298,3.607,1.322,0.500,27.615,0.501,2.644,0.378,0.745,261,161
33,r_38_FinalTH.tif,0.651,255,255,255,28.239,7.743,4.168,1.808,0.459,71.795,0.471,3.944,0.254,0.791,666,163
34,r_38_FinalTH.tif,0.353,255,255,255,25.851,8.250,2.178,0.724,0.620,81.986,0.934,1.168,0.856,0.951,604,186
35,r_38_FinalTH.tif,0.185,255,255,255,19.335,8.537,1.533,0.520,0.452,118.221,0.987,1.152,0.868,0.923,451,195
36,r_38_FinalTH.tif,0.224,255,255,255,18.278,8.827,1.788,0.606,0.471,87.738,0.882,1.285,0.778,0.905,427,201
37,r_38_FinalTH.tif,0.434,255,255,255,25.525,9.438,2.695,1.017,0.544,89.673,0.751,1.870,0.535,0.904,599,209
38,r_38_FinalTH.tif,0.655,255,255,255,28.254,9.424,3.446,1.254,0.665,178.136,0.693,1.884,0.531,0.881,653,213
39,r_38_FinalTH.tif,0.369,255,255,255,26.358,9.753,3.176,1.316,0.357,63.633,0.460,3.686,0.271,0.826,622,217
40,r_38_FinalTH.tif,1.263,255,255,255,21.291,9.906,7.979,2.914,0.552,165.466,0.249,5.282,0.189,0.622,466,220
41,r_38_FinalTH.tif,0.499,255,255,255,27.580,10.357,3.697,1.370,0.464,5.590,0.459,2.954,0.339,0.734,643,237
42,r_38_FinalTH.tif,0.550,255,255,255,24.760,11.051,3.427,1.477,0.474,124.638,0.589,3.114,0.321,0.862,573,244
43,r_38_FinalTH.tif,0.337,255,255,255,26.658,11.581,2.740,1.162,0.369,147.465,0.563,3.152,0.317,0.836,615,263
44,r_38_FinalTH.tif,0.465,255,255,255,25.950,11.799,3.678,1.646,0.360,143.267,0.432,4.578,0.218,0.809,598,265
