 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,83,4.119,0,0,4.119
2,1,0,2,0,46,2.175,0,0,2.175
3,1,0,2,0,35,1.743,0,0,1.743
4,5,2,4,2,159,1.585,2,0,2.795
5,1,0,2,0,0,0.060,0,0,0.060
6,3,1,3,1,96,1.682,1,0,4.370
7,0,0,1,0,0,0.000,0,0,0.000
8,1,0,2,0,92,4.414,0,0,4.414
9,1,0,2,0,34,1.753,0,0,1.753
10,3,1,3,3,55,1.015,1,0,1.268
11,1,0,2,0,4,0.266,0,0,0.266
12,1,0,2,0,19,1.062,0,0,1.062
13,10,5,5,7,178,0.921,5,0,2.366
14,1,0,2,0,141,7.185,0,0,7.185
15,1,0,2,0,22,1.225,0,0,1.225
16,1,0,2,0,62,3.173,0,0,3.173
17,0,0,1,0,0,0.000,0,0,0.000
18,1,0,2,0,32,1.703,0,0,1.703
19,1,0,2,0,48,2.454,0,0,2.454
20,1,0,2,0,58,2.791,0,0,2.791
21,1,0,2,0,18,0.896,0,0,0.896
22,3,1,3,1,83,1.472,1,0,2.174
23,1,0,2,0,33,1.834,0,0,1.834
24,1,0,2,0,19,0.939,0,0,0.939
25,1,0,2,0,105,5.689,0,0,5.689
26,1,0,2,0,3,0.223,0,0,0.223
27,15,7,9,15,464,1.574,7,0,4.442
28,1,0,2,0,23,1.162,0,0,1.162
29,3,1,3,1,55,1.010,1,0,1.816
30,1,0,2,0,3,0.170,0,0,0.170
31,3,1,3,1,94,1.645,1,0,1.771
32,1,0,2,0,27,1.367,0,0,1.367
33,1,0,2,0,10,0.644,0,0,0.644
34,1,0,2,0,52,2.589,0,0,2.589
35,7,3,5,3,94,0.712,3,0,1.810
36,1,0,2,0,59,3.081,0,0,3.081
37,1,0,2,0,0,0.060,0,0,0.060
38,5,2,4,2,109,1.135,2,0,2.685
39,1,0,2,0,27,1.473,0,0,1.473
40,3,1,3,1,64,1.109,1,0,1.463
41,1,0,2,0,26,1.201,0,0,1.201
42,1,0,2,0,21,1.094,0,0,1.094
43,1,0,2,0,0,0.060,0,0,0.060
44,3,1,3,3,60,1.127,1,0,1.561
45,5,2,4,2,83,0.830,2,0,2.260
46,1,0,2,0,0,0.060,0,0,0.060
47,1,0,2,0,19,0.939,0,0,0.939
48,0,0,1,0,0,0.000,0,0,0.000
49,1,0,2,0,5,0.255,0,0,0.255
50,3,1,3,3,69,1.237,1,0,1.799
51,1,0,2,0,77,3.899,0,0,3.899
52,3,1,3,3,70,1.210,1,0,1.823
53,6,3,3,3,84,0.782,3,0,3.311
54,1,0,2,0,22,1.084,0,0,1.084
55,7,3,5,7,280,2.063,3,0,5.086
56,1,0,2,0,49,2.638,0,0,2.638
57,1,0,2,0,16,0.864,0,0,0.864
58,3,1,3,1,108,1.838,1,0,2.409
