 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,37,1.845,0,0,1.845
2,3,1,3,1,71,1.249,1,0,2.532
3,1,0,2,0,20,0.964,0,0,0.964
4,7,3,4,8,199,1.554,2,1,4.762
5,3,1,3,1,84,1.398,1,0,1.845
6,3,1,3,1,55,0.899,1,0,1.127
7,3,1,3,1,74,1.286,1,0,2.567
8,1,0,2,0,46,2.457,0,0,2.457
9,1,0,2,0,75,3.832,0,0,3.832
10,10,5,5,13,205,1.126,5,0,3.992
11,3,1,3,3,93,1.724,1,0,2.262
12,1,0,2,0,25,1.317,0,0,1.317
13,1,0,2,0,15,0.769,0,0,0.769
14,1,0,2,0,15,0.857,0,0,0.857
15,1,0,2,0,44,2.161,0,0,2.161
16,1,0,2,0,13,0.772,0,0,0.772
17,1,0,2,0,2,0.180,0,0,0.180
18,14,7,5,17,197,0.796,5,2,2.431
19,3,1,3,3,153,2.557,1,0,5.444
20,1,0,2,0,1,0.120,0,0,0.120
21,1,0,2,0,12,0.641,0,0,0.641
22,1,0,2,0,169,8.200,0,0,8.200
23,1,0,2,0,33,1.605,0,0,1.605
24,1,0,2,0,9,0.531,0,0,0.531
25,8,4,4,6,170,1.138,4,0,2.387
26,1,0,2,0,6,0.351,0,0,0.351
27,1,0,2,0,37,1.933,0,0,1.933
28,1,0,2,0,96,4.654,0,0,4.654
29,1,0,2,0,10,0.574,0,0,0.574
30,1,0,2,0,27,1.314,0,0,1.314
31,5,2,4,2,93,0.978,2,0,2.918
32,1,0,2,0,35,1.884,0,0,1.884
33,1,0,2,0,37,1.845,0,0,1.845
34,5,2,4,4,83,0.885,2,0,1.710
35,1,0,2,0,44,2.108,0,0,2.108
36,1,0,2,0,16,0.758,0,0,0.758
37,1,0,2,0,18,0.932,0,0,0.932
38,1,0,2,0,6,0.351,0,0,0.351
39,9,4,6,6,193,1.125,4,0,2.830
40,1,0,2,0,7,0.376,0,0,0.376
41,1,0,2,0,6,0.333,0,0,0.333
42,1,0,2,0,57,2.996,0,0,2.996
43,1,0,2,0,3,0.188,0,0,0.188
44,1,0,2,0,7,0.376,0,0,0.376
45,1,0,2,0,11,0.599,0,0,0.599
46,1,0,2,0,12,0.606,0,0,0.606
47,1,0,2,0,0,0.043,0,0,0.043
48,7,3,5,9,205,1.541,3,0,5.893
49,23,12,10,28,541,1.241,12,0,4.119
50,2,1,1,1,21,0.591,1,0,0.651
51,1,0,2,0,33,1.622,0,0,1.622
52,1,0,2,0,8,0.418,0,0,0.418
53,3,1,3,1,115,1.926,1,0,3.789
54,1,0,2,0,45,2.309,0,0,2.309
55,1,0,2,0,53,2.737,0,0,2.737
56,0,0,1,0,0,0.000,0,0,0.000
57,1,0,2,0,25,1.264,0,0,1.264
58,1,0,2,0,73,3.747,0,0,3.747
59,1,0,2,0,50,2.733,0,0,2.733
60,5,2,4,4,154,1.634,2,0,2.872
61,3,1,3,1,132,2.178,1,0,2.756
62,1,0,2,0,24,1.240,0,0,1.240
63,1,0,2,0,2,0.128,0,0,0.128
64,1,0,2,0,1,0.085,0,0,0.085
65,3,1,3,3,55,0.980,1,0,1.264
66,4,2,2,4,98,1.260,2,0,3.468
67,7,3,5,3,325,2.342,3,0,7.716
68,3,1,3,3,84,1.479,1,0,2.397
69,3,1,3,3,13,0.290,1,0,0.358
70,3,1,3,1,34,0.636,1,0,0.744
71,3,1,3,3,233,3.979,1,0,9.597
72,1,0,2,0,62,3.173,0,0,3.173
73,1,0,2,0,26,1.377,0,0,1.377
74,1,0,2,0,32,1.756,0,0,1.756
75,5,2,4,4,113,1.179,2,0,2.384
76,7,3,5,9,102,0.847,3,0,1.498
77,0,0,1,0,0,0.000,0,0,0.000
78,1,0,2,0,228,11.168,0,0,11.168
79,1,0,2,0,110,5.356,0,0,5.356
80,1,0,2,0,42,2.269,0,0,2.269
81,1,0,2,0,0,0.043,0,0,0.043
82,1,0,2,0,23,1.144,0,0,1.144
83,0,0,1,0,0,0.000,0,0,0.000
84,1,0,2,0,14,0.691,0,0,0.691
85,1,0,2,0,19,1.009,0,0,1.009
86,1,0,2,0,11,0.634,0,0,0.634
87,5,2,4,6,172,1.857,2,0,4.423
88,1,0,2,0,23,1.285,0,0,1.285
