 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,9,0.478,0,0,0.478
2,1,0,2,0,5,0.343,0,0,0.343
3,1,0,2,0,62,3.631,0,0,3.631
4,1,0,2,0,32,1.756,0,0,1.756
5,1,0,2,0,70,3.936,0,0,3.936
6,1,0,2,0,2,0.163,0,0,0.163
7,1,0,2,0,0,0.060,0,0,0.060
8,1,0,2,0,56,2.971,0,0,2.971
9,1,0,2,0,3,0.241,0,0,0.241
10,1,0,2,0,3,0.188,0,0,0.188
11,9,4,6,8,180,1.106,4,0,3.449
12,1,0,2,0,40,1.955,0,0,1.955
13,1,0,2,0,11,0.687,0,0,0.687
14,6,3,3,7,117,1.035,3,0,1.991
15,1,0,2,0,4,0.248,0,0,0.248
16,1,0,2,0,24,1.204,0,0,1.204
17,1,0,2,0,33,1.552,0,0,1.552
18,3,1,3,1,56,0.966,1,0,1.367
19,12,6,6,12,213,0.952,6,0,2.444
20,1,0,2,0,47,2.447,0,0,2.447
21,1,0,2,0,8,0.506,0,0,0.506
22,4,2,2,4,74,0.992,2,0,1.810
23,1,0,2,0,2,0.145,0,0,0.145
24,1,0,2,0,37,1.845,0,0,1.845
25,1,0,2,0,1,0.103,0,0,0.103
26,1,0,2,0,39,1.948,0,0,1.948
27,1,0,2,0,1,0.085,0,0,0.085
28,1,0,2,0,1,0.085,0,0,0.085
29,1,0,2,0,20,1.052,0,0,1.052
30,1,0,2,0,0,0.060,0,0,0.060
31,1,0,2,0,4,0.301,0,0,0.301
32,1,0,2,0,20,1.158,0,0,1.158
33,5,2,4,2,111,1.191,2,0,2.607
34,3,1,3,3,47,0.831,1,0,1.452
35,1,0,2,0,1,0.085,0,0,0.085
36,6,3,2,11,105,0.990,2,1,1.856
37,1,0,2,0,1,0.103,0,0,0.103
38,1,0,2,0,67,3.421,0,0,3.421
39,20,10,9,20,459,1.225,9,1,6.169
40,1,0,2,0,0,0.043,0,0,0.043
41,1,0,2,0,0,0.060,0,0,0.060
42,1,0,2,0,25,1.229,0,0,1.229
43,1,0,2,0,1,0.103,0,0,0.103
44,3,1,3,3,91,1.602,1,0,3.786
45,1,0,2,0,23,1.162,0,0,1.162
46,1,0,2,0,1,0.120,0,0,0.120
47,1,0,2,0,37,1.916,0,0,1.916
48,1,0,2,0,0,0.060,0,0,0.060
49,3,1,3,1,34,0.630,1,0,0.662
