 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,1,93,1.520,1,0,2.926
2,40,22,13,45,675,0.897,21,1,2.922
3,1,0,2,0,20,0.964,0,0,0.964
4,0,0,1,0,0,0.000,0,0,0.000
5,1,0,2,0,75,3.550,0,0,3.550
6,1,0,2,0,4,0.213,0,0,0.213
7,3,1,3,1,123,2.039,1,0,3.408
8,8,3,6,10,114,0.848,2,1,1.533
9,1,0,2,0,37,1.881,0,0,1.881
10,1,0,2,0,1,0.085,0,0,0.085
11,1,0,2,0,29,1.435,0,0,1.435
12,1,0,2,0,1,0.085,0,0,0.085
13,1,0,2,0,0,0.043,0,0,0.043
14,0,0,1,0,0,0.000,0,0,0.000
15,1,0,2,0,0,0.043,0,0,0.043
16,1,0,2,0,8,0.453,0,0,0.453
17,1,0,2,0,6,0.386,0,0,0.386
18,1,0,2,0,2,0.180,0,0,0.180
19,1,0,2,0,32,1.774,0,0,1.774
20,1,0,2,0,4,0.301,0,0,0.301
21,1,0,2,0,27,1.402,0,0,1.402
22,1,0,2,0,27,1.350,0,0,1.350
23,4,2,2,4,65,0.900,2,0,1.463
24,1,0,2,0,0,0.060,0,0,0.060
25,1,0,2,0,15,0.839,0,0,0.839
26,1,0,2,0,5,0.326,0,0,0.326
27,1,0,2,0,30,1.407,0,0,1.407
28,1,0,2,0,3,0.205,0,0,0.205
29,1,0,2,0,4,0.266,0,0,0.266
30,5,2,4,2,73,0.787,2,0,1.477
31,1,0,2,0,25,1.264,0,0,1.264
32,12,6,6,12,244,1.080,6,0,2.274
33,1,0,2,0,27,1.438,0,0,1.438
34,1,0,2,0,1,0.103,0,0,0.103
35,8,4,4,8,99,0.691,4,0,1.314
36,1,0,2,0,1,0.085,0,0,0.085
37,10,5,4,12,301,1.556,4,1,3.686
38,2,1,1,3,61,1.587,1,0,2.532
39,1,0,2,0,51,2.705,0,0,2.705
40,1,0,2,0,2,0.163,0,0,0.163
41,0,0,1,0,0,0.000,0,0,0.000
