 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,5,0.290,0,0,0.290
2,1,0,2,0,18,0.949,0,0,0.949
3,1,0,2,0,13,0.684,0,0,0.684
4,1,0,2,0,11,0.616,0,0,0.616
5,1,0,2,0,4,0.248,0,0,0.248
6,1,0,2,0,5,0.326,0,0,0.326
7,1,0,2,0,14,0.797,0,0,0.797
8,1,0,2,0,4,0.283,0,0,0.283
9,1,0,2,0,14,0.761,0,0,0.761
10,1,0,2,0,12,0.641,0,0,0.641
11,1,0,2,0,1,0.085,0,0,0.085
12,1,0,2,0,31,1.643,0,0,1.643
13,9,4,6,6,125,0.764,4,0,1.725
14,1,0,2,0,0,0.043,0,0,0.043
15,7,3,5,5,32,0.299,3,0,0.461
16,12,6,6,10,159,0.760,6,0,1.901
17,1,0,2,0,9,0.566,0,0,0.566
18,1,0,2,0,9,0.478,0,0,0.478
19,1,0,2,0,2,0.163,0,0,0.163
20,9,5,3,11,54,0.387,5,0,0.917
21,7,3,5,5,91,0.708,3,0,3.180
22,1,0,2,0,0,0.043,0,0,0.043
23,1,0,2,0,6,0.315,0,0,0.315
24,3,1,3,3,22,0.430,1,0,0.641
25,1,0,2,0,4,0.213,0,0,0.213
26,5,2,4,4,65,0.697,2,0,1.300
27,1,0,2,0,2,0.145,0,0,0.145
28,3,1,3,3,25,0.508,1,0,0.967
29,7,3,5,7,66,0.543,3,0,1.452
30,1,0,2,0,18,0.932,0,0,0.932
31,3,1,3,3,54,1.013,1,0,1.438
32,3,1,3,3,7,0.188,1,0,0.248
33,3,1,3,1,49,0.843,1,0,1.966
34,3,1,3,1,20,0.391,1,0,0.453
35,1,0,2,0,17,0.889,0,0,0.889
36,1,0,2,0,18,0.984,0,0,0.984
37,1,0,2,0,3,0.205,0,0,0.205
38,1,0,2,0,10,0.503,0,0,0.503
39,1,0,2,0,23,1.179,0,0,1.179
40,1,0,2,0,7,0.446,0,0,0.446
41,1,0,2,0,14,0.779,0,0,0.779
42,1,0,2,0,24,1.204,0,0,1.204
43,3,1,3,1,43,0.805,1,0,1.200
44,5,2,4,6,61,0.694,2,0,1.084
45,1,0,2,0,45,2.291,0,0,2.291
46,1,0,2,0,6,0.351,0,0,0.351
47,1,0,2,0,16,0.811,0,0,0.811
48,3,1,3,1,56,0.995,1,0,1.335
49,1,0,2,0,9,0.443,0,0,0.443
50,7,3,5,5,111,0.883,3,0,2.043
51,1,0,2,0,35,1.707,0,0,1.707
52,1,0,2,0,17,0.889,0,0,0.889
53,3,1,3,3,42,0.772,1,0,1.112
54,1,0,2,0,17,0.924,0,0,0.924
55,1,0,2,0,34,1.771,0,0,1.771
56,3,1,3,3,41,0.799,1,0,0.892
57,3,1,3,1,19,0.353,1,0,0.546
58,5,2,4,4,63,0.712,2,0,0.959
59,1,0,2,0,16,0.829,0,0,0.829
60,3,1,3,3,37,0.701,1,0,1.555
61,1,0,2,0,14,0.744,0,0,0.744
62,1,0,2,0,24,1.187,0,0,1.187
63,5,2,4,6,75,0.803,2,0,1.768
64,1,0,2,0,13,0.754,0,0,0.754
65,1,0,2,0,14,0.832,0,0,0.832
66,3,1,3,1,29,0.536,1,0,0.786
67,1,0,2,0,19,0.992,0,0,0.992
68,3,1,3,1,13,0.268,1,0,0.333
69,1,0,2,0,3,0.205,0,0,0.205
70,1,0,2,0,17,0.995,0,0,0.995
71,1,0,2,0,12,0.606,0,0,0.606
72,1,0,2,0,28,1.533,0,0,1.533
73,1,0,2,0,13,0.719,0,0,0.719
74,1,0,2,0,7,0.428,0,0,0.428
75,1,0,2,0,0,0.060,0,0,0.060
76,1,0,2,0,43,2.118,0,0,2.118
77,1,0,2,0,0,0.043,0,0,0.043
78,1,0,2,0,0,0.043,0,0,0.043
79,1,0,2,0,7,0.428,0,0,0.428
