 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,0,0,1,0,0,0.000,0,0,0.000
2,3,1,3,3,14,0.311,1,0,0.599
3,5,2,4,4,80,0.881,2,0,1.983
4,1,0,2,0,2,0.163,0,0,0.163
5,3,1,3,1,6,0.157,1,0,0.266
6,1,0,2,0,17,0.924,0,0,0.924
7,1,0,2,0,20,0.981,0,0,0.981
8,1,0,2,0,23,1.179,0,0,1.179
9,1,0,2,0,4,0.283,0,0,0.283
10,1,0,2,0,11,0.634,0,0,0.634
11,3,1,3,3,21,0.433,1,0,0.992
12,7,3,5,5,104,0.777,3,0,1.828
13,1,0,2,0,34,1.700,0,0,1.700
14,5,2,4,6,58,0.676,2,0,1.505
15,1,0,2,0,27,1.402,0,0,1.402
16,1,0,2,0,16,0.829,0,0,0.829
17,1,0,2,0,25,1.300,0,0,1.300
18,1,0,2,0,79,3.861,0,0,3.861
19,1,0,2,0,6,0.298,0,0,0.298
20,1,0,2,0,16,0.794,0,0,0.794
21,1,0,2,0,16,0.811,0,0,0.811
22,3,1,3,3,47,0.849,1,0,1.495
23,3,1,3,3,15,0.319,1,0,0.418
24,1,0,2,0,5,0.273,0,0,0.273
25,5,2,4,4,30,0.378,2,0,0.846
26,1,0,2,0,13,0.684,0,0,0.684
27,1,0,2,0,20,1.105,0,0,1.105
28,1,0,2,0,14,0.744,0,0,0.744
29,1,0,2,0,19,1.062,0,0,1.062
30,5,2,4,4,28,0.347,2,0,0.846
31,5,2,4,4,66,0.727,2,0,1.077
32,1,0,2,0,2,0.145,0,0,0.145
33,1,0,2,0,21,1.077,0,0,1.077
34,1,0,2,0,10,0.521,0,0,0.521
35,4,1,4,5,50,0.736,0,1,1.017
36,3,1,3,3,14,0.340,1,0,0.591
37,1,0,2,0,23,1.268,0,0,1.268
38,1,0,2,0,13,0.666,0,0,0.666
39,1,0,2,0,15,0.804,0,0,0.804
40,1,0,2,0,10,0.538,0,0,0.538
41,1,0,2,0,11,0.616,0,0,0.616
42,1,0,2,0,19,0.974,0,0,0.974
43,1,0,2,0,0,0.060,0,0,0.060
44,1,0,2,0,18,1.055,0,0,1.055
45,3,1,3,1,14,0.265,1,0,0.333
46,1,0,2,0,2,0.145,0,0,0.145
47,9,4,6,6,58,0.385,4,0,1.810
48,1,0,2,0,19,0.992,0,0,0.992
49,1,0,2,0,35,1.760,0,0,1.760
50,1,0,2,0,15,0.786,0,0,0.786
51,1,0,2,0,18,0.984,0,0,0.984
52,1,0,2,0,1,0.085,0,0,0.085
53,5,2,4,2,56,0.600,2,0,1.041
54,1,0,2,0,5,0.290,0,0,0.290
55,3,1,3,1,20,0.391,1,0,0.889
56,1,0,2,0,5,0.255,0,0,0.255
57,1,0,2,0,28,1.463,0,0,1.463
58,10,5,4,12,102,0.617,4,1,1.020
59,1,0,2,0,11,0.599,0,0,0.599
60,3,1,3,1,15,0.308,1,0,0.524
61,5,2,4,2,24,0.296,2,0,0.489
62,1,0,2,0,16,0.864,0,0,0.864
63,5,2,4,4,59,0.657,2,0,1.187
64,3,1,3,3,24,0.488,1,0,0.846
65,1,0,2,0,18,0.932,0,0,0.932
66,3,1,3,1,26,0.458,1,0,0.521
67,3,1,3,3,10,0.248,1,0,0.333
68,5,2,4,2,55,0.616,2,0,1.710
69,1,0,2,0,31,1.625,0,0,1.625
70,1,0,2,0,19,1.009,0,0,1.009
71,3,1,3,3,16,0.362,1,0,0.882
72,8,3,6,6,38,0.329,2,1,0.556
73,3,1,3,3,21,0.427,1,0,0.581
74,3,1,3,1,64,1.156,1,0,1.771
75,5,2,4,2,54,0.586,2,0,0.924
76,1,0,2,0,25,1.282,0,0,1.282
77,1,0,2,0,22,1.172,0,0,1.172
78,3,1,3,1,18,0.362,1,0,0.446
79,3,1,3,3,27,0.548,1,0,0.797
80,3,1,3,1,50,0.887,1,0,1.207
81,1,0,2,0,5,0.326,0,0,0.326
82,1,0,2,0,33,1.710,0,0,1.710
83,3,1,3,1,37,0.667,1,0,0.822
84,1,0,2,0,7,0.411,0,0,0.411
85,5,2,4,2,29,0.332,2,0,0.606
86,1,0,2,0,14,0.779,0,0,0.779
87,3,1,3,3,32,0.636,1,0,1.455
88,1,0,2,0,8,0.471,0,0,0.471
89,1,0,2,0,16,0.829,0,0,0.829
90,1,0,2,0,11,0.563,0,0,0.563
91,1,0,2,0,2,0.128,0,0,0.128
92,3,1,3,1,19,0.371,1,0,0.786
93,1,0,2,0,7,0.393,0,0,0.393
94,1,0,2,0,32,1.615,0,0,1.615
95,3,1,3,1,24,0.471,1,0,0.616
96,1,0,2,0,12,0.659,0,0,0.659
97,5,2,4,4,75,0.846,2,0,1.540
98,1,0,2,0,63,3.286,0,0,3.286
99,1,0,2,0,7,0.376,0,0,0.376
100,3,1,3,3,29,0.570,1,0,0.974
101,3,1,3,1,26,0.470,1,0,0.726
102,1,0,2,0,52,2.607,0,0,2.607
103,5,2,4,6,58,0.626,2,0,1.793
104,1,0,2,0,2,0.145,0,0,0.145
105,1,0,2,0,20,1.087,0,0,1.087
106,3,1,3,3,38,0.704,1,0,0.967
107,1,0,2,0,10,0.538,0,0,0.538
108,1,0,2,0,7,0.376,0,0,0.376
109,1,0,2,0,31,1.537,0,0,1.537
110,1,0,2,0,7,0.376,0,0,0.376
