 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,25,1.194,0,0,1.194
2,1,0,2,0,21,0.953,0,0,0.953
3,1,0,2,0,13,0.666,0,0,0.666
4,1,0,2,0,9,0.461,0,0,0.461
5,3,1,3,1,30,0.515,1,0,0.956
6,1,0,2,0,17,0.836,0,0,0.836
7,3,1,3,1,35,0.633,1,0,1.225
8,3,1,3,3,37,0.719,1,0,0.974
9,1,0,2,0,20,1.034,0,0,1.034
10,3,1,3,1,36,0.643,1,0,1.325
11,3,1,3,3,23,0.426,1,0,0.606
12,1,0,2,0,56,2.654,0,0,2.654
13,1,0,2,0,29,1.417,0,0,1.417
14,0,0,1,0,0,0.000,0,0,0.000
15,1,0,2,0,24,1.292,0,0,1.292
16,1,0,2,0,10,0.503,0,0,0.503
17,0,0,1,0,0,0.000,0,0,0.000
18,3,1,3,3,50,0.968,1,0,1.466
19,1,0,2,0,61,3.271,0,0,3.271
20,1,0,2,0,31,1.643,0,0,1.643
21,1,0,2,0,23,1.320,0,0,1.320
22,1,0,2,0,8,0.453,0,0,0.453
23,1,0,2,0,20,1.105,0,0,1.105
24,0,0,1,0,0,0.000,0,0,0.000
25,1,0,2,0,10,0.556,0,0,0.556
26,1,0,2,0,15,0.804,0,0,0.804
27,1,0,2,0,22,1.084,0,0,1.084
28,1,0,2,0,5,0.308,0,0,0.308
29,7,3,5,7,111,0.850,3,0,1.725
30,1,0,2,0,19,0.992,0,0,0.992
31,1,0,2,0,18,1.037,0,0,1.037
32,1,0,2,0,2,0.163,0,0,0.163
33,3,1,3,1,27,0.525,1,0,0.786
34,1,0,2,0,3,0.241,0,0,0.241
35,3,1,3,3,56,1.041,1,0,1.215
36,1,0,2,0,9,0.443,0,0,0.443
37,1,0,2,0,22,1.066,0,0,1.066
38,1,0,2,0,12,0.623,0,0,0.623
39,1,0,2,0,41,2.068,0,0,2.068
40,1,0,2,0,17,0.907,0,0,0.907
41,1,0,2,0,4,0.230,0,0,0.230
42,1,0,2,0,6,0.351,0,0,0.351
43,3,1,3,1,14,0.265,1,0,0.333
44,1,0,2,0,20,0.946,0,0,0.946
45,5,2,4,6,93,0.977,2,0,1.637
46,1,0,2,0,13,0.701,0,0,0.701
47,0,0,1,0,0,0.000,0,0,0.000
48,1,0,2,0,10,0.591,0,0,0.591
49,1,0,2,0,3,0.205,0,0,0.205
50,1,0,2,0,23,1.179,0,0,1.179
51,1,0,2,0,9,0.443,0,0,0.443
52,3,1,3,1,72,1.292,1,0,2.610
53,1,0,2,0,35,1.743,0,0,1.743
54,1,0,2,0,83,3.961,0,0,3.961
55,1,0,2,0,9,0.478,0,0,0.478
56,1,0,2,0,28,1.322,0,0,1.322
57,1,0,2,0,0,0.060,0,0,0.060
58,1,0,2,0,7,0.358,0,0,0.358
