 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,1,50,0.916,1,0,1.335
2,1,0,2,0,48,2.578,0,0,2.578
3,1,0,2,0,33,1.658,0,0,1.658
4,1,0,2,0,18,0.896,0,0,0.896
5,1,0,2,0,0,0.043,0,0,0.043
6,0,0,1,0,0,0.000,0,0,0.000
7,1,0,2,0,2,0.128,0,0,0.128
8,1,0,2,0,39,1.807,0,0,1.807
9,0,0,1,0,0,0.000,0,0,0.000
10,3,1,3,3,34,0.588,1,0,0.946
11,1,0,2,0,8,0.471,0,0,0.471
12,1,0,2,0,0,0.060,0,0,0.060
13,1,0,2,0,1,0.103,0,0,0.103
14,3,1,3,3,76,1.401,1,0,2.765
15,1,0,2,0,4,0.266,0,0,0.266
16,1,0,2,0,16,0.794,0,0,0.794
17,1,0,2,0,18,0.914,0,0,0.914
18,0,0,1,0,0,0.000,0,0,0.000
19,1,0,2,0,20,1.140,0,0,1.140
20,5,2,4,2,83,0.858,2,0,2.101
21,1,0,2,0,58,3.021,0,0,3.021
22,1,0,2,0,1,0.120,0,0,0.120
23,1,0,2,0,24,1.292,0,0,1.292
24,3,1,3,1,67,1.133,1,0,2.143
25,1,0,2,0,0,0.060,0,0,0.060
26,1,0,2,0,24,1.187,0,0,1.187
27,3,1,3,3,65,1.139,1,0,2.186
28,1,0,2,0,4,0.213,0,0,0.213
29,1,0,2,0,6,0.298,0,0,0.298
30,1,0,2,0,10,0.609,0,0,0.609
31,1,0,2,0,0,0.060,0,0,0.060
32,1,0,2,0,16,0.758,0,0,0.758
33,1,0,2,0,47,2.183,0,0,2.183
34,1,0,2,0,13,0.754,0,0,0.754
35,1,0,2,0,20,1.158,0,0,1.158
36,1,0,2,0,26,1.254,0,0,1.254
37,1,0,2,0,19,0.974,0,0,0.974
38,4,2,2,4,94,1.218,2,0,2.384
39,1,0,2,0,2,0.163,0,0,0.163
40,1,0,2,0,2,0.163,0,0,0.163
41,1,0,2,0,18,0.914,0,0,0.914
42,1,0,2,0,15,0.698,0,0,0.698
43,1,0,2,0,5,0.290,0,0,0.290
44,1,0,2,0,0,0.043,0,0,0.043
45,1,0,2,0,22,1.066,0,0,1.066
46,1,0,2,0,12,0.606,0,0,0.606
47,1,0,2,0,14,0.867,0,0,0.867
48,1,0,2,0,2,0.128,0,0,0.128
49,1,0,2,0,21,0.989,0,0,0.989
50,1,0,2,0,0,0.060,0,0,0.060
51,1,0,2,0,16,0.794,0,0,0.794
52,1,0,2,0,15,0.857,0,0,0.857
53,1,0,2,0,16,0.723,0,0,0.723
54,1,0,2,0,11,0.563,0,0,0.563
55,1,0,2,0,11,0.634,0,0,0.634
56,1,0,2,0,17,0.889,0,0,0.889
57,1,0,2,0,5,0.273,0,0,0.273
58,3,1,3,1,42,0.714,1,0,1.562
59,1,0,2,0,3,0.205,0,0,0.205
60,1,0,2,0,20,1.052,0,0,1.052
61,0,0,1,0,0,0.000,0,0,0.000
62,1,0,2,0,14,0.885,0,0,0.885
63,1,0,2,0,2,0.163,0,0,0.163
64,1,0,2,0,11,0.581,0,0,0.581
65,3,1,3,1,28,0.492,1,0,0.758
66,1,0,2,0,3,0.223,0,0,0.223
67,1,0,2,0,11,0.599,0,0,0.599
68,1,0,2,0,33,1.587,0,0,1.587
69,1,0,2,0,65,3.459,0,0,3.459
70,1,0,2,0,23,1.162,0,0,1.162
71,1,0,2,0,1,0.103,0,0,0.103
