 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,3,0.223,0,0,0.223
2,1,0,2,0,4,0.230,0,0,0.230
3,1,0,2,0,7,0.358,0,0,0.358
4,1,0,2,0,7,0.393,0,0,0.393
5,1,0,2,0,1,0.085,0,0,0.085
6,1,0,2,0,2,0.163,0,0,0.163
7,1,0,2,0,6,0.368,0,0,0.368
8,1,0,2,0,10,0.521,0,0,0.521
9,1,0,2,0,0,0.043,0,0,0.043
10,1,0,2,0,0,0.043,0,0,0.043
11,1,0,2,0,18,0.914,0,0,0.914
12,1,0,2,0,14,0.726,0,0,0.726
13,1,0,2,0,8,0.383,0,0,0.383
14,1,0,2,0,9,0.478,0,0,0.478
15,1,0,2,0,6,0.386,0,0,0.386
16,1,0,2,0,15,0.716,0,0,0.716
17,1,0,2,0,23,1.179,0,0,1.179
18,1,0,2,0,5,0.308,0,0,0.308
19,1,0,2,0,3,0.170,0,0,0.170
20,1,0,2,0,17,0.924,0,0,0.924
21,1,0,2,0,2,0.145,0,0,0.145
22,0,0,1,0,0,0.000,0,0,0.000
23,3,1,3,3,26,0.516,1,0,1.041
24,1,0,2,0,0,0.060,0,0,0.060
25,1,0,2,0,1,0.103,0,0,0.103
26,1,0,2,0,2,0.163,0,0,0.163
27,1,0,2,0,27,1.332,0,0,1.332
28,1,0,2,0,2,0.163,0,0,0.163
29,1,0,2,0,16,0.776,0,0,0.776
30,1,0,2,0,28,1.445,0,0,1.445
31,1,0,2,0,21,1.077,0,0,1.077
32,1,0,2,0,24,1.151,0,0,1.151
33,1,0,2,0,1,0.103,0,0,0.103
34,1,0,2,0,5,0.326,0,0,0.326
35,1,0,2,0,38,1.941,0,0,1.941
36,1,0,2,0,8,0.506,0,0,0.506
37,1,0,2,0,12,0.623,0,0,0.623
38,0,0,1,0,0,0.000,0,0,0.000
39,1,0,2,0,5,0.273,0,0,0.273
40,1,0,2,0,0,0.043,0,0,0.043
41,1,0,2,0,5,0.290,0,0,0.290
42,1,0,2,0,1,0.085,0,0,0.085
43,1,0,2,0,15,0.874,0,0,0.874
44,1,0,2,0,6,0.403,0,0,0.403
45,1,0,2,0,19,1.027,0,0,1.027
46,1,0,2,0,9,0.531,0,0,0.531
47,1,0,2,0,19,1.009,0,0,1.009
