 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,19,0.939,0,0,0.939
2,1,0,2,0,20,0.946,0,0,0.946
3,1,0,2,0,5,0.273,0,0,0.273
4,3,1,3,3,41,0.729,1,0,1.204
5,0,0,1,0,0,0.000,0,0,0.000
6,1,0,2,0,0,0.043,0,0,0.043
7,1,0,2,0,5,0.255,0,0,0.255
8,1,0,2,0,33,1.816,0,0,1.816
9,1,0,2,0,4,0.283,0,0,0.283
10,1,0,2,0,11,0.546,0,0,0.546
11,1,0,2,0,4,0.266,0,0,0.266
12,0,0,1,0,0,0.000,0,0,0.000
13,1,0,2,0,0,0.043,0,0,0.043
14,1,0,2,0,12,0.694,0,0,0.694
15,1,0,2,0,4,0.266,0,0,0.266
16,1,0,2,0,10,0.521,0,0,0.521
17,1,0,2,0,0,0.060,0,0,0.060
18,1,0,2,0,1,0.085,0,0,0.085
19,1,0,2,0,2,0.163,0,0,0.163
20,1,0,2,0,18,0.967,0,0,0.967
21,1,0,2,0,1,0.103,0,0,0.103
22,1,0,2,0,2,0.180,0,0,0.180
23,1,0,2,0,0,0.060,0,0,0.060
24,0,0,1,0,0,0.000,0,0,0.000
25,1,0,2,0,1,0.085,0,0,0.085
26,1,0,2,0,2,0.180,0,0,0.180
27,1,0,2,0,13,0.666,0,0,0.666
28,1,0,2,0,12,0.764,0,0,0.764
29,1,0,2,0,9,0.425,0,0,0.425
30,1,0,2,0,8,0.524,0,0,0.524
31,1,0,2,0,11,0.651,0,0,0.651
32,1,0,2,0,10,0.538,0,0,0.538
33,1,0,2,0,11,0.616,0,0,0.616
34,1,0,2,0,1,0.103,0,0,0.103
35,1,0,2,0,2,0.145,0,0,0.145
36,1,0,2,0,0,0.043,0,0,0.043
37,1,0,2,0,8,0.489,0,0,0.489
38,0,0,1,0,0,0.000,0,0,0.000
39,1,0,2,0,0,0.060,0,0,0.060
40,1,0,2,0,19,0.956,0,0,0.956
41,1,0,2,0,16,0.935,0,0,0.935
42,1,0,2,0,1,0.085,0,0,0.085
43,1,0,2,0,17,0.907,0,0,0.907
44,1,0,2,0,13,0.684,0,0,0.684
45,1,0,2,0,7,0.376,0,0,0.376
46,1,0,2,0,0,0.043,0,0,0.043
47,1,0,2,0,12,0.641,0,0,0.641
48,1,0,2,0,20,1.017,0,0,1.017
49,1,0,2,0,14,0.691,0,0,0.691
