 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,11,0.651,0,0,0.651
2,0,0,1,0,0,0.000,0,0,0.000
3,1,0,2,0,26,1.289,0,0,1.289
4,1,0,2,0,13,0.736,0,0,0.736
5,1,0,2,0,19,0.992,0,0,0.992
6,1,0,2,0,0,0.060,0,0,0.060
7,1,0,2,0,14,0.779,0,0,0.779
8,1,0,2,0,2,0.163,0,0,0.163
9,1,0,2,0,23,1.268,0,0,1.268
10,3,1,3,1,16,0.328,1,0,0.411
11,3,1,3,3,14,0.322,1,0,0.428
12,1,0,2,0,9,0.461,0,0,0.461
13,1,0,2,0,12,0.712,0,0,0.712
14,3,1,3,1,16,0.340,1,0,0.446
15,3,1,3,1,11,0.240,1,0,0.333
16,1,0,2,0,13,0.631,0,0,0.631
17,1,0,2,0,16,0.811,0,0,0.811
18,1,0,2,0,7,0.411,0,0,0.411
19,1,0,2,0,14,0.726,0,0,0.726
20,1,0,2,0,15,0.786,0,0,0.786
21,0,0,1,0,0,0.000,0,0,0.000
22,1,0,2,0,11,0.616,0,0,0.616
23,1,0,2,0,2,0.128,0,0,0.128
24,1,0,2,0,27,1.402,0,0,1.402
25,3,1,3,1,31,0.558,1,0,0.786
26,1,0,2,0,13,0.719,0,0,0.719
27,3,1,3,1,20,0.397,1,0,0.616
28,1,0,2,0,3,0.205,0,0,0.205
29,1,0,2,0,2,0.128,0,0,0.128
30,1,0,2,0,18,0.932,0,0,0.932
31,3,1,3,1,11,0.216,1,0,0.358
32,3,1,3,1,15,0.290,1,0,0.503
33,3,1,3,1,23,0.439,1,0,0.846
34,1,0,2,0,5,0.290,0,0,0.290
35,1,0,2,0,3,0.223,0,0,0.223
36,1,0,2,0,0,0.043,0,0,0.043
37,1,0,2,0,0,0.060,0,0,0.060
38,1,0,2,0,4,0.248,0,0,0.248
39,3,1,3,3,23,0.473,1,0,1.027
40,1,0,2,0,12,0.712,0,0,0.712
41,5,2,4,4,34,0.426,2,0,0.992
42,0,0,1,0,0,0.000,0,0,0.000
43,1,0,2,0,11,0.634,0,0,0.634
44,1,0,2,0,5,0.326,0,0,0.326
45,1,0,2,0,0,0.043,0,0,0.043
46,1,0,2,0,8,0.453,0,0,0.453
47,1,0,2,0,15,0.804,0,0,0.804
48,3,1,3,1,25,0.491,1,0,0.676
49,1,0,2,0,2,0.163,0,0,0.163
50,1,0,2,0,0,0.060,0,0,0.060
51,1,0,2,0,11,0.599,0,0,0.599
52,1,0,2,0,0,0.060,0,0,0.060
53,1,0,2,0,2,0.163,0,0,0.163
54,0,0,1,0,0,0.000,0,0,0.000
55,1,0,2,0,24,1.275,0,0,1.275
56,1,0,2,0,15,0.769,0,0,0.769
57,0,0,1,0,0,0.000,0,0,0.000
58,1,0,2,0,2,0.128,0,0,0.128
59,1,0,2,0,17,0.854,0,0,0.854
60,3,1,3,1,24,0.462,1,0,0.829
61,1,0,2,0,31,1.573,0,0,1.573
62,1,0,2,0,18,0.967,0,0,0.967
63,3,1,3,1,27,0.490,1,0,0.889
64,1,0,2,0,15,0.751,0,0,0.751
65,0,0,1,0,0,0.000,0,0,0.000
66,5,2,4,4,38,0.471,2,0,0.874
67,1,0,2,0,8,0.436,0,0,0.436
68,1,0,2,0,9,0.478,0,0,0.478
69,1,0,2,0,11,0.563,0,0,0.563
