 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,1,15,0.326,1,0,0.489
2,1,0,2,0,34,1.718,0,0,1.718
3,5,2,4,4,36,0.440,2,0,0.719
4,7,3,5,3,122,0.938,3,0,2.302
5,5,2,4,4,63,0.684,2,0,1.487
6,1,0,2,0,69,3.295,0,0,3.295
7,1,0,2,0,0,0.043,0,0,0.043
8,1,0,2,0,12,0.676,0,0,0.676
9,1,0,2,0,0,0.060,0,0,0.060
10,1,0,2,0,0,0.060,0,0,0.060
11,1,0,2,0,2,0.128,0,0,0.128
12,1,0,2,0,7,0.393,0,0,0.393
13,1,0,2,0,0,0.060,0,0,0.060
14,1,0,2,0,3,0.188,0,0,0.188
15,1,0,2,0,18,0.914,0,0,0.914
16,1,0,2,0,1,0.120,0,0,0.120
17,3,1,3,1,121,2.028,1,0,2.915
18,1,0,2,0,5,0.308,0,0,0.308
19,1,0,2,0,5,0.273,0,0,0.273
20,0,0,1,0,0,0.000,0,0,0.000
21,1,0,2,0,21,1.130,0,0,1.130
22,1,0,2,0,8,0.418,0,0,0.418
23,1,0,2,0,19,1.062,0,0,1.062
24,1,0,2,0,19,1.027,0,0,1.027
25,1,0,2,0,1,0.103,0,0,0.103
26,3,1,3,1,107,1.789,1,0,4.374
27,1,0,2,0,33,1.710,0,0,1.710
28,1,0,2,0,14,0.814,0,0,0.814
29,1,0,2,0,71,3.415,0,0,3.415
30,1,0,2,0,14,0.744,0,0,0.744
31,1,0,2,0,10,0.521,0,0,0.521
32,1,0,2,0,4,0.248,0,0,0.248
33,1,0,2,0,2,0.128,0,0,0.128
34,1,0,2,0,16,0.864,0,0,0.864
35,1,0,2,0,19,0.992,0,0,0.992
36,1,0,2,0,10,0.468,0,0,0.468
37,1,0,2,0,54,2.657,0,0,2.657
38,1,0,2,0,0,0.043,0,0,0.043
39,1,0,2,0,31,1.661,0,0,1.661
40,3,1,3,3,139,2.324,1,0,3.365
41,5,2,4,4,34,0.419,2,0,0.641
42,1,0,2,0,3,0.241,0,0,0.241
43,1,0,2,0,47,2.324,0,0,2.324
44,7,3,5,7,74,0.597,3,0,1.268
45,3,1,3,1,92,1.506,1,0,3.032
46,9,4,6,10,129,0.776,4,0,2.221
47,1,0,2,0,17,0.836,0,0,0.836
48,5,2,4,4,56,0.613,2,0,1.289
