 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,16,0.776,0,0,0.776
2,1,0,2,0,10,0.556,0,0,0.556
3,1,0,2,0,84,4.197,0,0,4.197
4,1,0,2,0,19,0.992,0,0,0.992
5,1,0,2,0,8,0.471,0,0,0.471
6,3,1,3,1,14,0.282,1,0,0.418
7,1,0,2,0,12,0.659,0,0,0.659
8,1,0,2,0,32,1.686,0,0,1.686
9,1,0,2,0,24,1.240,0,0,1.240
10,1,0,2,0,12,0.641,0,0,0.641
11,1,0,2,0,15,0.874,0,0,0.874
12,3,1,3,3,47,0.855,1,0,1.785
13,1,0,2,0,17,0.995,0,0,0.995
14,3,1,3,1,63,1.118,1,0,2.036
15,1,0,2,0,34,1.665,0,0,1.665
16,5,2,4,2,20,0.255,2,0,0.393
17,1,0,2,0,10,0.521,0,0,0.521
18,1,0,2,0,9,0.513,0,0,0.513
19,1,0,2,0,3,0.170,0,0,0.170
20,1,0,2,0,9,0.566,0,0,0.566
21,3,1,3,1,24,0.442,1,0,0.556
22,3,1,3,3,74,1.279,1,0,1.527
23,0,0,1,0,0,0.000,0,0,0.000
24,3,1,3,3,37,0.678,1,0,1.289
25,1,0,2,0,19,1.045,0,0,1.045
26,1,0,2,0,13,0.666,0,0,0.666
27,1,0,2,0,17,0.942,0,0,0.942
28,1,0,2,0,1,0.085,0,0,0.085
29,1,0,2,0,2,0.163,0,0,0.163
30,4,1,4,1,22,0.360,0,1,0.489
31,0,0,1,0,0,0.000,0,0,0.000
32,1,0,2,0,0,0.060,0,0,0.060
33,3,1,3,3,12,0.265,1,0,0.351
34,1,0,2,0,12,0.641,0,0,0.641
35,1,0,2,0,13,0.701,0,0,0.701
36,1,0,2,0,15,0.769,0,0,0.769
37,1,0,2,0,6,0.351,0,0,0.351
38,7,3,5,7,125,0.970,3,0,1.859
39,1,0,2,0,10,0.609,0,0,0.609
40,1,0,2,0,10,0.538,0,0,0.538
