 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.060,0,0,0.060
2,1,0,2,0,0,0.043,0,0,0.043
3,3,1,3,1,18,0.351,1,0,0.453
4,1,0,2,0,24,1.169,0,0,1.169
5,3,1,3,1,16,0.311,1,0,0.599
6,1,0,2,0,14,0.726,0,0,0.726
7,3,1,3,3,18,0.379,1,0,0.726
8,1,0,2,0,19,1.009,0,0,1.009
9,1,0,2,0,21,1.041,0,0,1.041
10,1,0,2,0,7,0.411,0,0,0.411
11,1,0,2,0,13,0.701,0,0,0.701
12,1,0,2,0,14,0.726,0,0,0.726
13,1,0,2,0,2,0.163,0,0,0.163
14,1,0,2,0,11,0.616,0,0,0.616
15,1,0,2,0,16,0.829,0,0,0.829
16,1,0,2,0,3,0.170,0,0,0.170
17,1,0,2,0,18,0.949,0,0,0.949
18,3,1,3,1,17,0.354,1,0,0.609
19,3,1,3,1,14,0.288,1,0,0.591
20,1,0,2,0,7,0.411,0,0,0.411
21,1,0,2,0,2,0.180,0,0,0.180
22,1,0,2,0,0,0.060,0,0,0.060
23,5,2,4,2,64,0.717,2,0,2.730
24,1,0,2,0,5,0.308,0,0,0.308
25,1,0,2,0,9,0.549,0,0,0.549
26,1,0,2,0,16,0.829,0,0,0.829
27,0,0,1,0,0,0.000,0,0,0.000
28,3,1,3,1,58,1.029,1,0,2.404
29,0,0,1,0,0,0.000,0,0,0.000
30,1,0,2,0,18,0.932,0,0,0.932
31,3,1,3,1,23,0.421,1,0,0.726
32,3,1,3,3,17,0.359,1,0,0.496
33,3,1,3,3,20,0.419,1,0,0.804
34,5,2,4,4,35,0.442,2,0,0.942
