 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,25,1.264,0,0,1.264
2,1,0,2,0,9,0.549,0,0,0.549
3,1,0,2,0,29,1.452,0,0,1.452
4,1,0,2,0,24,1.310,0,0,1.310
5,1,0,2,0,13,0.648,0,0,0.648
6,1,0,2,0,19,1.027,0,0,1.027
7,5,2,4,6,21,0.312,2,0,0.736
8,1,0,2,0,14,0.726,0,0,0.726
9,1,0,2,0,14,0.814,0,0,0.814
10,1,0,2,0,27,1.438,0,0,1.438
11,1,0,2,0,4,0.248,0,0,0.248
12,1,0,2,0,4,0.283,0,0,0.283
13,1,0,2,0,22,1.137,0,0,1.137
14,1,0,2,0,0,0.043,0,0,0.043
15,1,0,2,0,8,0.400,0,0,0.400
16,1,0,2,0,3,0.170,0,0,0.170
17,1,0,2,0,14,0.779,0,0,0.779
18,1,0,2,0,30,1.565,0,0,1.565
19,1,0,2,0,5,0.290,0,0,0.290
20,1,0,2,0,18,0.967,0,0,0.967
21,3,1,3,1,12,0.248,1,0,0.273
22,1,0,2,0,28,1.392,0,0,1.392
23,3,1,3,3,36,0.699,1,0,1.105
24,3,1,3,3,12,0.276,1,0,0.436
25,3,1,3,3,42,0.784,1,0,1.105
26,3,1,3,3,12,0.300,1,0,0.386
27,3,1,3,1,21,0.431,1,0,0.669
28,1,0,2,0,14,0.744,0,0,0.744
29,5,2,4,4,20,0.268,2,0,0.574
30,1,0,2,0,9,0.478,0,0,0.478
31,1,0,2,0,1,0.103,0,0,0.103
32,1,0,2,0,20,1.087,0,0,1.087
33,1,0,2,0,35,1.796,0,0,1.796
34,1,0,2,0,34,1.823,0,0,1.823
35,1,0,2,0,18,0.914,0,0,0.914
36,1,0,2,0,15,0.786,0,0,0.786
37,1,0,2,0,12,0.659,0,0,0.659
38,1,0,2,0,17,0.907,0,0,0.907
39,1,0,2,0,10,0.609,0,0,0.609
40,1,0,2,0,4,0.266,0,0,0.266
41,1,0,2,0,5,0.273,0,0,0.273
42,1,0,2,0,1,0.085,0,0,0.085
43,1,0,2,0,29,1.399,0,0,1.399
44,1,0,2,0,0,0.060,0,0,0.060
45,1,0,2,0,3,0.170,0,0,0.170
46,1,0,2,0,13,0.648,0,0,0.648
47,1,0,2,0,10,0.556,0,0,0.556
48,1,0,2,0,2,0.128,0,0,0.128
49,1,0,2,0,8,0.436,0,0,0.436
50,1,0,2,0,37,2.004,0,0,2.004
51,1,0,2,0,7,0.358,0,0,0.358
52,0,0,1,0,0,0.000,0,0,0.000
53,1,0,2,0,15,0.786,0,0,0.786
54,1,0,2,0,9,0.566,0,0,0.566
55,1,0,2,0,23,1.232,0,0,1.232
56,1,0,2,0,0,0.043,0,0,0.043
57,1,0,2,0,10,0.556,0,0,0.556
58,1,0,2,0,19,0.992,0,0,0.992
59,1,0,2,0,4,0.248,0,0,0.248
60,1,0,2,0,1,0.103,0,0,0.103
61,1,0,2,0,9,0.531,0,0,0.531
62,3,1,3,3,46,0.846,1,0,1.204
63,3,1,3,1,33,0.575,1,0,1.084
64,3,1,3,1,21,0.417,1,0,0.822
65,1,0,2,0,12,0.641,0,0,0.641
66,3,1,3,3,30,0.590,1,0,1.119
67,1,0,2,0,19,0.992,0,0,0.992
68,1,0,2,0,9,0.496,0,0,0.496
69,1,0,2,0,25,1.229,0,0,1.229
70,1,0,2,0,11,0.651,0,0,0.651
71,1,0,2,0,26,1.377,0,0,1.377
72,1,0,2,0,28,1.357,0,0,1.357
73,1,0,2,0,7,0.376,0,0,0.376
74,1,0,2,0,8,0.418,0,0,0.418
75,0,0,1,0,0,0.000,0,0,0.000
76,1,0,2,0,13,0.701,0,0,0.701
77,1,0,2,0,18,0.949,0,0,0.949
78,1,0,2,0,16,0.899,0,0,0.899
79,3,1,3,3,16,0.351,1,0,0.556
80,1,0,2,0,15,0.822,0,0,0.822
81,1,0,2,0,16,0.794,0,0,0.794
82,1,0,2,0,4,0.266,0,0,0.266
83,1,0,2,0,12,0.606,0,0,0.606
84,1,0,2,0,11,0.599,0,0,0.599
85,1,0,2,0,14,0.797,0,0,0.797
86,1,0,2,0,16,0.864,0,0,0.864
87,1,0,2,0,9,0.513,0,0,0.513
