 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,27,1.350,0,0,1.350
2,1,0,2,0,28,1.392,0,0,1.392
3,1,0,2,0,6,0.351,0,0,0.351
4,1,0,2,0,52,2.554,0,0,2.554
5,1,0,2,0,23,1.285,0,0,1.285
6,3,1,3,1,13,0.280,1,0,0.506
7,1,0,2,0,13,0.648,0,0,0.648
8,1,0,2,0,15,0.839,0,0,0.839
9,3,1,3,3,52,0.961,1,0,1.703
10,1,0,2,0,1,0.103,0,0,0.103
11,1,0,2,0,26,1.307,0,0,1.307
12,1,0,2,0,70,3.584,0,0,3.584
13,3,1,3,3,68,1.176,1,0,1.885
14,1,0,2,0,31,1.625,0,0,1.625
15,5,2,4,2,118,1.240,2,0,4.774
16,1,0,2,0,13,0.736,0,0,0.736
17,1,0,2,0,9,0.513,0,0,0.513
18,1,0,2,0,34,1.718,0,0,1.718
19,1,0,2,0,9,0.478,0,0,0.478
20,1,0,2,0,9,0.461,0,0,0.461
21,1,0,2,0,33,1.675,0,0,1.675
22,1,0,2,0,4,0.266,0,0,0.266
23,1,0,2,0,18,0.914,0,0,0.914
24,1,0,2,0,75,3.814,0,0,3.814
25,3,1,3,3,9,0.222,1,0,0.290
26,1,0,2,0,3,0.241,0,0,0.241
27,1,0,2,0,48,2.578,0,0,2.578
28,1,0,2,0,1,0.103,0,0,0.103
29,1,0,2,0,8,0.524,0,0,0.524
30,6,3,3,3,142,1.275,3,0,2.985
31,1,0,2,0,21,1.059,0,0,1.059
32,1,0,2,0,54,2.815,0,0,2.815
33,1,0,2,0,65,3.424,0,0,3.424
34,1,0,2,0,13,0.719,0,0,0.719
35,1,0,2,0,34,1.718,0,0,1.718
36,1,0,2,0,23,1.162,0,0,1.162
