Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,12.593,61.425,5.076,0.077,0.000,12.220,18.280,2.053,5.181,0.000,4.800,14.701,3.405,1.999,14.701,3.405,1.999,3.595,2.621,0.886,18.879,20.755,-100.264,1.372,4.058,2.958,14.908,3.030,0.000,0.244
2,115.350,695.170,83.943,0.004,-78.000,2.102,21.164,2.395,17.596,0.000,4.800,11.324,11.206,2.142,11.324,11.206,2.142,13.050,8.261,2.904,14.733,-1.126,0.551,1.580,4.494,2.845,5.768,4.448,0.000,0.310
3,0.629,4.653,0.713,0.444,4.000,9.482,10.460,3.128,4.204,0.000,1.600,9.958,3.629,0.899,9.958,3.629,0.899,1.084,0.511,0.449,71.527,-71.475,-23.272,2.121,2.418,1.140,9.824,3.519,0.000,0.179
4,1.883,12.262,1.619,0.217,0.000,7.576,9.531,7.918,9.776,0.000,1.600,8.540,8.764,0.771,8.540,8.764,0.771,1.146,1.050,0.756,132.933,9.561,85.975,1.092,1.515,1.388,8.309,8.407,0.000,0.212
5,2.226,13.412,2.389,0.232,0.500,10.704,12.757,8.651,10.460,0.000,2.000,11.603,9.474,0.862,11.603,9.474,0.862,1.222,1.022,0.773,45.797,-60.908,50.843,1.197,1.581,1.321,11.535,9.482,0.000,0.228
6,0.337,2.771,0.592,0.605,1.000,6.647,7.723,10.264,10.802,0.000,1.200,7.128,10.544,0.561,7.128,10.544,0.561,0.801,0.594,0.266,-66.573,83.360,-143.431,1.347,3.014,2.237,6.990,10.509,0.000,0.179
7,1.229,7.583,1.101,0.392,2.000,2.835,4.106,10.607,12.024,0.000,2.000,3.449,11.318,1.049,3.449,11.318,1.049,1.230,0.887,0.386,24.414,-67.693,130.436,1.388,3.185,2.295,3.030,10.851,0.000,0.179
8,0.126,1.431,0.472,0.614,1.000,7.429,7.918,12.611,13.050,0.000,1.200,7.700,12.830,0.624,7.700,12.830,0.624,0.920,0.280,0.248,-47.231,86.209,-123.223,3.288,3.708,1.128,7.674,12.806,0.000,0.130
9,0.898,6.607,1.112,0.316,1.000,9.678,10.949,14.175,15.348,0.000,2.800,10.254,14.721,1.379,10.254,14.721,1.379,1.702,0.556,0.377,43.814,-67.620,73.813,3.063,4.508,1.472,9.971,14.419,0.000,0.196
10,0.975,6.561,0.788,0.380,0.000,16.276,17.401,15.641,16.619,0.000,2.400,16.806,16.068,1.087,16.806,16.068,1.087,1.550,0.628,0.346,54.628,77.995,-7.215,2.469,4.484,1.817,16.912,16.032,0.000,0.179
11,1.250,7.868,0.947,0.363,1.000,13.784,15.592,16.472,17.449,0.000,2.400,14.820,16.873,1.031,14.820,16.873,1.031,1.506,0.826,0.341,-24.485,-70.877,95.846,1.824,4.416,2.421,14.761,16.863,0.000,0.261
