Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,1.117,7.883,1.394,0.288,0.500,17.254,18.623,1.662,3.226,0,3.200,17.952,2.474,1.485,17.952,2.474,1.485,2.085,0.573,0.357,-51.205,68.151,-98.332,3.640,5.846,1.606,18.183,2.151,0.000,0.196
2,162.795,1084.562,157.991,0.002,-191.000,4.497,30.842,2.542,20.138,0,4.800,15.201,9.119,2.329,15.201,9.119,2.329,16.116,6.933,2.780,-25.173,0.870,-179.316,2.325,5.797,2.494,10.851,7.967,0.000,0.293
3,0.277,2.378,0.517,0.646,1.000,20.675,21.604,4.643,5.083,0,1.200,21.191,4.859,0.648,21.191,4.859,0.648,0.848,0.485,0.255,7.685,79.993,-88.409,1.747,3.323,1.902,21.164,4.839,0.000,0.179
4,0.689,5.697,1.165,0.290,1.000,26.101,27.812,4.888,5.768,0,2.400,27.013,5.324,1.044,27.013,5.324,1.044,1.431,0.682,0.340,15.139,-61.504,94.985,2.097,4.206,2.005,27.127,5.377,0.000,0.179
5,0.607,5.621,1.121,0.235,0.000,32.064,33.726,7.527,8.651,0,2.000,32.726,8.094,1.381,32.726,8.094,1.381,1.221,0.960,0.277,26.266,-47.798,95.662,1.272,4.407,3.464,32.308,7.869,0.000,0.130
6,19.705,130.663,22.065,0.020,-4.000,11.242,19.649,8.065,13.197,0,4.800,14.685,10.321,1.921,14.685,10.321,1.921,4.704,2.788,2.133,-18.016,3.757,-115.298,1.687,2.205,1.307,11.877,10.118,0.000,0.244
7,0.485,3.310,0.838,0.732,1.000,20.284,21.702,8.163,9.091,0,0.800,20.965,8.643,0.388,20.965,8.643,0.388,0.905,0.602,0.328,27.843,5.398,-91.764,1.504,2.760,1.835,20.480,8.309,0.000,0.130
8,0.250,2.182,0.557,0.683,1.000,22.142,22.728,8.163,8.847,0,1.200,22.422,8.472,0.646,22.422,8.472,0.646,0.850,0.374,0.293,67.650,-78.540,66.884,2.273,2.898,1.275,22.386,8.407,0.000,0.179
9,0.511,4.342,1.587,0.361,-1.000,23.706,25.661,8.407,9.922,0,0.800,25.037,9.300,0.316,25.037,9.300,0.316,1.278,0.555,0.406,30.593,-8.184,-98.599,2.304,3.151,1.367,25.270,9.140,0.000,0.130
10,0.352,2.815,0.716,0.627,1.000,19.747,20.529,8.945,9.776,0,1.200,20.184,9.407,0.434,20.184,9.407,0.434,0.665,0.519,0.388,8.901,-81.128,-7.409,1.281,1.712,1.336,20.089,9.091,0.000,0.130
