Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,220.907,1572.615,248.949,0.001,-251.000,7.038,28.985,0.342,26.052,0,4.800,19.051,12.107,2.096,19.051,12.107,2.096,12.785,8.656,2.800,56.116,0.211,0.701,1.477,4.566,3.091,20.089,4.790,0.000,0.244
2,0.205,2.529,0.963,0.293,1.000,19.600,20.431,0.440,1.613,0,2.000,19.938,1.105,1.090,19.938,1.105,1.090,1.375,0.377,0.280,76.126,-63.143,29.615,3.643,4.913,1.349,19.844,0.538,0.000,0.081
3,0.064,1.008,0.442,0.453,1.000,3.959,4.790,1.222,1.613,0,0.800,4.340,1.420,0.451,4.340,1.420,0.451,0.696,0.381,0.185,-17.762,-51.747,92.198,1.828,3.767,2.061,4.155,1.417,0.000,0.081
4,0.151,1.518,0.420,0.738,1.000,9.189,9.678,4.204,4.692,0,1.200,9.449,4.449,0.539,9.449,4.449,0.539,0.808,0.295,0.254,39.025,-82.917,-0.008,2.737,3.177,1.161,9.433,4.301,0.000,0.130
5,2.301,19.819,2.710,0.077,0.000,3.373,7.674,5.083,6.354,0,2.800,5.422,5.609,1.387,5.422,5.609,1.387,2.669,1.518,0.547,-7.720,-9.313,89.106,1.757,4.883,2.778,3.715,6.061,0.800,0.147
6,3.528,32.834,6.057,0.040,-2.000,3.226,9.238,6.208,9.140,0,4.800,5.767,7.533,2.408,5.767,7.533,2.408,4.359,1.676,1.095,-12.735,-38.701,123.966,2.601,3.982,1.531,5.279,8.847,0.000,0.163
7,0.135,1.323,0.470,0.886,1.000,17.987,18.525,7.723,8.309,0,0.800,18.253,8.016,0.387,18.253,8.016,0.387,0.611,0.329,0.275,-54.182,80.362,-91.115,1.856,2.220,1.196,18.134,7.967,0.000,0.130
8,0.284,2.563,0.608,0.541,1.000,18.623,19.258,9.385,10.167,0,1.200,18.917,9.778,0.719,18.917,9.778,0.719,0.793,0.411,0.330,25.891,-75.790,-163.950,1.927,2.403,1.247,18.769,9.727,0.000,0.147
9,0.829,6.686,1.027,0.260,3.000,3.812,5.230,9.922,10.998,0,1.600,4.387,10.475,0.805,4.387,10.475,0.805,1.055,0.794,0.466,6.671,75.179,-116.990,1.329,2.265,1.705,4.448,10.411,0.000,0.179
10,0.084,1.195,0.344,0.468,1.000,16.325,16.716,10.118,10.509,0,1.600,16.507,10.288,0.945,16.507,10.288,0.945,1.021,0.217,0.211,45.503,-82.299,49.675,4.710,4.839,1.027,16.423,10.216,0.000,0.098
11,0.529,3.995,0.859,0.497,1.000,7.918,9.042,10.411,11.291,0,2.000,8.440,10.841,1.251,8.440,10.841,1.251,1.134,0.466,0.435,17.532,-71.199,38.475,2.435,2.610,1.072,8.309,10.704,0.400,0.147
12,0.136,1.349,0.433,0.848,1.000,7.234,7.772,10.607,11.144,0,0.800,7.513,10.882,0.394,7.513,10.882,0.394,0.608,0.341,0.265,35.353,-84.467,17.695,1.782,2.290,1.285,7.478,10.802,0.000,0.130
13,4.308,33.505,5.784,0.056,-2.000,4.057,9.824,10.949,14.468,0,2.800,7.774,13.180,1.090,7.774,13.180,1.090,3.014,1.684,0.821,-15.277,3.275,-131.623,1.790,3.674,2.052,8.309,12.317,0.000,0.179
14,0.142,1.473,0.398,0.717,1.000,19.551,19.991,11.780,12.220,0,1.200,19.755,12.007,0.635,19.755,12.007,0.635,0.834,0.278,0.252,-77.290,85.727,-126.083,3.000,3.303,1.101,19.747,11.975,0.000,0.163
15,2.319,18.526,3.822,0.096,-2.000,9.678,14.175,11.877,14.028,0,2.400,12.025,13.024,1.187,12.025,13.024,1.187,3.253,1.372,0.560,15.286,-8.108,66.801,2.371,5.812,2.451,11.144,12.073,0.000,0.130
16,3.118,23.547,3.920,0.084,0.000,7.967,12.659,13.295,15.299,0,2.000,10.620,14.309,0.854,10.620,14.309,0.854,2.909,1.150,0.864,-16.408,-3.030,110.628,2.530,3.368,1.331,12.122,13.881,0.000,0.196
17,0.288,2.888,0.689,0.389,1.000,13.930,14.908,13.686,14.517,0,1.200,14.399,14.172,0.507,14.399,14.172,0.507,0.822,0.659,0.240,31.304,-72.800,94.942,1.249,3.423,2.741,14.468,14.223,0.000,0.147
18,0.066,0.836,0.333,0.841,1.000,22.924,23.266,13.784,14.223,0,0.800,23.100,14.011,0.386,23.100,14.011,0.386,0.611,0.265,0.210,60.738,-80.797,84.892,2.306,2.916,1.265,23.070,13.979,0.000,0.130
19,0.998,6.330,0.508,0.444,4.000,4.204,5.768,14.175,15.103,0,1.600,4.992,14.638,0.792,4.992,14.638,0.792,1.143,0.738,0.386,-16.459,-61.385,81.003,1.549,2.961,1.911,4.986,14.615,0.000,0.212
20,3.399,25.380,3.511,0.080,5.500,11.682,14.908,13.979,16.716,0,4.000,13.765,15.219,1.461,13.765,15.219,1.461,2.384,1.302,0.760,-52.180,-65.080,-176.376,1.831,3.136,1.713,13.197,15.201,0.000,0.196
21,0.380,3.217,0.801,0.491,1.000,2.737,3.910,14.566,15.299,0,1.600,3.393,14.884,0.780,3.393,14.884,0.780,1.276,0.455,0.323,20.207,-72.199,66.805,2.802,3.947,1.408,3.373,14.859,0.000,0.196
22,0.248,2.148,0.536,0.699,1.000,11.731,12.415,15.543,16.179,0,1.200,12.023,15.864,0.585,12.023,15.864,0.585,0.849,0.386,0.290,87.046,80.261,11.802,2.202,2.925,1.329,12.024,15.836,0.000,0.163
23,0.112,1.191,0.428,0.838,1.000,4.888,5.328,15.934,16.472,0,0.800,5.097,16.238,0.357,5.097,16.238,0.357,0.598,0.318,0.258,53.563,-87.441,92.977,1.880,2.323,1.235,5.034,16.179,0.000,0.130
24,3.887,32.587,6.497,0.049,-4.000,26.687,30.891,15.152,19.062,0,3.600,28.965,17.389,2.007,28.965,17.389,2.007,3.229,1.664,0.728,-43.673,-10.269,92.636,1.941,4.433,2.284,28.007,18.476,0.000,0.130
25,0.075,0.865,0.304,0.972,1.000,17.303,17.645,17.547,17.889,0,0.800,17.480,17.728,0.431,17.480,17.728,0.431,0.602,0.243,0.240,59.164,87.615,-36.743,2.476,2.507,1.012,17.449,17.694,0.000,0.130
26,0.061,0.890,0.337,0.600,1.000,18.867,19.209,17.938,18.329,0,1.200,19.018,18.138,0.825,19.018,18.138,0.825,0.769,0.245,0.221,48.706,-85.889,-114.921,3.141,3.482,1.108,18.965,18.085,0.000,0.098
27,1.372,10.381,1.952,0.190,2.000,14.566,16.863,19.747,22.142,0,1.600,15.812,20.970,0.682,15.812,20.970,0.682,1.818,0.933,0.359,-44.809,-3.431,95.264,1.948,5.070,2.603,16.472,20.235,0.000,0.163
28,0.181,1.974,0.633,0.480,1.000,18.134,18.623,21.995,22.777,0,1.200,18.386,22.428,0.570,18.386,22.428,0.570,0.826,0.416,0.230,-85.692,-74.486,111.951,1.986,3.587,1.806,18.378,22.386,0.000,0.130
29,0.829,6.161,1.008,0.333,1.000,11.828,13.441,22.631,23.950,0,1.600,12.571,23.413,0.617,12.571,23.413,0.617,1.059,0.863,0.362,-33.743,0.678,91.505,1.227,2.926,2.385,12.415,23.413,0.000,0.179
30,0.353,3.659,0.823,0.287,1.000,15.788,16.814,23.364,24.390,0,1.200,16.321,23.954,0.593,16.321,23.954,0.593,0.913,0.682,0.259,-42.699,52.936,-90.801,1.338,3.519,2.630,16.374,23.901,0.000,0.130
31,3.986,30.011,4.973,0.066,1.000,10.900,16.570,23.901,26.443,0,3.600,13.680,25.145,1.565,13.680,25.145,1.565,3.688,1.573,1.062,1.093,-24.764,129.844,2.345,3.474,1.481,11.975,24.928,0.000,0.196
32,1.649,13.828,2.662,0.116,0.000,16.032,18.280,25.612,28.838,0,2.400,17.195,27.315,1.356,17.195,27.315,1.356,2.430,1.309,0.363,-58.104,-18.101,97.424,1.857,6.686,3.601,16.961,27.714,0.000,0.130
33,0.087,0.988,0.434,0.887,1.000,19.991,20.431,23.168,23.755,0.400,1.200,20.217,23.460,0.947,20.217,23.460,0.947,0.514,0.360,0.253,-33.232,78.607,-60.292,1.427,2.030,1.422,20.284,23.413,0.400,0.081
34,0.089,1.020,0.456,0.842,1.000,14.321,15.250,8.847,9.287,0.800,1.200,14.854,9.074,1.000,14.854,9.074,1.000,0.547,0.408,0.230,19.737,-2.161E-27,90.000,1.341,2.381,1.776,14.566,8.945,0.800,0.081
35,0.315,3.526,0.688,0.257,1.000,0.049,1.222,10.216,10.802,1.200,3.200,0.517,10.459,2.447,0.517,10.459,2.447,1.281,0.520,0.237,7.946,-70.347,61.105,2.465,5.402,2.191,0.244,10.313,1.200,0.081
36,0.743,6.764,1.908,0.201,1.000,9.091,10.362,22.191,24.635,1.600,4.400,9.790,23.333,3.196,9.790,23.333,3.196,2.071,0.597,0.335,71.799,47.247,-70.325,3.469,6.176,1.780,9.873,23.608,2.400,0.114
37,0.060,1.142,0.453,0.275,1.000,21.995,22.435,26.443,26.834,1.600,3.200,22.207,26.618,2.587,22.207,26.618,2.587,1.163,0.245,0.198,-52.127,-79.415,151.017,4.756,5.863,1.233,22.044,26.736,1.600,0.081
38,1.043,7.445,0.955,0.298,5.500,20.089,21.409,6.941,8.163,2,4.800,20.677,7.372,3.442,20.677,7.372,3.442,1.565,0.602,0.409,-66.981,75.339,-153.593,2.600,3.830,1.473,20.529,7.283,3.200,0.163
39,0.072,1.095,0.631,0.443,-0.500,9.140,9.727,9.042,9.629,2,2.400,9.433,9.331,2.200,9.433,9.331,2.200,0.444,0.408,0.262,51.334,-0.000,90.000,1.089,1.697,1.559,9.287,9.091,2.000,0.081
40,0.415,4.391,1.034,0.230,1.000,0.831,2.248,9.042,9.873,2,4.000,1.465,9.456,3.149,1.465,9.456,3.149,1.277,0.599,0.275,-0.087,-61.740,54.209,2.131,4.643,2.179,1.075,9.336,2.000,0.081
41,0.212,2.440,0.810,0.351,1.000,20.284,21.311,12.073,12.855,2,3.200,20.743,12.544,2.555,20.743,12.544,2.555,0.913,0.559,0.287,30.750,46.381,-88.272,1.633,3.183,1.949,20.578,12.611,2.000,0.081
42,0.392,4.114,0.849,0.249,2.000,13.881,14.859,22.875,23.999,2,4.000,14.389,23.415,3.089,14.389,23.415,3.089,1.231,0.591,0.234,-59.375,-62.903,112.642,2.082,5.270,2.531,14.272,23.706,2.000,0.081
43,0.907,7.402,1.062,0.229,1.000,4.252,6.305,8.896,9.678,2.400,4.800,5.097,9.197,3.728,5.097,9.197,3.728,1.549,0.858,0.291,16.199,-59.303,72.739,1.805,5.326,2.950,4.497,8.994,2.800,0.130
44,0.541,5.373,1.052,0.213,2.500,11.828,12.562,11.633,12.904,2.400,4.800,12.165,12.244,3.975,12.165,12.244,3.975,1.401,0.744,0.287,-62.521,76.046,130.459,1.884,4.881,2.591,12.171,12.024,3.200,0.130
45,0.655,4.602,0.720,0.497,1.000,14.615,15.445,14.761,15.494,2.400,4.800,15.036,15.052,3.770,15.036,15.052,3.770,1.591,0.435,0.343,84.025,-85.523,12.751,3.654,4.638,1.269,15.006,15.006,4.400,0.228
46,0.363,3.883,1.244,0.255,1.000,13.490,14.663,10.851,11.828,2.800,4.800,14.097,11.301,4.172,14.097,11.301,4.172,1.268,0.687,0.310,39.059,-67.003,80.248,1.845,4.089,2.216,13.881,11.144,4.000,0.163
47,0.551,6.400,1.941,0.131,-1.000,9.727,11.731,10.949,12.122,3.200,4.800,10.697,11.644,4.185,10.697,11.644,4.185,1.252,0.938,0.484,3.872,48.513,-104.773,1.334,2.586,1.938,9.922,11.389,4.400,0.130
48,0.358,3.135,0.731,0.472,-1.000,22.973,23.999,14.419,15.201,3.200,4.800,23.488,14.847,4.228,23.488,14.847,4.228,0.947,0.492,0.301,-10.655,70.818,-54.205,1.923,3.142,1.634,23.461,14.810,4.400,0.147
49,0.208,2.070,0.518,0.553,1.000,16.081,16.667,15.250,15.885,3.200,4.800,16.406,15.586,4.154,16.406,15.586,4.154,0.978,0.342,0.256,-1.512,80.042,17.161,2.862,3.827,1.337,16.374,15.445,4.400,0.130
50,0.057,0.668,0.357,1.250,1.000,14.223,14.663,6.892,7.332,4.400,4.800,14.445,7.102,4.600,14.445,7.102,4.600,0.408,0.335,0.241,-78.614,-90.000,26.123,1.219,1.696,1.391,14.321,6.941,4.400,0.081
51,0.139,1.527,0.763,0.610,1.000,13.148,14.175,13.637,14.566,4.400,4.800,13.641,14.147,4.600,13.641,14.147,4.600,0.853,0.408,0.273,45.342,-8.827E-26,90.000,2.088,3.118,1.493,13.197,13.686,4.400,0.081
255,1.264,44.391,30.394,0.002,102.500,0.489,29.522,0.635,27.176,0,4.800,13.791,14.296,1.740,13.791,14.296,1.740,15.771,11.248,3.161,40.021,1.056,-3.304,1.402,4.989,3.558,4.399,0.929,0.000,0.065
