Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,26.709,147.101,17.918,0.025,-24.000,29.522,43.208,1.760,10.607,0,4.000,36.348,5.533,1.514,36.348,5.533,1.514,10.158,1.901,1.592,26.828,0.997,-73.643,5.343,6.379,1.194,36.952,5.132,0.000,0.310
2,9.003,54.239,8.587,0.057,-2.000,24.390,28.496,3.470,7.283,0,4.400,26.582,5.611,2.025,26.582,5.611,2.025,2.775,1.956,1.378,-67.247,50.272,-135.237,1.419,2.014,1.419,26.003,4.643,0.000,0.228
3,1.768,13.390,2.612,0.147,0.500,13.246,16.374,6.159,8.309,0,2.400,14.578,7.038,1.163,14.578,7.038,1.163,2.307,1.086,0.480,28.572,-21.185,94.980,2.125,4.807,2.262,13.588,6.550,0.000,0.228
4,0.377,2.914,0.710,0.648,0.000,20.480,21.409,7.723,8.603,0,1.200,20.903,8.173,0.756,20.903,8.173,0.756,0.675,0.555,0.361,-39.539,59.772,-88.725,1.215,1.869,1.538,21.164,7.772,0.400,0.081
5,77.422,498.700,83.330,0.005,-75.000,5.572,19.991,8.065,32.504,0,4.400,14.388,19.456,1.489,14.388,19.456,1.489,16.044,5.685,1.867,-82.251,-1.890,-176.703,2.822,8.593,3.045,17.010,8.994,0.000,0.261
6,25.445,154.165,19.278,0.020,-8.500,17.596,25.172,8.945,19.258,0,4.800,21.897,13.968,2.056,21.897,13.968,2.056,6.752,2.666,1.868,-57.228,-1.367,-152.280,2.533,3.615,1.427,23.266,11.486,0.400,0.212
7,0.791,5.722,0.997,0.378,1.000,9.678,10.900,9.971,11.095,0,2.000,10.300,10.510,1.077,10.300,10.510,1.077,1.122,0.584,0.522,42.054,-81.915,18.924,1.921,2.149,1.119,10.216,10.460,0.000,0.196
8,0.862,7.169,1.405,0.228,1.000,19.453,21.164,10.411,11.389,0,4.000,20.259,10.808,2.063,20.259,10.808,2.063,2.769,0.442,0.365,13.495,-68.155,61.100,6.267,7.586,1.210,19.698,10.607,0.000,0.212
9,24.198,135.699,15.801,0.027,-10.500,37.196,45.359,10.753,24.732,0,4.400,42.648,18.622,1.849,42.648,18.622,1.849,8.716,2.172,2.003,-64.949,5.173,166.997,4.013,4.352,1.085,42.768,20.431,0.000,0.244
10,15.124,101.338,20.737,0.025,-13.500,5.377,12.513,12.122,19.453,0,2.800,9.329,15.290,0.972,9.329,15.290,0.972,4.277,3.130,1.373,-68.685,-4.868,-168.459,1.366,3.115,2.280,9.776,12.855,0.000,0.261
