Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.211,1.816,0.510,0.843,1.000,6.941,7.820,2.835,3.324,0,0.800,7.394,3.081,0.363,7.394,3.081,0.363,0.601,0.524,0.267,-164.569,84.167,79.717,1.146,2.250,1.964,7.185,2.982,0,0.130
2,0.960,8.877,2.317,0.149,-3.500,11.926,14.517,5.523,6.745,0,1.600,13.297,6.141,0.751,13.297,6.141,0.751,1.169,0.908,0.571,2.801,-2.572,81.565,1.287,2.047,1.590,13.099,6.110,0,0.147
3,0.970,8.342,1.406,0.183,1.000,16.521,19.258,5.621,6.647,0,1.600,17.879,6.153,0.731,17.879,6.153,0.731,1.707,0.972,0.266,16.530,-2.692,84.049,1.756,6.417,3.655,18.965,6.452,0,0.147
4,89.587,668.226,119.420,0.003,-104.000,11.193,28.496,5.719,23.315,0,4.800,20.579,13.129,2.032,20.579,13.129,2.032,10.320,7.189,2.889,42.959,-0.505,2.578,1.436,3.572,2.488,17.352,11.242,0,0.244
5,0.813,5.292,1.098,0.505,1.000,5.132,6.599,5.963,7.087,0,1.200,5.836,6.508,0.563,5.836,6.508,0.563,0.951,0.588,0.522,7.249,-48.336,27.574,1.617,1.821,1.127,5.621,6.110,0,0.130
6,0.146,1.391,0.633,0.899,0.500,6.647,7.429,6.305,6.892,0,0.400,7.038,6.607,0.200,7.038,6.607,0.200,0.476,0.408,0.362,-1.588,-0.000,90.000,1.166,1.316,1.129,6.892,6.354,0,0.081
7,14.263,106.267,19.080,0.019,-7.500,6.403,14.077,6.550,12.268,0,4.400,10.557,9.627,1.396,10.557,9.627,1.396,4.350,2.346,1.858,-29.280,1.650,-132.384,1.854,2.341,1.263,11.828,6.941,0,0.228
8,0.164,1.596,0.735,0.751,-1.000,6.012,6.794,7.136,7.820,0,0.400,6.398,7.481,0.200,6.398,7.481,0.200,0.490,0.408,0.396,-13.669,-0.000,90.000,1.200,1.237,1.031,6.208,7.234,0,0.081
9,0.715,6.360,1.585,0.225,0.000,7.087,8.456,7.332,8.603,0,2.000,7.897,7.883,1.084,7.897,7.883,1.084,1.329,0.905,0.397,-83.589,85.988,-130.130,1.468,3.347,2.279,8.016,7.478,0,0.130
10,0.075,0.793,0.398,1.261,1.000,2.933,3.470,7.527,7.967,0,0.400,3.208,7.754,0.200,3.208,7.754,0.200,0.408,0.336,0.284,0.000,-90.000,-92.320,1.216,1.436,1.181,3.177,7.576,0,0.081
