Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,1.781,10.310,1.483,0.327,2.000,20.431,21.653,4.057,6.012,0.000,3.200,21.057,4.985,1.581,21.057,4.985,1.581,2.094,0.735,0.451,63.834,-67.339,84.247,2.848,4.642,1.630,20.969,4.790,0.000,0.244
2,1.405,8.531,1.274,0.359,4.000,23.364,24.830,4.595,5.914,0.000,2.400,24.106,5.207,1.121,24.106,5.207,1.121,1.365,0.805,0.518,-52.391,-87.067,107.780,1.696,2.635,1.554,23.950,5.328,0.000,0.261
3,0.716,4.940,0.571,0.481,4.000,15.054,15.885,4.888,5.719,0.000,2.400,15.438,5.292,1.270,15.438,5.292,1.270,1.367,0.440,0.385,51.877,-83.005,13.590,3.108,3.549,1.142,15.250,5.230,0.000,0.212
4,181.969,938.097,102.021,0.005,-117.000,7.869,23.364,5.181,21.018,0.000,4.800,16.495,12.647,2.447,16.495,12.647,2.447,8.744,7.297,2.594,25.979,-1.050,5.060,1.198,3.371,2.813,14.712,14.908,4.400,0.358
5,3.071,17.421,2.583,0.202,0.000,11.193,13.735,6.012,7.869,0.000,3.200,12.284,6.948,1.513,12.284,6.948,1.513,2.004,1.358,0.756,10.477,-55.041,67.632,1.475,2.651,1.797,11.682,6.647,0.000,0.261
6,0.636,4.727,0.699,0.434,2.000,23.364,24.243,11.242,12.024,0.000,2.800,23.809,11.604,1.518,23.809,11.604,1.518,1.607,0.417,0.385,-42.374,83.064,-138.549,3.854,4.174,1.083,23.901,11.535,0.000,0.179
7,19.357,105.052,13.198,0.037,-6.000,2.639,9.140,14.908,22.044,0.000,4.800,5.701,17.914,2.156,5.701,17.914,2.156,5.070,2.247,1.710,-45.010,-9.449,-123.196,2.256,2.965,1.314,3.324,21.360,0.000,0.277
8,6.371,37.986,4.926,0.084,1.000,15.641,18.036,15.543,19.258,0.000,4.800,16.870,17.520,2.957,16.870,17.520,2.957,2.815,1.831,0.925,-51.203,-82.939,66.325,1.537,3.044,1.980,16.912,16.863,4.000,0.228
9,0.109,1.284,0.389,0.634,1.000,13.539,13.930,17.694,18.134,0.000,1.200,13.720,17.893,0.600,13.720,17.893,0.600,0.855,0.263,0.225,-8.729,-85.965,162.383,3.248,3.796,1.169,13.686,17.889,0.000,0.147
10,2.149,13.587,2.204,0.208,0.500,23.070,24.879,17.254,19.014,0.000,3.200,23.942,18.092,1.815,23.942,18.092,1.815,1.598,0.943,0.679,-43.387,83.212,178.144,1.695,2.354,1.389,23.755,17.694,1.200,0.179
11,2.848,14.925,2.140,0.276,0.000,8.749,10.460,17.156,19.649,0.000,3.600,9.552,18.568,1.486,9.552,18.568,1.486,2.323,0.846,0.584,67.768,62.433,-73.207,2.746,3.977,1.448,9.482,18.623,0.000,0.277
12,0.784,6.522,1.460,0.250,0.500,21.409,22.679,21.702,22.973,0.000,2.800,21.915,22.271,1.615,21.915,22.271,1.615,1.742,0.490,0.454,30.227,-71.744,-139.356,3.557,3.838,1.079,21.702,22.044,0.400,0.196
13,0.175,1.681,0.876,0.728,0.500,5.279,5.963,22.239,23.217,0.000,0.400,5.664,22.763,0.200,5.664,22.763,0.200,0.531,0.408,0.385,-92.210,-0.000,90.000,1.300,1.379,1.061,5.572,22.435,0.000,0.081
14,12.472,65.649,8.849,0.062,3.500,4.057,7.087,18.916,25.759,0.000,4.800,5.496,22.768,2.535,5.496,22.768,2.535,4.350,2.664,0.800,-78.320,0.880,-109.444,1.633,5.437,3.329,4.741,25.123,1.600,0.244
