Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,14.418,87.202,14.731,0.035,-3.000,5.377,12.024,3.030,9.873,0.000,4.800,8.859,6.062,1.764,8.859,6.062,1.764,4.452,3.212,1.971,40.421,29.930,22.387,1.386,2.259,1.630,9.727,8.114,0.400,0.228
2,0.792,7.438,1.873,0.173,0.000,12.024,13.246,4.008,5.328,0.000,3.200,12.602,4.701,1.592,12.602,4.701,1.592,2.044,0.598,0.349,-83.436,-73.894,-167.158,3.416,5.859,1.715,12.708,4.399,2.400,0.130
3,0.720,6.346,1.665,0.229,1.500,4.204,5.670,5.816,7.478,0.000,2.800,4.909,6.678,1.425,4.909,6.678,1.425,1.478,0.886,0.371,70.997,55.976,23.615,1.667,3.978,2.386,5.425,6.647,0.400,0.081
4,0.095,0.985,0.487,1.060,1.000,4.350,4.986,6.941,7.527,0.000,0.400,4.721,7.176,0.200,4.721,7.176,0.200,0.431,0.408,0.295,30.071,-0.000,90.000,1.055,1.460,1.384,4.595,6.990,0.000,0.081
5,0.306,3.330,1.215,0.286,-0.500,13.050,13.735,6.941,8.358,0.000,1.200,13.438,7.579,0.501,13.438,7.579,0.501,1.054,0.561,0.281,69.286,49.185,-67.047,1.877,3.744,1.994,13.393,7.478,0.000,0.098
6,0.352,2.829,0.752,0.618,1.000,5.181,6.501,7.234,7.918,0.000,0.800,5.864,7.560,0.413,5.864,7.560,0.413,0.825,0.604,0.295,-10.885,8.695,-81.024,1.364,2.798,2.051,6.208,7.429,0.000,0.130
7,79.839,581.514,106.143,0.004,-122.500,1.466,17.743,5.914,18.525,0.000,4.800,10.839,12.694,2.072,10.839,12.694,2.072,8.671,5.727,2.681,-17.029,2.101,172.695,1.514,3.235,2.136,10.167,16.863,0.000,0.228
8,0.544,5.216,1.568,0.236,1.000,4.057,5.083,7.772,8.994,0.000,2.000,4.680,8.336,0.782,4.680,8.336,0.782,1.153,0.674,0.478,-7.134,-84.789,154.451,1.710,2.415,1.412,4.790,7.820,0.000,0.081
9,0.067,0.766,0.431,1.127,1.000,8.749,9.189,8.260,8.847,0.000,0.400,8.978,8.566,0.200,8.978,8.566,0.200,0.408,0.396,0.231,0.000,-90.000,-33.147,1.030,1.768,1.716,8.798,8.358,0.000,0.081
10,0.516,4.350,1.390,0.366,1.000,9.287,10.167,9.238,10.753,0.000,1.600,9.758,10.126,0.756,9.758,10.126,0.756,1.201,0.765,0.314,70.224,86.381,-88.267,1.569,3.819,2.434,9.824,10.362,0.000,0.147
11,0.577,4.570,1.517,0.395,1.000,4.546,5.816,13.148,14.957,0.000,1.200,5.062,13.967,0.429,5.062,13.967,0.429,1.008,0.626,0.465,69.668,12.251,72.831,1.611,2.166,1.344,4.741,13.393,0.000,0.130
12,0.272,2.941,1.038,0.330,1.000,12.122,13.148,12.806,14.126,0.000,2.000,12.671,13.492,1.034,12.671,13.492,1.034,1.549,0.331,0.281,55.974,55.673,-86.584,4.674,5.507,1.178,12.904,13.832,0.000,0.114
13,0.214,2.265,0.665,0.446,1.000,5.621,6.256,5.230,6.012,0.400,2.400,5.951,5.646,1.625,5.951,5.646,1.625,0.996,0.324,0.305,56.142,70.530,-13.399,3.073,3.265,1.063,6.110,5.865,0.400,0.081
14,0.195,2.250,0.789,0.377,1.000,7.185,7.869,15.299,16.130,0.400,2.400,7.521,15.736,1.633,7.521,15.736,1.633,1.265,0.312,0.273,55.910,71.224,-59.997,4.054,4.624,1.141,7.674,15.885,0.400,0.081
15,0.059,0.653,0.349,1.426,1.000,8.163,8.554,16.276,16.716,0.400,0.800,8.357,16.490,0.600,8.357,16.490,0.600,0.408,0.297,0.267,-95.099,-90.000,-67.031,1.374,1.530,1.114,8.260,16.325,0.400,0.081
16,4.510,37.078,7.724,0.045,-6.000,11.877,15.885,3.666,6.696,0.800,4.800,13.649,5.474,3.250,13.649,5.474,3.250,2.141,2.083,0.942,74.129,64.496,6.528,1.028,2.272,2.211,13.588,4.986,4.000,0.196
17,0.090,1.198,0.524,0.530,1.000,4.008,4.497,12.562,13.246,1.200,2.400,4.256,12.895,1.902,4.256,12.895,1.902,0.902,0.275,0.231,62.650,66.167,-76.486,3.286,3.905,1.189,4.350,13.050,1.200,0.081
